row_source,row_id,candidate_id,trajectory_id,seed,target,level,regime,candidate_order,checkpoint_id,checkpoint_prefix,pt_path,json_path,pt_file_sha256,pt_exists,json_exists,file_status
c50_tables/island_morphology.csv,c50q_0000,s0_t001_l000_S0_full_support_o000,0|1|0|S0_full_support,0,1,0,S0_full_support,0,4b4247ebfcfbf9dd8781809751032d77847c84fc4e2355212f61309031fd019f,4b4247ebfcfb,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/4b4247ebfcfbf9dd8781809751032d77847c84fc4e2355212f61309031fd019f.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/4b4247ebfcfbf9dd8781809751032d77847c84fc4e2355212f61309031fd019f.json,79ed1a05147a8ae0a7faa7e4d217b9829bf9d1e91245b08a641c5162f58ff4f3,1,1,pt+json_verified
c50_tables/island_morphology.csv,c50q_0001,s0_t001_l000_S0_full_support_o001,0|1|0|S0_full_support,0,1,0,S0_full_support,1,8c6c433fe015330b812b9516902838d9e4d832e515a941e8f18b084d955b4123,8c6c433fe015,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/8c6c433fe015330b812b9516902838d9e4d832e515a941e8f18b084d955b4123.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/8c6c433fe015330b812b9516902838d9e4d832e515a941e8f18b084d955b4123.json,f12b03eadb196926da9691b505c369d834e4883d9c43b042aacc4f67625e360b,1,1,pt+json_verified
c50_tables/island_morphology.csv,c50q_0002,s0_t001_l000_S0_full_support_o002,0|1|0|S0_full_support,0,1,0,S0_full_support,2,0b03857e894c15bb0a7fce1e581b72a5f60d3d21fb07f98827365d1c5dacd059,0b03857e894c,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/0b03857e894c15bb0a7fce1e581b72a5f60d3d21fb07f98827365d1c5dacd059.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/0b03857e894c15bb0a7fce1e581b72a5f60d3d21fb07f98827365d1c5dacd059.json,967360782c8fa1e494fef1e136fcd15739807b5944900ab4074b4624a99ec3e2,1,1,pt+json_verified
c50_tables/island_morphology.csv,c50q_0003,s0_t001_l000_S0_full_support_o003,0|1|0|S0_full_support,0,1,0,S0_full_support,3,9943cdeb31d288407e21c7e7a50f1902bed84ffb8ba2174f59e6bedd1eb4a735,9943cdeb31d2,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/9943cdeb31d288407e21c7e7a50f1902bed84ffb8ba2174f59e6bedd1eb4a735.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/9943cdeb31d288407e21c7e7a50f1902bed84ffb8ba2174f59e6bedd1eb4a735.json,fa84b7f50dcb198054e9656840730f71f16a7f5609229b6e8ea999e9d83c288e,1,1,pt+json_verified
c50_tables/island_morphology.csv,c50q_0004,s0_t001_l000_S0_full_support_o004,0|1|0|S0_full_support,0,1,0,S0_full_support,4,f3cc4abd14f3997a9b80ce05bafbd71f9aadadca3791154e2640bea668f808bb,f3cc4abd14f3,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/f3cc4abd14f3997a9b80ce05bafbd71f9aadadca3791154e2640bea668f808bb.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/f3cc4abd14f3997a9b80ce05bafbd71f9aadadca3791154e2640bea668f808bb.json,8a1a25e1a716c7f5823fb4230ce3cb68fa3e170caa2db137033caa3390d213ea,1,1,pt+json_verified
c50_tables/island_morphology.csv,c50q_0005,s0_t001_l000_S0_full_support_o005,0|1|0|S0_full_support,0,1,0,S0_full_support,5,582ed14cfcf32da95aeb39cf2a84b4a1cd6d4dc49a9e824e1d098193886eaeec,582ed14cfcf3,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/582ed14cfcf32da95aeb39cf2a84b4a1cd6d4dc49a9e824e1d098193886eaeec.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/582ed14cfcf32da95aeb39cf2a84b4a1cd6d4dc49a9e824e1d098193886eaeec.json,e6ff15ba32b8214a765fd231e65ffa14f1fd84c65117d371effb3883edce67d1,1,1,pt+json_verified
c50_tables/island_morphology.csv,c50q_0006,s0_t001_l000_S0_full_support_o006,0|1|0|S0_full_support,0,1,0,S0_full_support,6,f8c19f57564957dbab818d8b20f7ac0c33e08d8b8734936f2f3084c9d4625578,f8c19f575649,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/f8c19f57564957dbab818d8b20f7ac0c33e08d8b8734936f2f3084c9d4625578.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/f8c19f57564957dbab818d8b20f7ac0c33e08d8b8734936f2f3084c9d4625578.json,a9afea6e3d46bb6e64fa8c51570101891d73cf7038673d1131bcb55de8898a88,1,1,pt+json_verified
c50_tables/island_morphology.csv,c50q_0007,s0_t001_l000_S0_full_support_o007,0|1|0|S0_full_support,0,1,0,S0_full_support,7,93644750d635e105a8e61d4504eee2040b78b611cd85135a39d04d26ebfdb189,93644750d635,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/93644750d635e105a8e61d4504eee2040b78b611cd85135a39d04d26ebfdb189.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/93644750d635e105a8e61d4504eee2040b78b611cd85135a39d04d26ebfdb189.json,816ee2de1fb89032b65e27d48ac98d3047072021bf2701f2321c293b7ccbdf41,1,1,pt+json_verified
c50_tables/island_morphology.csv,c50q_0008,s0_t001_l000_S0_full_support_o008,0|1|0|S0_full_support,0,1,0,S0_full_support,8,2cad19b26a7dc549bb98782bb9a48a410f2b51b5dcc411f7d477aeb309000505,2cad19b26a7d,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/2cad19b26a7dc549bb98782bb9a48a410f2b51b5dcc411f7d477aeb309000505.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/2cad19b26a7dc549bb98782bb9a48a410f2b51b5dcc411f7d477aeb309000505.json,b1cb43b6064903d7bd9236e29a2c6178bb6de22ea144e625abe64690301d5ca2,1,1,pt+json_verified
c50_tables/island_morphology.csv,c50q_0009,s0_t001_l000_S0_full_support_o009,0|1|0|S0_full_support,0,1,0,S0_full_support,9,4faaf240650cca4d0d0e0cc7fe9bc0c49eef33bd753e6de9c5159a640f365828,4faaf240650c,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/4faaf240650cca4d0d0e0cc7fe9bc0c49eef33bd753e6de9c5159a640f365828.pt,/projects/EEG-foundation-model/yinghao/oaci-loso-seeds012/seed-0/target-001/artifacts/6a946cb12ac4c03ca21e90ab8ad2f9e3294d5039df712acac923590019e05466/levels/level-000/checkpoints/4faaf240650cca4d0d0e0cc7fe9bc0c49eef33bd753e6de9c5159a640f365828.json,6456b452e6948884b6bd16c11a7fa45ab50d422734ed39e5e5c3cfe4afd90892,1,1,pt+json_verified
