path,size_bytes,over_50mb,passed
oaci/reports/C65_ATOM_TRACE_INSTRUMENTATION_PLAN.md,218,0,1
oaci/reports/C65_CHECKPOINT_COMPATIBILITY_REPORT.md,289,0,1
oaci/reports/C65_CHECKPOINT_STORAGE_PROVENANCE.md,385,0,1
oaci/reports/C65_CONDITIONAL_CS_FEASIBILITY_REPORT.md,192,0,1
oaci/reports/C65_FROZEN_CHECKPOINT_RECOVERY_TRIAL_CACHE_GATE.json,4099,0,1
oaci/reports/C65_FROZEN_CHECKPOINT_RECOVERY_TRIAL_CACHE_GATE.md,3941,0,1
oaci/reports/C65_RED_TEAM_VERIFICATION.md,1817,0,1
oaci/reports/C65_REPLICATION_PROTOCOL_OPTIONS.md,215,0,1
oaci/reports/C65_SPLIT_LABEL_PROTOCOL.md,239,0,1
oaci/reports/C65_TRIAL_CACHE_LARGE_PAYLOAD_POLICY.md,220,0,1
oaci/reports/C65_TRIAL_CACHE_SCHEMA.md,179,0,1
oaci/reports/c65_tables/atom_trace_requires_forward_or_training.csv,259,0,1
oaci/reports/c65_tables/atom_trace_schema.json,166,0,1
oaci/reports/c65_tables/c65_gate_decision.json,871,0,1
oaci/reports/c65_tables/campaign_cost_risk_matrix.csv,374,0,1
oaci/reports/c65_tables/checkpoint_abi_validation.csv,679,0,1
oaci/reports/c65_tables/checkpoint_candidate_manifest.csv,2818,0,1
oaci/reports/c65_tables/checkpoint_missing_manifest.csv,751,0,1
oaci/reports/c65_tables/checkpoint_state_dict_key_summary.csv,372,0,1
oaci/reports/c65_tables/conditional_cs_variable_map.csv,945,0,1
oaci/reports/c65_tables/dataset_split_contract.csv,482,0,1
oaci/reports/c65_tables/forbidden_claim_scan.csv,588,0,1
oaci/reports/c65_tables/frozen_universe_checkpoint_map.csv,3003725,0,1
oaci/reports/c65_tables/instrumentation_value_of_information.csv,974,0,1
oaci/reports/c65_tables/mapping_completeness_summary.csv,540,0,1
oaci/reports/c65_tables/mock_conditional_cs_interface_test.csv,335,0,1
oaci/reports/c65_tables/mock_trial_cache_writer_test.csv,344,0,1
oaci/reports/c65_tables/preprocess_contract_manifest.csv,803,0,1
oaci/reports/c65_tables/red_team_failure_ledger.csv,1270,0,1
oaci/reports/c65_tables/reserved_holdout_policy.csv,341,0,1
oaci/reports/c65_tables/same_label_oracle_guard.csv,379,0,1
oaci/reports/c65_tables/schema_validation_summary.csv,1005,0,1
oaci/reports/c65_tables/search_scope_manifest.csv,507,0,1
oaci/reports/c65_tables/split_label_budget_grid.csv,332,0,1
oaci/reports/c65_tables/synthetic_rank_gauge_cache_fixture.csv,216,0,1
oaci/reports/c65_tables/test_command_manifest.csv,1228,0,1
oaci/reports/c65_tables/trial_cache_minimal_fields.csv,1310,0,1
oaci/reports/c65_tables/trial_cache_schema.json,6171,0,1
oaci/reports/c65_tables/unmapped_checkpoint_rows.csv,502,0,1
