dataset,backbone,feature_object,training_method,heldout_subject,seed,policy,accepted,refusal_reason,policy_positive,rank,chance,source_task_full,source_task_after_erasure,source_cv_task_drop,subject_decode_full,subject_decode_after_erasure,subject_decode_random,subject_decode_reduction,subject_reduction_vs_random,task_direction_consistency,task_direction_consistency_p,config_hash,git_sha,gated_target_bacc,identity_target_bacc,gated_minus_identity
BNCI2014_001,EEGNet,frozen_z,erm,1,0,G0,True,,,7,0.25,0.5788194444444444,0.5868055555555556,-0.007986111111111138,0.8929862617498192,0.09833694866232827,0.772885032537961,0.794649313087491,0.6745480838756328,0.6916084191899717,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.6163194444444444,0.6041666666666665,0.012152777777777901
BNCI2014_001,EEGNet,frozen_z,erm,1,0,G1,True,,,7,0.25,0.5788194444444444,0.5868055555555556,-0.007986111111111138,0.8929862617498192,0.09833694866232827,0.772885032537961,0.794649313087491,0.6745480838756328,0.6916084191899717,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.6163194444444444,0.6041666666666665,0.012152777777777901
BNCI2014_001,EEGNet,frozen_z,erm,1,0,G2,True,,,7,0.25,0.5788194444444444,0.5868055555555556,-0.007986111111111138,0.8929862617498192,0.09833694866232827,0.772885032537961,0.794649313087491,0.6745480838756328,0.6916084191899717,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.6163194444444444,0.6041666666666665,0.012152777777777901
BNCI2014_001,EEGNet,frozen_z,erm,1,0,G3,True,,,7,0.25,0.5788194444444444,0.5868055555555556,-0.007986111111111138,0.8929862617498192,0.09833694866232827,0.772885032537961,0.794649313087491,0.6745480838756328,0.6916084191899717,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.6163194444444444,0.6041666666666665,0.012152777777777901
BNCI2014_001,EEGNet,frozen_z,erm,1,1,G0,True,,,7,0.25,0.5753472222222222,0.5515625,0.023784722222222276,0.7736804049168474,0.08170643528561099,0.6564352856109905,0.6919739696312365,0.5747288503253796,0.7210350022009268,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.560763888888889,0.5503472222222223,0.01041666666666663
BNCI2014_001,EEGNet,frozen_z,erm,1,1,G1,False,source_task_drop>0.02,,7,0.25,0.5753472222222222,0.5515625,0.023784722222222276,0.7736804049168474,0.08170643528561099,0.6564352856109905,0.6919739696312365,0.5747288503253796,0.7210350022009268,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.5503472222222223,0.5503472222222223,0.0
BNCI2014_001,EEGNet,frozen_z,erm,1,1,G2,False,source_task_drop>0.02,,7,0.25,0.5753472222222222,0.5515625,0.023784722222222276,0.7736804049168474,0.08170643528561099,0.6564352856109905,0.6919739696312365,0.5747288503253796,0.7210350022009268,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.5503472222222223,0.5503472222222223,0.0
BNCI2014_001,EEGNet,frozen_z,erm,1,1,G3,False,source_task_drop>0.02,,7,0.25,0.5753472222222222,0.5515625,0.023784722222222276,0.7736804049168474,0.08170643528561099,0.6564352856109905,0.6919739696312365,0.5747288503253796,0.7210350022009268,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.5503472222222223,0.5503472222222223,0.0
BNCI2014_001,EEGNet,frozen_z,erm,1,2,G0,True,,,7,0.25,0.578298611111111,0.5638888888888889,0.014409722222222143,0.8575560375994216,0.11279826464208242,0.7113159797541576,0.7447577729573391,0.5985177151120752,0.7318970799435677,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.46875,0.5364583333333334,-0.06770833333333337
BNCI2014_001,EEGNet,frozen_z,erm,1,2,G1,True,,,7,0.25,0.578298611111111,0.5638888888888889,0.014409722222222143,0.8575560375994216,0.11279826464208242,0.7113159797541576,0.7447577729573391,0.5985177151120752,0.7318970799435677,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.46875,0.5364583333333334,-0.06770833333333337
BNCI2014_001,EEGNet,frozen_z,erm,1,2,G2,True,,,7,0.25,0.578298611111111,0.5638888888888889,0.014409722222222143,0.8575560375994216,0.11279826464208242,0.7113159797541576,0.7447577729573391,0.5985177151120752,0.7318970799435677,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.46875,0.5364583333333334,-0.06770833333333337
BNCI2014_001,EEGNet,frozen_z,erm,1,2,G3,True,,,7,0.25,0.578298611111111,0.5638888888888889,0.014409722222222143,0.8575560375994216,0.11279826464208242,0.7113159797541576,0.7447577729573391,0.5985177151120752,0.7318970799435677,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.46875,0.5364583333333334,-0.06770833333333337
BNCI2014_001,EEGNet,frozen_z,erm,2,0,G0,True,,,7,0.25,0.6250000000000001,0.6015625,0.02343750000000011,0.8532176428054953,0.1005061460592914,0.7062183658712942,0.7527114967462039,0.6057122198120027,0.7619565498161617,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.2586805555555555,0.26215277777777773,-0.00347222222222221
BNCI2014_001,EEGNet,frozen_z,erm,2,0,G1,False,source_task_drop>0.02,,7,0.25,0.6250000000000001,0.6015625,0.02343750000000011,0.8532176428054953,0.1005061460592914,0.7062183658712942,0.7527114967462039,0.6057122198120027,0.7619565498161617,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.26215277777777773,0.26215277777777773,0.0
BNCI2014_001,EEGNet,frozen_z,erm,2,0,G2,False,source_task_drop>0.02,,7,0.25,0.6250000000000001,0.6015625,0.02343750000000011,0.8532176428054953,0.1005061460592914,0.7062183658712942,0.7527114967462039,0.6057122198120027,0.7619565498161617,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.26215277777777773,0.26215277777777773,0.0
BNCI2014_001,EEGNet,frozen_z,erm,2,0,G3,False,source_task_drop>0.02,,7,0.25,0.6250000000000001,0.6015625,0.02343750000000011,0.8532176428054953,0.1005061460592914,0.7062183658712942,0.7527114967462039,0.6057122198120027,0.7619565498161617,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.26215277777777773,0.26215277777777773,0.0
BNCI2014_001,EEGNet,frozen_z,erm,2,1,G0,True,,,7,0.25,0.6354166666666666,0.6145833333333333,0.02083333333333337,0.8112798264642083,0.11496746203904555,0.6652566883586405,0.6963123644251628,0.550289226319595,0.7831655382079875,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.24999999999999997,0.23958333333333334,0.01041666666666663
BNCI2014_001,EEGNet,frozen_z,erm,2,1,G1,False,source_task_drop>0.02,,7,0.25,0.6354166666666666,0.6145833333333333,0.02083333333333337,0.8112798264642083,0.11496746203904555,0.6652566883586405,0.6963123644251628,0.550289226319595,0.7831655382079875,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.23958333333333334,0.23958333333333334,0.0
BNCI2014_001,EEGNet,frozen_z,erm,2,1,G2,False,source_task_drop>0.02,,7,0.25,0.6354166666666666,0.6145833333333333,0.02083333333333337,0.8112798264642083,0.11496746203904555,0.6652566883586405,0.6963123644251628,0.550289226319595,0.7831655382079875,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.23958333333333334,0.23958333333333334,0.0
BNCI2014_001,EEGNet,frozen_z,erm,2,1,G3,False,source_task_drop>0.02,,7,0.25,0.6354166666666666,0.6145833333333333,0.02083333333333337,0.8112798264642083,0.11496746203904555,0.6652566883586405,0.6963123644251628,0.550289226319595,0.7831655382079875,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.23958333333333334,0.23958333333333334,0.0
BNCI2014_001,EEGNet,frozen_z,erm,2,2,G0,True,,,7,0.25,0.625,0.6100694444444444,0.014930555555555558,0.8785249457700651,0.10267534345625452,0.7478669558929862,0.7758496023138106,0.6451916124367317,0.7842442905383029,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.2760416666666667,0.2708333333333333,0.00520833333333337
BNCI2014_001,EEGNet,frozen_z,erm,2,2,G1,True,,,7,0.25,0.625,0.6100694444444444,0.014930555555555558,0.8785249457700651,0.10267534345625452,0.7478669558929862,0.7758496023138106,0.6451916124367317,0.7842442905383029,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.2760416666666667,0.2708333333333333,0.00520833333333337
BNCI2014_001,EEGNet,frozen_z,erm,2,2,G2,True,,,7,0.25,0.625,0.6100694444444444,0.014930555555555558,0.8785249457700651,0.10267534345625452,0.7478669558929862,0.7758496023138106,0.6451916124367317,0.7842442905383029,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.2760416666666667,0.2708333333333333,0.00520833333333337
BNCI2014_001,EEGNet,frozen_z,erm,2,2,G3,True,,,7,0.25,0.625,0.6100694444444444,0.014930555555555558,0.8785249457700651,0.10267534345625452,0.7478669558929862,0.7758496023138106,0.6451916124367317,0.7842442905383029,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.2760416666666667,0.2708333333333333,0.00520833333333337
BNCI2014_001,EEGNet,frozen_z,erm,3,0,G0,True,,,7,0.25,0.5784722222222223,0.5765625,0.0019097222222222987,0.8105567606652205,0.09833694866232827,0.7017353579175705,0.7122198120028923,0.6033984092552422,0.6785236757078704,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.4305555555555556,0.46875,-0.03819444444444442
BNCI2014_001,EEGNet,frozen_z,erm,3,0,G1,True,,,7,0.25,0.5784722222222223,0.5765625,0.0019097222222222987,0.8105567606652205,0.09833694866232827,0.7017353579175705,0.7122198120028923,0.6033984092552422,0.6785236757078704,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.4305555555555556,0.46875,-0.03819444444444442
BNCI2014_001,EEGNet,frozen_z,erm,3,0,G2,True,,,7,0.25,0.5784722222222223,0.5765625,0.0019097222222222987,0.8105567606652205,0.09833694866232827,0.7017353579175705,0.7122198120028923,0.6033984092552422,0.6785236757078704,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.4305555555555556,0.46875,-0.03819444444444442
BNCI2014_001,EEGNet,frozen_z,erm,3,0,G3,True,,,7,0.25,0.5784722222222223,0.5765625,0.0019097222222222987,0.8105567606652205,0.09833694866232827,0.7017353579175705,0.7122198120028923,0.6033984092552422,0.6785236757078704,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.4305555555555556,0.46875,-0.03819444444444442
BNCI2014_001,EEGNet,frozen_z,erm,3,1,G0,True,,,7,0.25,0.5810763888888889,0.5663194444444445,0.01475694444444442,0.8604483007953724,0.10412147505422993,0.743239334779465,0.7563268257411424,0.639117859725235,0.6814826465294185,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.5017361111111112,0.5,0.0017361111111111605
BNCI2014_001,EEGNet,frozen_z,erm,3,1,G1,True,,,7,0.25,0.5810763888888889,0.5663194444444445,0.01475694444444442,0.8604483007953724,0.10412147505422993,0.743239334779465,0.7563268257411424,0.639117859725235,0.6814826465294185,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.5017361111111112,0.5,0.0017361111111111605
BNCI2014_001,EEGNet,frozen_z,erm,3,1,G2,True,,,7,0.25,0.5810763888888889,0.5663194444444445,0.01475694444444442,0.8604483007953724,0.10412147505422993,0.743239334779465,0.7563268257411424,0.639117859725235,0.6814826465294185,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.5017361111111112,0.5,0.0017361111111111605
BNCI2014_001,EEGNet,frozen_z,erm,3,1,G3,True,,,7,0.25,0.5810763888888889,0.5663194444444445,0.01475694444444442,0.8604483007953724,0.10412147505422993,0.743239334779465,0.7563268257411424,0.639117859725235,0.6814826465294185,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.5017361111111112,0.5,0.0017361111111111605
BNCI2014_001,EEGNet,frozen_z,erm,3,2,G0,True,,,7,0.25,0.578125,0.5347222222222221,0.0434027777777779,0.8214027476500362,0.09978308026030369,0.6954085321764281,0.7216196673897325,0.5956254519161244,0.7245599666858817,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.47048611111111105,0.515625,-0.04513888888888895
BNCI2014_001,EEGNet,frozen_z,erm,3,2,G1,False,source_task_drop>0.02,,7,0.25,0.578125,0.5347222222222221,0.0434027777777779,0.8214027476500362,0.09978308026030369,0.6954085321764281,0.7216196673897325,0.5956254519161244,0.7245599666858817,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.515625,0.515625,0.0
BNCI2014_001,EEGNet,frozen_z,erm,3,2,G2,False,source_task_drop>0.02,,7,0.25,0.578125,0.5347222222222221,0.0434027777777779,0.8214027476500362,0.09978308026030369,0.6954085321764281,0.7216196673897325,0.5956254519161244,0.7245599666858817,0.004975124378109453,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,4d21badc,0.515625,0.515625,0.0
