tag,rotation,source_subjects,val_subject,test_subject,downstream_seed,epochs_run,selected_epoch,selection_metric,selected_val_kappa,selected_val_nll,encoder_frozen,encoder_optimizer_created
H200_s0,0,3;4;5;6;7;8;9;10,1,2,0,50,23,source_val_kappa_only,0.585351606673034,0.8956470949178019,True,False
H200_s0,0,3;4;5;6;7;8;9;10,1,2,1,50,41,source_val_kappa_only,0.5686492568988152,0.8195344812717187,True,False
H200_s0,0,3;4;5;6;7;8;9;10,1,2,2,50,26,source_val_kappa_only,0.5691830064829952,0.916125568710048,True,False
H200_s0,1,1;4;5;6;7;8;9;10,2,3,0,50,31,source_val_kappa_only,0.576519697715727,0.8931303070623436,True,False
H200_s0,1,1;4;5;6;7;8;9;10,2,3,1,50,36,source_val_kappa_only,0.5522268450190663,0.8627044950126227,True,False
H200_s0,1,1;4;5;6;7;8;9;10,2,3,2,50,42,source_val_kappa_only,0.5325037680031397,0.8788205783175923,True,False
H200_s0,2,1;2;5;6;7;8;9;10,3,4,0,50,39,source_val_kappa_only,0.540393475763008,0.8910667658462949,True,False
H200_s0,2,1;2;5;6;7;8;9;10,3,4,1,50,37,source_val_kappa_only,0.5348912167606769,0.920579702183785,True,False
H200_s0,2,1;2;5;6;7;8;9;10,3,4,2,50,29,source_val_kappa_only,0.48840123696097093,1.0378151133500448,True,False
H200_s0,3,1;2;3;6;7;8;9;10,4,5,0,50,50,source_val_kappa_only,0.5242426235606048,1.1476045592226847,True,False
H200_s0,3,1;2;3;6;7;8;9;10,4,5,1,50,21,source_val_kappa_only,0.5068670920298475,1.214999873474912,True,False
H200_s0,3,1;2;3;6;7;8;9;10,4,5,2,50,50,source_val_kappa_only,0.5322754724780122,1.1196485067153468,True,False
H200_s0,4,1;2;3;4;7;8;9;10,5,6,0,50,36,source_val_kappa_only,0.5890986630142103,0.8856613551516276,True,False
H200_s0,4,1;2;3;4;7;8;9;10,5,6,1,50,46,source_val_kappa_only,0.6169191478886963,0.779433909639382,True,False
H200_s0,4,1;2;3;4;7;8;9;10,5,6,2,50,31,source_val_kappa_only,0.5735420306636203,0.886551654686487,True,False
H200_s0,5,1;2;3;4;5;8;9;10,6,7,0,50,49,source_val_kappa_only,0.48273539030634127,0.9519354868560261,True,False
H200_s0,5,1;2;3;4;5;8;9;10,6,7,1,50,28,source_val_kappa_only,0.454903442148647,0.9306608282424772,True,False
H200_s0,5,1;2;3;4;5;8;9;10,6,7,2,50,31,source_val_kappa_only,0.4836168149462612,0.9438772699010711,True,False
H200_s0,6,1;2;3;4;5;6;9;10,7,8,0,50,50,source_val_kappa_only,0.6257093463409619,0.8508233523758072,True,False
H200_s0,6,1;2;3;4;5;6;9;10,7,8,1,50,36,source_val_kappa_only,0.6198071336086113,0.8055290472073716,True,False
H200_s0,6,1;2;3;4;5;6;9;10,7,8,2,50,50,source_val_kappa_only,0.6506136442435453,0.7286064020085301,True,False
H200_s0,7,1;2;3;4;5;6;7;10,8,9,0,50,23,source_val_kappa_only,0.6690499288440253,0.7459337272147695,True,False
H200_s0,7,1;2;3;4;5;6;7;10,8,9,1,50,27,source_val_kappa_only,0.6830407696919321,0.6753599537660584,True,False
H200_s0,7,1;2;3;4;5;6;7;10,8,9,2,50,10,source_val_kappa_only,0.7229400884177937,0.7334860294112425,True,False
H200_s0,8,1;2;3;4;5;6;7;8,9,10,0,50,20,source_val_kappa_only,0.4474067888262956,0.9605690004099818,True,False
H200_s0,8,1;2;3;4;5;6;7;8,9,10,1,50,34,source_val_kappa_only,0.47640011845851726,1.023013747584193,True,False
H200_s0,8,1;2;3;4;5;6;7;8,9,10,2,50,43,source_val_kappa_only,0.41364999384295886,1.1040804088844778,True,False
H200_s0,9,2;3;4;5;6;7;8;9,10,1,0,50,34,source_val_kappa_only,0.46861109723817607,1.113545867557871,True,False
H200_s0,9,2;3;4;5;6;7;8;9,10,1,1,50,45,source_val_kappa_only,0.4662055384287114,1.0675346744961434,True,False
H200_s0,9,2;3;4;5;6;7;8;9,10,1,2,50,47,source_val_kappa_only,0.4578179200209438,1.0301018660775254,True,False
