tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
H2000_s0,seedv,0,fresh_head,global_oracle,same_rank_random,15,0.04798414907763823,0.0,0.09042553191489366,0.2723404255319149,2.2376339406959684,235,fc3aa357ce06cbd87261f2edebe7bbebd2bb084e1341fdf6706ffc96c5453ced,0.015957446808510634,0.012765957446808474,0.09528347626493083
H2000_s0,seedv,0,exact_head,global_oracle,same_rank_random,15,0.04798414907763823,0.0,0.11170212765957444,0.2893617021276596,2.0814026640477605,235,837d10d0a5636833b3f1c70748e6d0fe2ff5d5f25bb9dd8fa735819ed07ca959,0.037234042553191404,0.02978723404255318,-0.06094780038327707
H2000_s0,seedv,0,fresh_head,global_oracle,variance_matched_random,161,0.7774138522750947,2.220446049250313e-16,0.06914893617021278,0.25531914893617025,1.7442733300187738,235,d83943571ca4e7ea9ca599be3edafcf8b23ef11ac556b78cefca4727fd0c51c6,-0.005319148936170248,-0.004255319148936176,-0.3980771344122638
H2000_s0,seedv,0,exact_head,global_oracle,variance_matched_random,161,0.7774138522750947,2.220446049250313e-16,-0.005319148936170137,0.19574468085106383,3.9890640311615857,235,e0882aee7638915618440ad1949520a423aa87a2ea21dfda45d2f0b0c9a807b3,-0.07978723404255317,-0.06382978723404259,1.846713566730548
H2000_s0,seedv,1,fresh_head,global_oracle,same_rank_random,15,0.05639394928885792,0.0,0.13829787234042556,0.31063829787234043,2.1449380640781226,235,924d7ed16e69af7928fd51c587b617c2e07696fbd5f55526ecf310e723f1bdc6,0.06382978723404253,0.051063829787234005,0.0025875996470849927
H2000_s0,seedv,1,exact_head,global_oracle,same_rank_random,15,0.05639394928885792,0.0,0.1436170212765957,0.31489361702127666,2.0640653854838518,235,1a9a510c9fda2cff25be6b99426be2011c3f8aa26836825cecbe9d8d23c398c3,0.06914893617021267,0.05531914893617024,-0.07828507894718584
H2000_s0,seedv,1,fresh_head,global_oracle,variance_matched_random,151,0.7774138522750944,1.1102230246251565e-16,0.06914893617021278,0.25531914893617025,2.0122064800459976,235,0c01f7a63080596234dffe0d67f3bbb36244309efbe7775e8b792a7354f33128,-0.005319148936170248,-0.004255319148936176,-0.13014398438504005
H2000_s0,seedv,1,exact_head,global_oracle,variance_matched_random,151,0.7774138522750944,1.1102230246251565e-16,0.04255319148936165,0.23404255319148937,4.165768728835942,235,8b58b4dbc419f9b1efdaa16e5c3682ce733f613535032b06f8c945acc3580825,-0.03191489361702138,-0.025531914893617058,2.023418264404904
H2000_s0,seedv,2,fresh_head,global_oracle,same_rank_random,15,0.056128807940081786,0.0,0.0957446808510638,0.2765957446808511,2.167696302246943,235,5158995183fa8936075d731d5816f83853fb53bfacbc7dd224b77c860394201a,0.02127659574468077,0.01702127659574465,0.02534583781590527
H2000_s0,seedv,2,exact_head,global_oracle,same_rank_random,15,0.056128807940081786,0.0,0.09042553191489366,0.27234042553191484,2.0878961357065764,235,000f3e922cf70398ff7c3157e2ca5f2b51ac6fc30acd658f2cf5b69aa93d8e29,0.015957446808510634,0.012765957446808418,-0.05445432872446121
H2000_s0,seedv,2,fresh_head,global_oracle,variance_matched_random,163,0.7774138522750942,3.3306690738754696e-16,0.11702127659574468,0.2936170212765957,1.756123073584171,235,0e108bbeb629cd5bf02d9278cd99ae83762957ed43aa0882e5c6f04c7f2e29e9,0.04255319148936165,0.0340425531914893,-0.3862273908468665
H2000_s0,seedv,2,exact_head,global_oracle,variance_matched_random,163,0.7774138522750942,3.3306690738754696e-16,0.0478723404255319,0.23829787234042552,4.3744068911293565,235,4b9d22c0b6d191aab8e6d2373525b0c49a8c93a0df40e23fae630eee3c3ee07f,-0.02659574468085113,-0.02127659574468091,2.232056426698319
H2000_s0,seedv,3,fresh_head,global_oracle,same_rank_random,15,0.045848434347176406,0.0,0.06382978723404253,0.251063829787234,2.211224343795605,235,17730192fda7e95e7df1ff7cc13b9e82ba0eace27e5bf038edbc0aab02ac1273,-0.010638297872340496,-0.008510638297872408,0.06887387936456735
H2000_s0,seedv,3,exact_head,global_oracle,same_rank_random,15,0.045848434347176406,0.0,0.07446808510638303,0.2595744680851064,2.1581665028331045,235,bcc3c4fe49cdfb98aa53816cc373ed70da8aea5f256c8e6b72358d5a77a4b126,0.0,0.0,0.015816038402066912
H2000_s0,seedv,3,fresh_head,global_oracle,variance_matched_random,149,0.7774138522750946,1.1102230246251565e-16,0.08510638297872342,0.26808510638297867,1.9448140475218665,235,dbcdfb1ec4cf308001acb15bd228e10aa23d9ecce37792a8d6fcd5b83e0a5963,0.010638297872340385,0.008510638297872242,-0.19753641690917112
H2000_s0,seedv,3,exact_head,global_oracle,variance_matched_random,149,0.7774138522750946,1.1102230246251565e-16,-0.010638297872340496,0.1914893617021277,3.6074115359570538,235,ae1ca7f6964413c203217fae21c966d16b41834f82cbf8de1a1b9e45f133c760,-0.08510638297872353,-0.06808510638297874,1.4650610715260162
H2000_s0,seedv,4,fresh_head,global_oracle,same_rank_random,15,0.04788754743227228,0.0,0.12234042553191493,0.29787234042553196,2.1818824185203045,235,5acf634a21f36d3077cf259096d09830b6c6896b3c93bfcb4d59365c6c58be3b,0.0478723404255319,0.03829787234042553,0.03953195408926691
H2000_s0,seedv,4,exact_head,global_oracle,same_rank_random,15,0.04788754743227228,0.0,0.11170212765957444,0.28936170212765955,2.1061115142542217,235,d868322cf8f917ce72fdd25926acfe6c19469e9792697020b5f1290c770e6767,0.037234042553191404,0.029787234042553123,-0.03623895017681589
H2000_s0,seedv,4,fresh_head,global_oracle,variance_matched_random,155,0.7774138522750941,4.440892098500626e-16,0.11702127659574468,0.2936170212765957,1.8345395811838792,235,d01aa2d986d951460babd64e0b60dbe4fa7ae23f25d66e42b08a74625df6e31b,0.04255319148936165,0.0340425531914893,-0.30781088324715844
H2000_s0,seedv,4,exact_head,global_oracle,variance_matched_random,155,0.7774138522750941,4.440892098500626e-16,0.02659574468085102,0.22127659574468087,4.678381799600511,235,c99369e10e19c638c67a1952b9b60102611d1aad80cacb9fb39d2685ef3a32a4,-0.04787234042553201,-0.03829787234042556,2.5360313351694734
H2000_s0,seedv,5,fresh_head,global_oracle,same_rank_random,15,0.03830500773851897,0.0,0.1063829787234043,0.28510638297872337,2.2020445919373945,235,9e0b54670664adcef6cad001f61914e277ab71e78eab3e0debe7e053a1b0f04f,0.03191489361702127,0.025531914893616947,0.05969412750635694
H2000_s0,seedv,5,exact_head,global_oracle,same_rank_random,15,0.03830500773851897,0.0,0.11702127659574468,0.2936170212765957,2.118696018055176,235,484ea0e9be2fe2fa0b390fcd9c73739ac4269870ec5a9fd21f8e693ebb1309fc,0.04255319148936165,0.0340425531914893,-0.02365444637586167
H2000_s0,seedv,5,fresh_head,global_oracle,variance_matched_random,151,0.7774138522750947,2.220446049250313e-16,0.1436170212765957,0.31489361702127655,1.8211631710286185,235,aa9d076991afa7224c9a6d8f3c9983f1c3978c6ee0f7dba59cffcdacf146834f,0.06914893617021267,0.055319148936170126,-0.32118729340241914
H2000_s0,seedv,5,exact_head,global_oracle,variance_matched_random,151,0.7774138522750947,2.220446049250313e-16,-0.02659574468085113,0.17872340425531913,5.863072928741844,235,1afe1d884c025127918581cefcf04e64f0d4588d87ba3367baa9d8bb30128c86,-0.10106382978723416,-0.0808510638297873,3.7207224643108066
H2000_s0,seedv,6,fresh_head,global_oracle,same_rank_random,15,0.04099849791071708,0.0,0.0957446808510638,0.276595744680851,2.1759059250698547,235,5b7bfffb25731cd48fac8f01b3ea3b61332610538a2817ed18a00478bce776e0,0.02127659574468077,0.017021276595744594,0.03355546063881709
H2000_s0,seedv,6,exact_head,global_oracle,same_rank_random,15,0.04099849791071708,0.0,0.07978723404255317,0.2638297872340426,2.150049231077382,235,5849e694bbe449c08157e4022b079dd6101f30cd0212448508d3c0c74ba17774,0.005319148936170137,0.004255319148936176,0.0076987666463446125
H2000_s0,seedv,6,fresh_head,global_oracle,variance_matched_random,149,0.7774138522750946,1.1102230246251565e-16,0.11702127659574468,0.2936170212765957,1.8172185397795582,235,a99af20d8daacb6838575f4beab81f1efd44d2143461437afc27fb7f3f667046,0.04255319148936165,0.0340425531914893,-0.32513192465147944
H2000_s0,seedv,6,exact_head,global_oracle,variance_matched_random,149,0.7774138522750946,1.1102230246251565e-16,0.06382978723404253,0.251063829787234,4.817213330585432,235,a5502d583d01043be577c7fdaa556a58bc07705a92afaba8502335cd4c7d6d4c,-0.010638297872340496,-0.008510638297872408,2.674862866154394
H2000_s0,seedv,7,fresh_head,global_oracle,same_rank_random,15,0.04370342223000767,0.0,0.11702127659574468,0.2936170212765957,2.1693076166531857,235,6e95e460f496e790977e14a317b381b2f63419ccf1b110eed4fbd4681f141b99,0.04255319148936165,0.0340425531914893,0.026957152222148117
H2000_s0,seedv,7,exact_head,global_oracle,same_rank_random,15,0.04370342223000767,0.0,0.12234042553191493,0.2978723404255319,2.1329339137692154,235,f7aeba747c5bb8761818e8d73d04ecc78744e7798cc185f98a14e0152a05f047,0.0478723404255319,0.038297872340425476,-0.009416550661822232
H2000_s0,seedv,7,fresh_head,global_oracle,variance_matched_random,161,0.7774138522750941,4.440892098500626e-16,0.0957446808510638,0.2765957446808511,1.8170583451256566,235,f32c3ac3a8663fc9bb36dc1b1b4d3268c5f8d1aa656c7306f1e7fac71d2149d7,0.02127659574468077,0.01702127659574465,-0.32529211930538104
H2000_s0,seedv,7,exact_head,global_oracle,variance_matched_random,161,0.7774138522750941,4.440892098500626e-16,0.015957446808510634,0.2127659574468085,4.30606611169755,235,1c265a1cceaaec8a33ed83e56339dc3aefdd6c3a0d6a98f8ca86f5aa9f698ef4,-0.0585106382978724,-0.04680851063829791,2.1637156472665127
H2000_s0,seedv,8,fresh_head,global_oracle,same_rank_random,15,0.03896695421442285,0.0,0.10106382978723405,0.28085106382978725,2.16460222839453,235,524e712a3066864ed7529f59d612cdb2c24a03567325009cc1b03e2b32b88d15,0.02659574468085102,0.021276595744680826,0.022251763963492266
H2000_s0,seedv,8,exact_head,global_oracle,same_rank_random,15,0.03896695421442285,0.0,0.08510638297872342,0.2680851063829787,2.148021157379189,235,6c52fa5185cb84bcd85c2b05e9da5568cb4a160f0b1d6197c95a1c650eb4aca6,0.010638297872340385,0.008510638297872297,0.00567069294815159
H2000_s0,seedv,8,fresh_head,global_oracle,variance_matched_random,157,0.7774138522750951,5.551115123125783e-16,0.13829787234042556,0.31063829787234043,1.7975889676278565,235,95b444d7202cd55b7308edfcdee06dc72370a5ba7c44cc0404c1b27bb872f823,0.06382978723404253,0.051063829787234005,-0.34476149680318113
H2000_s0,seedv,8,exact_head,global_oracle,variance_matched_random,157,0.7774138522750951,5.551115123125783e-16,0.058510638297872286,0.24680851063829784,6.941723660768892,235,7e3919e629a790913551c83fdc952bd0bb6a20b2009427eb1e65b9d08102ec35,-0.015957446808510745,-0.012765957446808585,4.799373196337854
H2000_s0,seedv,9,fresh_head,global_oracle,same_rank_random,15,0.04090704179111135,0.0,0.11170212765957444,0.2893617021276596,2.1449269991714273,235,389e3a28e6a1fa63aa55770660ccbf15c5066735d5c83298033a2c72772b192b,0.037234042553191404,0.02978723404255318,0.0025765347403896577
H2000_s0,seedv,9,exact_head,global_oracle,same_rank_random,15,0.04090704179111135,0.0,0.1063829787234043,0.28510638297872337,2.126130729709953,235,6772b0bbdc8461df0932258e7445e5a3e771b4aa1e27c003fefada95a7b47e27,0.03191489361702127,0.025531914893616947,-0.0162197347210844
H2000_s0,seedv,9,fresh_head,global_oracle,variance_matched_random,156,0.7774138522750944,1.1102230246251565e-16,0.05319148936170215,0.24255319148936172,1.9411000980549378,235,692d6f268e942a97b0a9ff67d5a12db20129750296c0dc92bf2ed126db9ad82a,-0.021276595744680882,-0.017021276595744705,-0.20125036637609983
H2000_s0,seedv,9,exact_head,global_oracle,variance_matched_random,156,0.7774138522750944,1.1102230246251565e-16,-0.015957446808510634,0.18723404255319148,5.523504321570134,235,d1847b052475eb88320faf929c02f8f19161a16fda171fd011f92967929bf187,-0.09042553191489366,-0.07234042553191494,3.3811538571390964
H2000_s0,seedv,10,fresh_head,global_oracle,same_rank_random,15,0.04166329826510538,0.0,0.07978723404255317,0.2638297872340426,2.202234702489563,235,d257082cace00d4ea9d81a6dc6ac7d8c918ad9b3bf8278b6551aa09eba4ba980,0.005319148936170137,0.004255319148936176,0.05988423805852561
H2000_s0,seedv,10,exact_head,global_oracle,same_rank_random,15,0.04166329826510538,0.0,0.09042553191489366,0.27234042553191484,2.1547052141010443,235,f0d1c6f1c242c5182c3ce81ef05b5acfac666998b086a651411855aee9b92780,0.015957446808510634,0.012765957446808418,0.012354749670006715
