pair_id,pair_key,seed,target,level,regime,selected_order,better_order,selected_candidate_id,better_candidate_id,selected_point,better_point,point_delta_better_minus_selected,point_prefers,selected_ucl,better_ucl,ucl_delta_better_minus_selected,ucl_prefers,ucl_margin_abs,pairwise_exact_selector_winner,rank_scope,point_ucl_disagreement,target_endpoint_prefers,fraction_weights_alt_beats_selected,utility_cone_category,recovery_status
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,s0_t001_l000_S0_full_support_o015,s0_t001_l000_S0_full_support_o016,0.974831609010045,1.138590250123518,0.16375864111347316,selected,1.2986926248128179,1.4803100678379966,0.18161744302517868,selected,0.18161744302517868,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
0|1|1|S0_full_support|nearest_continuous_better|14|13,0|1|1|14|13,0,1,1,S0_full_support,14,13,s0_t001_l001_S0_full_support_o014,s0_t001_l001_S0_full_support_o013,1.0549444232872718,1.1389587715158704,0.08401434840161248,selected,1.345638232725312,1.417587073162629,0.07194884043731697,selected,0.07194884043731697,selected,selected_vs_c35_preference_robust_better,0,better,0.8398268398268398,preference_robust_regret,exact_replay_from_phase_a_store
0|2|0|S0_full_support|nearest_continuous_better|2|1,0|2|0|2|1,0,2,0,S0_full_support,2,1,s0_t002_l000_S0_full_support_o002,s0_t002_l000_S0_full_support_o001,1.1663058863186264,1.3328378006217396,0.16653191429953473,selected,1.4567998658694945,1.5588127077402647,0.1020128418707702,selected,0.1020128418707702,selected,selected_vs_c35_preference_robust_better,0,better,0.9913419913419913,preference_robust_regret,exact_replay_from_phase_a_store
0|2|1|S0_full_support|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S0_full_support,0,1,s0_t002_l001_S0_full_support_o000,s0_t002_l001_S0_full_support_o001,1.1261616195206612,1.1888371664945483,0.06267554697388711,selected,1.408424663131568,1.44615511236373,0.037730449232161956,selected,0.037730449232161956,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
0|3|0|S0_full_support|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S0_full_support,0,1,s0_t003_l000_S0_full_support_o000,s0_t003_l000_S0_full_support_o001,1.103852092706232,1.153272039706376,0.04941994698924046,selected,1.3533935334353755,1.4162157838405274,0.06282225040515188,selected,0.06282225040515188,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
0|3|1|S0_full_support|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S0_full_support,4,10,s0_t003_l001_S0_full_support_o004,s0_t003_l001_S0_full_support_o010,1.1808153170446576,1.3924069728601534,0.21159165582700323,selected,1.452763084310707,1.5880516262825375,0.13528854197183038,selected,0.13528854197183038,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
0|4|1|S0_full_support|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S0_full_support,2,1,s0_t004_l001_S0_full_support_o002,s0_t004_l001_S0_full_support_o001,1.222150774156938,1.3113635434276674,0.08921276927072941,selected,1.5505696395393231,1.5986770295917179,0.04810739005239473,selected,0.04810739005239473,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
0|5|0|S0_full_support|nearest_continuous_better|19|18,0|5|0|19|18,0,5,0,S0_full_support,19,18,s0_t005_l000_S0_full_support_o019,s0_t005_l000_S0_full_support_o018,0.9247366889337748,1.1421225060721663,0.21739103570510399,selected,1.3632503309417383,1.5146799757440195,0.15142964480228116,selected,0.15142964480228116,selected,selected_vs_c35_preference_robust_better,0,better,0.9090909090909091,preference_robust_regret,exact_replay_from_phase_a_store
0|6|1|S0_full_support|nearest_continuous_better|20|19,0|6|1|20|19,0,6,1,S0_full_support,20,19,s0_t006_l001_S0_full_support_o020,s0_t006_l001_S0_full_support_o019,1.0828942132914716,1.1903891024342155,0.10749488959088027,selected,1.3692775332484821,1.4626600736469804,0.09338254039849825,selected,0.09338254039849825,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
0|7|1|S0_full_support|nearest_continuous_better|5|0,0|7|1|5|0,0,7,1,S0_full_support,5,0,s0_t007_l001_S0_full_support_o005,s0_t007_l001_S0_full_support_o000,1.0081666395384052,1.2820411840054342,0.27387454439460646,selected,1.3380266460158639,1.5322665062216143,0.19423986020575046,selected,0.19423986020575046,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
0|8|0|S0_full_support|nearest_continuous_better|17|15,0|8|0|17|15,0,8,0,S0_full_support,17,15,s0_t008_l000_S0_full_support_o017,s0_t008_l000_S0_full_support_o015,0.7964267569680739,0.9312035502667975,0.13477679329854064,selected,1.2132938273538496,1.3033376193675332,0.09004379201368362,selected,0.09004379201368362,selected,selected_vs_c35_preference_robust_better,0,better,0.9826839826839827,preference_robust_regret,exact_replay_from_phase_a_store
0|9|0|S0_full_support|nearest_continuous_better|19|18,0|9|0|19|18,0,9,0,S0_full_support,19,18,s0_t009_l000_S0_full_support_o019,s0_t009_l000_S0_full_support_o018,0.7193969473835693,0.9131204017907918,0.19372275436954256,selected,1.1940336931841684,1.335197833070327,0.1411641398861585,selected,0.1411641398861585,selected,selected_vs_c35_preference_robust_better,0,better,0.9393939393939394,preference_robust_regret,exact_replay_from_phase_a_store
0|9|1|S0_full_support|nearest_continuous_better|12|13,0|9|1|12|13,0,9,1,S0_full_support,12,13,s0_t009_l001_S0_full_support_o012,s0_t009_l001_S0_full_support_o013,0.7536346230647282,0.8874721465331173,0.13371667441660084,selected,1.2467879148659906,1.2751149257232832,0.02832701085729261,selected,0.02832701085729261,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
1|1|0|S0_full_support|nearest_continuous_better|6|5,1|1|0|6|5,1,1,0,S0_full_support,6,5,s1_t001_l000_S0_full_support_o006,s1_t001_l000_S0_full_support_o005,1.2182070205184097,1.403762174436289,0.18555515390434185,selected,1.4974390668411872,1.651926565508737,0.15448749866754974,selected,0.15448749866754974,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
1|1|1|S0_full_support|nearest_continuous_better|16|15,1|1|1|16|15,1,1,1,S0_full_support,16,15,s1_t001_l001_S0_full_support_o016,s1_t001_l001_S0_full_support_o015,1.028341012563107,1.1009618390836946,0.07262083109822148,selected,1.3125091514928218,1.4181414430483006,0.10563229155547882,selected,0.10563229155547882,selected,selected_vs_c35_preference_robust_better,0,better,0.8051948051948052,preference_robust_regret,exact_replay_from_phase_a_store
1|2|0|S0_full_support|nearest_continuous_better|18|17,1|2|0|18|17,1,2,0,S0_full_support,18,17,s1_t002_l000_S0_full_support_o018,s1_t002_l000_S0_full_support_o017,0.5992915296061538,0.9692250534256242,0.36993217060358663,selected,1.04368865323334,1.2949288312323142,0.25124017799897413,selected,0.25124017799897413,selected,selected_vs_c35_preference_robust_better,0,better,0.8831168831168831,preference_robust_regret,exact_replay_from_phase_a_store
1|2|1|S0_full_support|nearest_continuous_better|2|1,1|2|1|2|1,1,2,1,S0_full_support,2,1,s1_t002_l001_S0_full_support_o002,s1_t002_l001_S0_full_support_o001,1.0239074940670214,1.172174652744605,0.14826715774043864,selected,1.264243427796825,1.3820764701024517,0.11783304230562663,selected,0.11783304230562663,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
1|3|0|S0_full_support|nearest_continuous_better|8|11,1|3|0|8|11,1,3,0,S0_full_support,8,11,s1_t003_l000_S0_full_support_o008,s1_t003_l000_S0_full_support_o011,1.0681524832686051,1.26898620819707,0.20083372493716922,selected,1.3730640723446759,1.5566282183361455,0.18356414599146964,selected,0.18356414599146964,selected,selected_vs_c35_preference_robust_better,0,better,0.8961038961038961,preference_robust_regret,exact_replay_from_phase_a_store
1|3|1|S0_full_support|nearest_continuous_better|11|3,1|3|1|11|3,1,3,1,S0_full_support,11,3,s1_t003_l001_S0_full_support_o011,s1_t003_l001_S0_full_support_o003,1.0090545935937127,1.2247938573795585,0.21573926378238029,selected,1.2708841584801343,1.402227848849082,0.13134369036894777,selected,0.13134369036894777,selected,selected_vs_c35_preference_robust_better,0,better,0.9567099567099567,preference_robust_regret,exact_replay_from_phase_a_store
1|5|1|S0_full_support|nearest_continuous_better|17|16,1|5|1|17|16,1,5,1,S0_full_support,17,16,s1_t005_l001_S0_full_support_o017,s1_t005_l001_S0_full_support_o016,1.0683680452493673,1.073615103245778,0.00524736136122228,selected,1.3704050209905176,1.3868677319963345,0.016462711005816866,selected,0.016462711005816866,selected,selected_vs_c35_preference_robust_better,0,better,0.8787878787878788,preference_robust_regret,exact_replay_from_phase_a_store
1|6|0|S0_full_support|nearest_continuous_better|18|17,1|6|0|18|17,1,6,0,S0_full_support,18,17,s1_t006_l000_S0_full_support_o018,s1_t006_l000_S0_full_support_o017,0.9970300923314885,1.0572426279284124,0.060212420475399986,selected,1.365012592287342,1.4611763419482644,0.09616374966092245,selected,0.09616374966092245,selected,selected_vs_c35_preference_robust_better,0,better,0.9567099567099567,preference_robust_regret,exact_replay_from_phase_a_store
1|6|1|S0_full_support|nearest_continuous_better|6|5,1|6|1|6|5,1,6,1,S0_full_support,6,5,s1_t006_l001_S0_full_support_o006,s1_t006_l001_S0_full_support_o005,1.2224760209318413,1.2354336480166408,0.012957627418111572,selected,1.493017721976189,1.512640602852471,0.019622880876281945,selected,0.019622880876281945,selected,selected_vs_c35_preference_robust_better,0,better,0.9913419913419913,preference_robust_regret,exact_replay_from_phase_a_store
1|7|1|S0_full_support|nearest_continuous_better|15|14,1|7|1|15|14,1,7,1,S0_full_support,15,14,s1_t007_l001_S0_full_support_o015,s1_t007_l001_S0_full_support_o014,0.9514480031790055,1.0292999897068538,0.07785198978081231,selected,1.2684859352451627,1.3337185615474212,0.06523262630225846,selected,0.06523262630225846,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
1|8|0|S0_full_support|nearest_continuous_better|15|14,1|8|0|15|14,1,8,0,S0_full_support,15,14,s1_t008_l000_S0_full_support_o015,s1_t008_l000_S0_full_support_o014,0.7733336286224255,0.87000183731591,0.09666820626234918,selected,1.2568552211207538,1.3365579749363967,0.07970275381564296,selected,0.07970275381564296,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
1|8|1|S0_full_support|nearest_continuous_better|21|20,1|8|1|21|20,1,8,1,S0_full_support,21,20,s1_t008_l001_S0_full_support_o021,s1_t008_l001_S0_full_support_o020,0.8787007905258409,1.1098728685441155,0.23117249558026498,selected,1.2589114668612658,1.4244646255187523,0.16555315865748654,selected,0.16555315865748654,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
1|9|1|S0_full_support|nearest_continuous_better|14|16,1|9|1|14|16,1,9,1,S0_full_support,14,16,s1_t009_l001_S0_full_support_o014,s1_t009_l001_S0_full_support_o016,0.6998137938651564,1.0960530108776572,0.396858735192256,selected,1.1788461079442187,1.398064988844128,0.21921888089990937,selected,0.21921888089990937,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
2|1|1|S0_full_support|nearest_continuous_better|1|0,2|1|1|1|0,2,1,1,S0_full_support,1,0,s2_t001_l001_S0_full_support_o001,s2_t001_l001_S0_full_support_o000,1.1492511583022993,1.4111121047486932,0.2618609464164152,selected,1.4136401500088098,1.617460880064582,0.20382073005577217,selected,0.20382073005577217,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
2|2|1|S0_full_support|nearest_continuous_better|0|1,2|2|1|0|1,2,2,1,S0_full_support,0,1,s2_t002_l001_S0_full_support_o000,s2_t002_l001_S0_full_support_o001,1.2031125983768767,1.2316695975570517,0.0285569991753003,selected,1.435013719337025,1.4538573646408552,0.018843645303830314,selected,0.018843645303830314,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
2|3|0|S0_full_support|nearest_continuous_better|15|16,2|3|0|15|16,2,3,0,S0_full_support,15,16,s2_t003_l000_S0_full_support_o015,s2_t003_l000_S0_full_support_o016,0.7765529694881308,0.8676575826796558,0.0911043054681665,selected,1.2169365268331132,1.3450241633852729,0.1280876365521597,selected,0.1280876365521597,selected,selected_vs_c35_preference_robust_better,0,better,0.9783549783549783,preference_robust_regret,exact_replay_from_phase_a_store
2|3|1|S0_full_support|nearest_continuous_better|5|4,2|3|1|5|4,2,3,1,S0_full_support,5,4,s2_t003_l001_S0_full_support_o005,s2_t003_l001_S0_full_support_o004,1.168811812794061,1.2325901344357453,0.06377832166037023,selected,1.4414893361079422,1.4762860480631645,0.03479671195522238,selected,0.03479671195522238,selected,selected_vs_c35_preference_robust_better,0,better,1.0,preference_robust_regret,exact_replay_from_phase_a_store
