tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
H500_s0,seedv,0,fresh_head,global_oracle,same_rank_random,15,0.03808179929927588,0.0,0.05319148936170215,0.24255319148936172,2.0954123408036014,235,3f9761b2333a6fb803cc9df73992ce5ccaa3a8601beb51f5504c6c36132d06fc,-0.037234042553191515,-0.029787234042553234,0.012316298948481297
H500_s0,seedv,0,exact_head,global_oracle,same_rank_random,15,0.03808179929927588,0.0,0.09042553191489366,0.27234042553191495,2.027879295802105,235,3c55f624bba1d8824c983ebc526ca08a4c05153d48cc7bf9017feac183ba314f,0.0,0.0,-0.055216746053015076
H500_s0,seedv,0,fresh_head,global_oracle,variance_matched_random,165,0.8308120662390774,1.1102230246251565e-16,0.07978723404255317,0.26382978723404255,1.7202133215632605,235,664eb5317849bd170362018aa5191521d34effd372fe4adc54fdd27b8c8cf6be,-0.010638297872340496,-0.008510638297872408,-0.36288272029185964
H500_s0,seedv,0,exact_head,global_oracle,variance_matched_random,165,0.8308120662390774,1.1102230246251565e-16,0.0,0.19999999999999998,2.6762591056506335,235,757076c65e58554c2980ce100c8260ff4b590452e5f9b3ccb8830a458800335e,-0.09042553191489366,-0.07234042553191497,0.5931630637955134
H500_s0,seedv,1,fresh_head,global_oracle,same_rank_random,15,0.046106533771944305,0.0,0.06382978723404253,0.251063829787234,2.142302613158516,235,21bc61274d638ae8a46baed77e8653f3e27b5d34a693eb073a362c293de36fb6,-0.02659574468085113,-0.021276595744680937,0.059206571303395794
H500_s0,seedv,1,exact_head,global_oracle,same_rank_random,15,0.046106533771944305,0.0,0.08510638297872342,0.26808510638297867,2.036490502610494,235,d56d92369f98bfcd1b7732b7ae191e92294290ed39ea8819292c67d3a65875b7,-0.005319148936170248,-0.004255319148936287,-0.04660553924462629
H500_s0,seedv,1,fresh_head,global_oracle,variance_matched_random,168,0.8308120662390774,1.1102230246251565e-16,0.12234042553191493,0.29787234042553196,1.709359345994649,235,652bbd27b1212779948b5cc5cd7a4b9b3de51d2af6a8fe7bab289e522c9d90f8,0.03191489361702127,0.025531914893617003,-0.3737366958604711
H500_s0,seedv,1,exact_head,global_oracle,variance_matched_random,168,0.8308120662390774,1.1102230246251565e-16,0.021276595744680882,0.21702127659574472,3.8743238723749625,235,4a8c1df69735a025d64f54e7354a3522281e05701ca1854c37f312129b509a2b,-0.06914893617021278,-0.05531914893617024,1.7912278305198424
H500_s0,seedv,2,fresh_head,global_oracle,same_rank_random,15,0.037103130633211245,0.0,0.058510638297872286,0.24680851063829787,2.105982462433045,235,b9dbd035d99d4b7bdcc09e1162301599533fe2ee354f387bcc80fcb7729c5837,-0.03191489361702138,-0.025531914893617086,0.022886420577925115
H500_s0,seedv,2,exact_head,global_oracle,same_rank_random,15,0.037103130633211245,0.0,0.08510638297872342,0.2680851063829787,2.0567493088592745,235,1241d668552d4b29f4f48a463045313697c8e73bf6ab3869090ca7850faab1ec,-0.005319148936170248,-0.004255319148936232,-0.026346732995845557
H500_s0,seedv,2,fresh_head,global_oracle,variance_matched_random,174,0.8308120662390771,2.220446049250313e-16,0.06382978723404253,0.251063829787234,1.7137225446512003,235,780054588e0415ba87706b02f3623d7482aced1970b8c20e77b815fd7651c774,-0.02659574468085113,-0.021276595744680937,-0.36937349720391977
H500_s0,seedv,2,exact_head,global_oracle,variance_matched_random,174,0.8308120662390771,2.220446049250313e-16,-0.005319148936170137,0.19574468085106383,3.851392749298227,235,abeca1108180f3759979351cb6b137467d0ee46725abe25325a71757d900f883,-0.0957446808510638,-0.07659574468085112,1.768296707443107
H500_s0,seedv,3,fresh_head,global_oracle,same_rank_random,15,0.02398105031501663,0.0,0.12234042553191493,0.29787234042553196,2.083192656207706,235,2afbe7d18f8a319627cd987342db46c4427108cc9788bdb612df64b3745cf314,0.03191489361702127,0.025531914893617003,9.661435258578877e-05
H500_s0,seedv,3,exact_head,global_oracle,same_rank_random,15,0.02398105031501663,0.0,0.1063829787234043,0.2851063829787234,2.012024639305789,235,f98a84f82375512c1ce70a82cbccb6c05df402284924014fae61291d4eda55fa,0.015957446808510634,0.012765957446808474,-0.07107140254933109
H500_s0,seedv,3,fresh_head,global_oracle,variance_matched_random,165,0.830812066239077,3.3306690738754696e-16,0.06382978723404253,0.25106382978723407,1.8260332069949192,235,9de5370d6e72116c9df9338b12811a80931098ee803499c1e1a024e3c7973ffb,-0.02659574468085113,-0.021276595744680882,-0.2570628348602009
H500_s0,seedv,3,exact_head,global_oracle,variance_matched_random,165,0.830812066239077,3.3306690738754696e-16,0.037234042553191515,0.22978723404255316,3.4553789744072945,235,cc85ebe33f73599c0b78a276e077eace2597384afe821ab4d0a0d32301827108,-0.05319148936170215,-0.04255319148936179,1.3722829325521744
H500_s0,seedv,4,fresh_head,global_oracle,same_rank_random,15,0.020586457838726042,0.0,0.07978723404255317,0.26382978723404255,2.0753517825921173,235,4e843c6f0ec3080230edf88ce707682c419c8647b1837b184e14cf141203e546,-0.010638297872340496,-0.008510638297872408,-0.007744259263002817
H500_s0,seedv,4,exact_head,global_oracle,same_rank_random,15,0.020586457838726042,0.0,0.07978723404255317,0.2638297872340426,2.040891221774377,235,da6a898df0503a027e62864e9a2dd9ad635a7528796eb3b22a0282be3359e239,-0.010638297872340496,-0.008510638297872353,-0.04220482008074322
H500_s0,seedv,4,fresh_head,global_oracle,variance_matched_random,163,0.8308120662390778,4.440892098500626e-16,0.09042553191489366,0.2723404255319149,1.7115457188258434,235,d2be310afbcaade47a1943e3627ac227f9464b0e02dfc36082294a8bdf7c43f9,0.0,-5.551115123125783e-17,-0.3715503230292767
H500_s0,seedv,4,exact_head,global_oracle,variance_matched_random,163,0.8308120662390778,4.440892098500626e-16,0.0478723404255319,0.23829787234042552,3.0906838285373084,235,85f2edec6a7bdd4d472e65f1e50066326598fc0158873412577bd9586bb5fe35,-0.042553191489361764,-0.03404255319148944,1.0075877866821883
H500_s0,seedv,5,fresh_head,global_oracle,same_rank_random,15,0.04943437421413642,0.0,0.0957446808510638,0.2765957446808511,2.0802750951194957,235,d22ebd77315778eb21d839902326570c8b3e83523711c3e5bac0869fc08cfa12,0.005319148936170137,0.004255319148936121,-0.0028209467356243856
H500_s0,seedv,5,exact_head,global_oracle,same_rank_random,15,0.04943437421413642,0.0,0.10106382978723405,0.28085106382978725,2.0426138695961087,235,a0c5bf6dee43a31a4d82a5b8ea527c6aa9c48eaffa9d22fb09ee8611d7225002,0.010638297872340385,0.008510638297872297,-0.040482172259011406
H500_s0,seedv,5,fresh_head,global_oracle,variance_matched_random,166,0.8308120662390774,1.1102230246251565e-16,0.015957446808510634,0.2127659574468085,1.8012563472866037,235,601edb2f48bd07fe4591aa55897b4a51c6c63db3aa4d7462c91a29ddfddfc35e,-0.07446808510638303,-0.05957446808510644,-0.28183969456851643
H500_s0,seedv,5,exact_head,global_oracle,variance_matched_random,166,0.8308120662390774,1.1102230246251565e-16,0.05319148936170215,0.24255319148936166,3.063032709673213,235,77056355ef8bdd4834632fe03aae8b285954a8c6bdad67adaa7087770882de33,-0.037234042553191515,-0.02978723404255329,0.9799366678180927
H500_s0,seedv,6,fresh_head,global_oracle,same_rank_random,15,0.028660210254392162,0.0,0.12234042553191493,0.2978723404255319,2.0526086149499903,235,f52da83c4f470efc05acdf2904fafa470940a3b785846cd3a2595a1cc41f6aaa,0.03191489361702127,0.025531914893616947,-0.030487426905129844
H500_s0,seedv,6,exact_head,global_oracle,same_rank_random,15,0.028660210254392162,0.0,0.11170212765957444,0.28936170212765955,2.0245373537102203,235,8277eb1cc0942a604d90aeab70655fcd07a0d6a9f3da0ffcfbb44c95b6e3e5dd,0.02127659574468077,0.017021276595744594,-0.05855868814489984
