job_id,object,status,reusable,partial_target_artifact_reusable,disposition
896185,model_field_and_raw_manifest,PRESERVED,1,0,MODEL_FIELD_ONLY_REUSED
896550,target_registry_and_partial_target_artifacts,PRESERVED,1,0,REGISTRY_REUSED_PARTIAL_TARGET_ARTIFACTS_REJECTED
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/complete_target_unlabeled/c84l1_000d62b62a7bf8f26b4627e0c5504d0f.npz,HASH_REPLAYED_REJECTED,0,0,e72393fe861fc746b114bd357dce9390ff6a4b14fb33fbb1cd603a3506bb750a
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/complete_target_unlabeled/c84l1_00133829c50564d711bcb6b6f63e016b.npz,HASH_REPLAYED_REJECTED,0,0,9d9980001b754584be7090033538d239fd05f788ce6ded4dc1999c0382648732
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/complete_target_unlabeled/c84l1_0069c4248758733b79002b1254f81d4f.npz,HASH_REPLAYED_REJECTED,0,0,5cfbfd4cfc5be29dc80aed9f88eb4751f0260044e2607b53880509734e9937e5
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/complete_target_unlabeled/c84l1_0099f60cb3b4c89831d36688710bba11.npz,HASH_REPLAYED_REJECTED,0,0,156018c86710ef1782a9587663229f0d64d78a0f63e4170639805a069261e5ff
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/complete_target_unlabeled/c84l1_00b03f70e02cea51b1792f0a29d91031.npz,HASH_REPLAYED_REJECTED,0,0,12f5055856c46c26c61193649835a368cc5cccd3da636709d3b138d9713dc302
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/complete_target_unlabeled/c84l1_00cb2c89efa87efe281dbb9229c63e53.npz,HASH_REPLAYED_REJECTED,0,0,5ec64ebccda1273e21898d63c585d28396a5cab069babc61f4e03e9648d21d00
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/target_context_index/c84l1_000d62b62a7bf8f26b4627e0c5504d0f.json,HASH_REPLAYED_REJECTED,0,0,e73c72ca44ddfae0e7b57fc5fe60083db49dbd7b8b4e7676abcdfd2686683a3c
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/target_context_index/c84l1_00133829c50564d711bcb6b6f63e016b.json,HASH_REPLAYED_REJECTED,0,0,b61fd50a0693409b5097691717e359c04fdb0de428e1e2940f3887d6e1d11593
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/target_context_index/c84l1_0069c4248758733b79002b1254f81d4f.json,HASH_REPLAYED_REJECTED,0,0,768a3f7ce768af67fe8cbd8a479caf56f53e45183d0141b20791e52e5f1642d8
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/target_context_index/c84l1_0099f60cb3b4c89831d36688710bba11.json,HASH_REPLAYED_REJECTED,0,0,9af7b3e1451b446691e9f47261ab74e8efc5b3570b192b5b138b41496270b5f7
896550,/projects/EEG-foundation-model/yinghao/oaci-c84-full-field-target-repair-v1/lock_2e888b6497ec455a325a/target_context_index/c84l1_00b03f70e02cea51b1792f0a29d91031.json,HASH_REPLAYED_REJECTED,0,0,10736e3aa7c13f9f1d9d355be012f993bd759d4d0f9e39343344a8bf46eba0f6
