subject,total_hours
0,0.05388888888888889
1,0.33611111111111114
2,0.30083333333333334
3,0.33444444444444443
4,0.3386111111111111
5,0.3383333333333333
6,0.3397222222222222
7,0.3386111111111111
8,0.3388888888888889
9,0.3358333333333333
10,0.3433333333333333
11,0.35194444444444445
12,0.3486111111111111
13,0.3377777777777778
14,0.39611111111111114
15,0.3497222222222222
16,0.35111111111111115
17,0.33416666666666667
18,0.3338888888888889
19,0.335
20,0.3486111111111111
21,0.33999999999999997
22,0.35138888888888886
23,0.3347222222222222
24,0.3413888888888889
25,0.34055555555555556
26,0.3322222222222222
27,0.3347222222222222
28,0.37027777777777776
29,0.3347222222222222
30,0.36777777777777776
31,0.37444444444444447
32,0.33361111111111114
33,0.38055555555555554
34,0.3572222222222223
35,0.41194444444444445
36,0.3911111111111111
37,0.33944444444444444
38,0.32055555555555554
39,0.3913888888888889
40,0.37472222222222223
41,0.3347222222222222
42,0.6730555555555555
43,0.7355555555555555
44,0.335
45,0.7213888888888889
46,0.42444444444444446
47,0.3661111111111111
48,0.6672222222222222
49,0.5763888888888888
50,0.33444444444444443
51,0.5386111111111112
52,0.33555555555555555
53,0.7577777777777778
54,0.7508333333333334
55,0.33444444444444443
56,0.6602777777777779
57,0.6752777777777779
58,0.4052777777777778
59,0.3375
60,0.7008333333333334
61,1.0966666666666667
62,1.0172222222222222
63,0.3338888888888889
64,1.4652777777777777
65,0.33305555555555555
66,1.2558333333333334
67,0.043333333333333335
68,1.093611111111111
69,1.173888888888889
70,1.2216666666666667
71,1.0877777777777777
72,0.43527777777777776
73,0.41638888888888886
74,0.6702777777777778
75,0.3347222222222222
76,0.2886111111111111
77,0.6627777777777777
78,0.3327777777777778
79,0.6927777777777777
80,0.3347222222222222
81,0.33611111111111114
82,0.39222222222222225
83,1.7544444444444445
84,1.1288888888888888
85,1.9324999999999999
86,0.3358333333333333
87,0.3336111111111111
88,1.097777777777778
89,1.0022222222222221
90,0.2222222222222222
91,0.4025
92,0.3363888888888889
93,1.3777777777777778
94,0.33499999999999996
95,1.2225000000000001
96,1.0975000000000001
97,0.33361111111111114
98,0.8019444444444445
99,0.33416666666666667
100,0.3844444444444444
101,0.7427777777777778
102,1.0472222222222223
103,0.3336111111111111
104,1.5655555555555556
105,1.455
106,1.3836111111111111
107,1.1669444444444443
108,0.3572222222222222
109,1.0027777777777778
110,1.3583333333333334
111,0.4263888888888889
112,0.33305555555555555
113,0.6711111111111111
114,0.6997222222222222
115,0.3333333333333333
116,0.33416666666666667
117,0.3388888888888889
118,0.9986111111111111
119,0.3327777777777778
120,0.33361111111111114
121,2.2844444444444445
122,1.0544444444444445
123,0.33416666666666667
124,1.7480555555555557
125,1.918611111111111
126,0.6702777777777778
127,1.5297222222222222
128,0.4161111111111111
129,0.29944444444444446
130,0.33555555555555555
131,0.3336111111111111
132,0.3586111111111111
133,0.6711111111111111
134,0.3338888888888889
135,0.33805555555555555
136,0.42
137,0.43694444444444447
138,1.1033333333333333
139,0.3352777777777778
140,0.41305555555555556
141,1.5716666666666668
142,0.5105555555555555
143,0.3372222222222222
144,0.35
145,1.4280555555555556
146,0.34944444444444445
147,1.7466666666666666
148,0.3327777777777778
149,0.3358333333333333
150,0.3408333333333333
151,0.34305555555555556
152,0.33305555555555555
153,0.33444444444444443
154,0.41361111111111115
155,0.33361111111111114
156,0.6669444444444445
157,0.33305555555555555
158,0.6675
159,0.32972222222222225
160,0.3636111111111111
161,0.3327777777777778
162,1.0791666666666666
163,0.3491666666666667
164,0.5544444444444444
165,0.2761111111111111
166,0.3322222222222222
167,0.42416666666666664
168,0.33444444444444443
169,0.42194444444444446
170,0.33555555555555555
171,0.3358333333333333
172,2.5391666666666666
173,2.4091666666666667
174,0.3327777777777778
175,0.8438888888888889
176,0.33305555555555555
177,0.33805555555555555
178,0.3325
179,0.3338888888888889
180,0.06055555555555556
181,0.3358333333333333
182,2.065
183,0.3377777777777778
184,0.33361111111111114
185,0.33333333333333337
186,0.3338888888888889
187,0.79
188,0.42055555555555557
189,0.3325
190,0.7591666666666667
191,1.6752777777777776
192,0.33972222222222226
193,1.598611111111111
194,0.7066666666666667
195,0.38861111111111113
196,0.3347222222222222
197,0.4091666666666667
198,0.4086111111111111
199,0.5861111111111111
200,0.33611111111111114
201,0.33361111111111114
202,0.3327777777777778
203,0.3408333333333333
204,0.34194444444444444
205,0.3402777777777778
206,0.3397222222222222
207,0.3388888888888889
208,2.0697222222222225
209,0.3555555555555555
210,0.37666666666666665
211,0.33444444444444443
212,0.3458333333333333
213,0.3325
214,0.11305555555555556
215,0.3372222222222222
216,0.3377777777777778
217,0.3383333333333333
218,0.33444444444444443
219,0.7619444444444445
220,0.6697222222222222
221,0.32861111111111113
222,0.7680555555555556
223,0.34194444444444444
224,0.335
225,1.3366666666666667
226,0.3383333333333333
227,0.29055555555555557
228,0.42500000000000004
229,0.33361111111111114
230,0.6702777777777778
231,0.3358333333333333
232,0.42055555555555557
233,0.856111111111111
234,0.3377777777777778
235,9.811111111111112
236,0.16166666666666665
237,0.3522222222222222
238,0.33694444444444444
239,0.2722222222222222
240,0.355
241,1.3766666666666667
242,1.1813888888888888
243,3.7127777777777777
244,4.4911111111111115
245,0.34
246,2.648888888888889
