tag,rotation,source_subjects,val_subject,test_subject,downstream_seed,epochs_run,selected_epoch,selection_metric,selected_val_kappa,selected_val_nll,encoder_frozen,encoder_optimizer_created
H2000_s0,0,3;4;5;6;7;8;9;10,1,2,0,50,46,source_val_kappa_only,0.7627339126034227,0.5583127255472715,True,False
H2000_s0,0,3;4;5;6;7;8;9;10,1,2,1,50,45,source_val_kappa_only,0.7773283864906609,0.48590041771196374,True,False
H2000_s0,0,3;4;5;6;7;8;9;10,1,2,2,50,35,source_val_kappa_only,0.7294710077876169,0.590367545879462,True,False
H2000_s0,1,1;4;5;6;7;8;9;10,2,3,0,50,18,source_val_kappa_only,0.6204438493196542,0.8047675527898817,True,False
H2000_s0,1,1;4;5;6;7;8;9;10,2,3,1,50,44,source_val_kappa_only,0.6164925001300168,0.7678839443832923,True,False
H2000_s0,1,1;4;5;6;7;8;9;10,2,3,2,50,41,source_val_kappa_only,0.5810430409123952,0.7971079936425505,True,False
H2000_s0,2,1;2;5;6;7;8;9;10,3,4,0,50,23,source_val_kappa_only,0.7205588822355289,0.6409474432036301,True,False
H2000_s0,2,1;2;5;6;7;8;9;10,3,4,1,50,26,source_val_kappa_only,0.639137123964778,0.7281823018564143,True,False
H2000_s0,2,1;2;5;6;7;8;9;10,3,4,2,50,29,source_val_kappa_only,0.6059211975935954,0.7892000274188773,True,False
H2000_s0,3,1;2;3;6;7;8;9;10,4,5,0,50,35,source_val_kappa_only,0.6174352723414821,0.9351981195653737,True,False
H2000_s0,3,1;2;3;6;7;8;9;10,4,5,1,50,31,source_val_kappa_only,0.6263292623791964,1.0062061450807311,True,False
H2000_s0,3,1;2;3;6;7;8;9;10,4,5,2,50,34,source_val_kappa_only,0.6152283134567926,0.9050888213916368,True,False
H2000_s0,4,1;2;3;4;7;8;9;10,5,6,0,50,20,source_val_kappa_only,0.7322270795508719,0.5464451102102192,True,False
H2000_s0,4,1;2;3;4;7;8;9;10,5,6,1,50,18,source_val_kappa_only,0.7225810018243315,0.6855343310454167,True,False
H2000_s0,4,1;2;3;4;7;8;9;10,5,6,2,50,21,source_val_kappa_only,0.7295586336127219,0.54511023946057,True,False
H2000_s0,5,1;2;3;4;5;8;9;10,6,7,0,50,10,source_val_kappa_only,0.5906289128395489,0.7701635535119699,True,False
H2000_s0,5,1;2;3;4;5;8;9;10,6,7,1,50,45,source_val_kappa_only,0.576936018353301,0.8207300703019648,True,False
H2000_s0,5,1;2;3;4;5;8;9;10,6,7,2,50,8,source_val_kappa_only,0.5616530031788523,0.7653816368801315,True,False
H2000_s0,6,1;2;3;4;5;6;9;10,7,8,0,50,19,source_val_kappa_only,0.7737574191202254,0.4665058174088187,True,False
H2000_s0,6,1;2;3;4;5;6;9;10,7,8,1,50,32,source_val_kappa_only,0.7770628775522046,0.47377379833501876,True,False
H2000_s0,6,1;2;3;4;5;6;9;10,7,8,2,50,26,source_val_kappa_only,0.7769159101250189,0.46102409656482574,True,False
H2000_s0,7,1;2;3;4;5;6;7;10,8,9,0,50,5,source_val_kappa_only,0.8114332905120205,0.5930135960367072,True,False
H2000_s0,7,1;2;3;4;5;6;7;10,8,9,1,50,10,source_val_kappa_only,0.8291120280066399,0.4409686635368161,True,False
H2000_s0,7,1;2;3;4;5;6;7;10,8,9,2,50,4,source_val_kappa_only,0.7923019574020203,0.6384558574752839,True,False
H2000_s0,8,1;2;3;4;5;6;7;8,9,10,0,50,29,source_val_kappa_only,0.6831344071484673,0.7056201808954125,True,False
H2000_s0,8,1;2;3;4;5;6;7;8,9,10,1,50,15,source_val_kappa_only,0.6655684877224467,0.7234400098630972,True,False
H2000_s0,8,1;2;3;4;5;6;7;8,9,10,2,50,35,source_val_kappa_only,0.6983014991689145,0.6524936595190418,True,False
H2000_s0,9,2;3;4;5;6;7;8;9,10,1,0,50,43,source_val_kappa_only,0.6845732960743326,0.7444622396468573,True,False
H2000_s0,9,2;3;4;5;6;7;8;9,10,1,1,50,44,source_val_kappa_only,0.6956347617140568,0.6852822245662434,True,False
H2000_s0,9,2;3;4;5;6;7;8;9,10,1,2,50,44,source_val_kappa_only,0.6787933619055795,0.7331733742195412,True,False
