best_kind,group_scope,source_space,neighborhood,neighborhood_kind,neighborhood_value,min_neighbor_count,label,n_groups,n_evaluable_groups,mean_n_candidates,mean_coverage,mean_empty_fraction,mean_neighbor_count,mean_group_base_rate,mean_covered_base_rate,mean_local_purity_all,mean_local_purity_covered,mean_local_bayes_top1_hit,mean_local_bayes_gain_vs_covered_random,mean_local_bayes_enrichment,mean_c47_actual_strict_source_top1_hit,mean_gap_vs_c47_actual_top1
best_coverage_local_bayes,global,rank_risk,eps_q02,epsilon,0.013781377493962084,5,primary_joint_good,1,1,3804.0,0.050473186119873815,0.8501577287066246,0.844900105152471,0.4242902208201893,0.265625,0.42669678604955114,0.265625,1.0,0.734375,3.764705882352941,0.0,1.0
best_coverage_local_bayes,global,rank_risk,eps_q01,epsilon,0.008378019510584195,2,pareto_good,1,1,3804.0,0.05310199789695058,0.8930073606729758,0.4048370136698212,0.13643533123028392,0.019801980198019802,0.13103859626426775,0.019801980198019802,1.0,0.9801980198019802,50.5,1.0,0.0
best_coverage_local_bayes,global,leakage_rank,eps_q02,epsilon,0.024647781281230786,5,preference_robust_better_candidate,1,1,3804.0,0.06466876971608833,0.7833859095688749,1.0436382754994742,0.02996845425867508,0.0040650406504065045,0.026048718986378824,0.0008130081300813008,1.0,0.9959349593495935,245.99999999999997,0.0,1.0
best_coverage_local_bayes,within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,primary_joint_good,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.42378127071295635,0.3764880952380952,0.4272558774003486,0.3764880952380952,1.0,0.6235119047619049,2.656126482213439,0.4444444444444444,0.5555555555555556
best_coverage_local_bayes,within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,pareto_good,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.13700920344731196,0.12646452453697055,0.1305361609815354,0.1259925672562331,1.0,0.8735354754630295,7.907355866487765,0.2222222222222222,0.7777777777777778
best_coverage_local_bayes,within_target,all_source_objectives,eps_q10,epsilon,1.269009511962666,2,preference_robust_better_candidate,9,9,422.6666666666667,0.8789980301333661,0.023623998612094913,10.0209483381797,0.029953996679582928,0.025765549344760212,0.02914980757295142,0.0257947203799402,1.0,0.9742344506552398,38.81151481070067,0.0,1.0
best_coverage_local_bayes,within_trajectory,leakage_only,eps_q01,epsilon,0.005801380999707921,5,primary_joint_good,162,9,23.48148148148148,0.017114775945360653,0.9479060626610186,0.1971474631525304,0.4297233780360411,0.9777777777777779,0.4320613943871184,0.9915004748338081,0.9696969696969696,-0.008080808080808244,0.9917355371900825,0.5061728395061728,0.46352413019079686
best_coverage_local_bayes,within_trajectory,all_source_objectives,knn_1,knn,1,1,pareto_good,162,162,23.48148148148148,1.0,0.0,1.0,0.1377191744332418,0.1377191744332418,0.1279537364694329,0.1279537364694329,0.22164074608519055,0.08392157165194875,1.6093673738410987,0.20370370370370366,0.017937042381486884
best_coverage_local_bayes,within_trajectory,rank_risk,eps_q10,epsilon,0.3554688303888576,2,preference_robust_better_candidate,162,57,23.48148148148148,0.14231899035496465,0.7955951915733906,1.81681858688209,0.03019713146878921,0.030659983291562234,0.02819876732715612,0.031025525574397753,0.017543859649122806,-0.013116123642439428,0.5722070844686649,0.018518518518518517,-0.0009746588693957114
best_coverage_local_bayes,within_target_seed,all_source_objectives,eps_q10,epsilon,1.269009511962666,2,primary_joint_good,27,27,140.88888888888889,0.8804727221911913,0.023310640872368435,8.017189094721168,0.42518322458542307,0.4178358501188801,0.42260479486845737,0.4168901338808996,0.9629629629629629,0.5451271128440829,2.3046441866799765,0.5555555555555556,0.40740740740740733
best_coverage_local_bayes,within_target_seed,all_source_objectives,eps_q10,epsilon,1.269009511962666,2,pareto_good,27,27,140.88888888888889,0.8804727221911913,0.023310640872368435,8.017189094721168,0.13825802085217861,0.1330660031640325,0.13594642112898317,0.13160405279115445,1.0,0.8669339968359675,7.515067532067411,0.25925925925925924,0.7407407407407407
best_coverage_local_bayes,within_target_seed,leakage_only,eps_q02,epsilon,0.010993466966374058,1,preference_robust_better_candidate,27,27,140.88888888888889,1.0,0.0,3.2878242240335913,0.03009162680176442,0.03009162680176442,0.029994726286755483,0.029994726286755483,0.9629629629629629,0.9328713361611984,32.001027040070156,0.03703703703703703,0.9259259259259259
best_coverage_local_bayes,within_target_level,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,primary_joint_good,18,18,211.33333333333334,0.6870317241451189,0.3129682758548811,3.6446273472922943,0.4254914783659249,0.4225299482298793,0.424277903160151,0.42225392140023366,1.0,0.5774700517701207,2.3666961458929427,0.4444444444444444,0.5555555555555556
best_coverage_local_bayes,within_target_level,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,pareto_good,18,18,211.33333333333334,0.6870317241451189,0.3129682758548811,3.6446273472922943,0.13771346179015398,0.12777387404344842,0.13177965230680846,0.12747743009706228,1.0,0.8722261259565516,7.826326058329878,0.2222222222222222,0.7777777777777778
best_coverage_local_bayes,within_target_level,leakage_only,knn_1,knn,1,1,preference_robust_better_candidate,18,18,211.33333333333334,1.0,0.0,1.0,0.02996197996733268,0.02996197996733268,0.02996197996733268,0.02996197996733268,1.0,0.9700380200326674,33.375631419895896,0.05555555555555555,0.9444444444444444
best_coverage_local_bayes,within_regime,rank_risk,eps_q02,epsilon,0.013781377493962084,5,primary_joint_good,3,3,1268.0,0.04232386961093585,0.9229758149316508,0.46424815983175605,0.4242902208201893,0.2547138047138047,0.4207894230545965,0.2547138047138047,1.0,0.7452861952861953,3.9259748843357567,0.0,1.0
best_coverage_local_bayes,within_regime,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,pareto_good,3,3,1268.0,0.03286014721345952,0.9392744479495269,0.2323869610935857,0.13643533123028392,0.03213317847464189,0.13115582855392685,0.023525616208543033,1.0,0.9678668215253581,31.120481927710845,1.0,0.0
best_coverage_local_bayes,within_regime,leakage_rank,eps_q20,epsilon,1.094148215520966,5,preference_robust_better_candidate,3,3,1268.0,0.9629337539432177,0.013932702418506833,132.74079915878022,0.029968454258675076,0.029210844961552036,0.027009012050258973,0.026842316095370647,0.6666666666666666,0.6374558217051146,22.822573860638,0.0,0.6666666666666666
