tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
H200_s0,seedv,0,fresh_head,global_oracle,same_rank_random,15,0.016569918168080327,0.0,0.06914893617021278,0.25531914893617025,1.8506808202249392,235,26c7e2ade9f1f306352a73a1fcd0107f7402b68cace720a4bd8b25327a55c6cc,0.0,0.0,-0.0046971243722844225
H200_s0,seedv,0,exact_head,global_oracle,same_rank_random,15,0.016569918168080327,0.0,0.06382978723404253,0.25106382978723407,1.8292624047645365,235,f523f0a5005411cae2b4f580e6de2da10c51e5d720cd4aca9ad46a3ea0b2f5e9,-0.005319148936170248,-0.004255319148936176,-0.026115539832687107
H200_s0,seedv,0,fresh_head,global_oracle,variance_matched_random,171,0.8604502694931913,2.220446049250313e-16,0.05319148936170215,0.24255319148936172,1.7119681190125335,235,36299a08920a8a7c93383c0f4db003ebd35267145b6ee84962e1e72169a75a77,-0.015957446808510634,-0.012765957446808529,-0.14340982558469006
H200_s0,seedv,0,exact_head,global_oracle,variance_matched_random,171,0.8604502694931913,2.220446049250313e-16,0.021276595744680882,0.21702127659574472,2.6255888413072865,235,f85b64b41aa5e247cb5ee859cd0a92ccf9151acc99ff0e004a839172966c8aa3,-0.0478723404255319,-0.03829787234042553,0.7702108967100629
H200_s0,seedv,1,fresh_head,global_oracle,same_rank_random,15,0.01966419272859798,0.0,0.08510638297872342,0.2680851063829787,1.8516372964898056,235,eb33f676a6aeb56247cf9a46488d2d54e9def2ba58c5a8decdabcfd5c54a3f62,0.015957446808510634,0.012765957446808474,-0.003740648107418032
H200_s0,seedv,1,exact_head,global_oracle,same_rank_random,15,0.01966419272859798,0.0,0.058510638297872286,0.24680851063829787,1.8296928104022825,235,6fc8e2999896185b36064fbdd6d3a4419d1bdece75747968131bb009ee76943a,-0.010638297872340496,-0.00851063829787238,-0.025685134194941117
H200_s0,seedv,1,fresh_head,global_oracle,variance_matched_random,175,0.8604502694931906,4.440892098500626e-16,0.05319148936170215,0.24255319148936172,1.7431266236738472,235,18cc9a3937e039498cb68a861a22a34b39b20bccb5f083443dd3f79e1e7e3e92,-0.015957446808510634,-0.012765957446808529,-0.11225132092337642
H200_s0,seedv,1,exact_head,global_oracle,variance_matched_random,175,0.8604502694931906,4.440892098500626e-16,0.015957446808510634,0.2127659574468085,2.2023122918788323,235,64d595774eadee466b177d1d308316e6c6ee500efb74b0873eff91614db2fe6f,-0.05319148936170215,-0.042553191489361736,0.34693434728160866
H200_s0,seedv,2,fresh_head,global_oracle,same_rank_random,15,0.012807435328895998,0.0,0.06382978723404253,0.251063829787234,1.8527801025638062,235,30f9cba0acbb19b08cbdfee61c461b9f0b8af10676cc297f42360d8df59bd861,-0.005319148936170248,-0.004255319148936232,-0.002597842033417397
H200_s0,seedv,2,exact_head,global_oracle,same_rank_random,15,0.012807435328895998,0.0,0.06382978723404253,0.25106382978723407,1.8279736404874354,235,4732dba665c63ea97d862fb1798afb63dadcad3353fbe73e66e3c0f9e1bd9db9,-0.005319148936170248,-0.004255319148936176,-0.027404304109788225
H200_s0,seedv,2,fresh_head,global_oracle,variance_matched_random,170,0.860450269493191,0.0,0.058510638297872175,0.24680851063829787,1.7413805065306853,235,e2342cade1ed487e82aa5b373d4748034362cb63f6abc8d42c65afe32255c21c,-0.010638297872340607,-0.00851063829787238,-0.11399743806653828
H200_s0,seedv,2,exact_head,global_oracle,variance_matched_random,170,0.860450269493191,0.0,-0.0478723404255319,0.16170212765957448,2.578356461276798,235,a021506a47fbcd385e01546330355c6300327337ac751b816c982ede601bfb29,-0.11702127659574468,-0.09361702127659577,0.7229785166795744
H200_s0,seedv,3,fresh_head,global_oracle,same_rank_random,15,0.012607002803164218,0.0,0.06382978723404253,0.251063829787234,1.8607156396964635,235,a89c8817d518f60b39a4630b806c99db07b1503da9e30da194768e7cd93808d9,-0.005319148936170248,-0.004255319148936232,0.00533769509923987
H200_s0,seedv,3,exact_head,global_oracle,same_rank_random,15,0.012607002803164218,0.0,0.06382978723404253,0.251063829787234,1.8063608995911975,235,8923e2f7d4dffe3f6e602d0a689cffe8191c7a8087c2d3f7fd16a7beac4c35d7,-0.005319148936170248,-0.004255319148936232,-0.049017045006026105
H200_s0,seedv,3,fresh_head,global_oracle,variance_matched_random,176,0.8604502694931907,3.3306690738754696e-16,0.04255319148936165,0.23404255319148942,1.7195392239036549,235,cc66591951a3e6ca41694b22e13fb40691c26519181c21665eb2e53a5cdd0377,-0.02659574468085113,-0.021276595744680826,-0.13583872069356873
