level,regime,trajectory_order,epoch,target_eval_bAcc,target_eval_NLL,target_eval_ECE,postfreeze_diagnostic_only,checkpoint_recommendation
0,ERM,0,199,0.30704269786548266,2.0058146744127443,0.39381123913658983,1,0
0,OACI,1,4,0.33206787083369366,1.7650517472147487,0.28360041673221287,1,0
0,OACI,2,9,0.3229103616761845,1.76107678851064,0.3138865218276069,1,0
0,OACI,3,14,0.32169408593459226,2.044338652849358,0.36090904833778503,1,0
0,OACI,4,19,0.3147462997146542,1.9734367357855576,0.3509314606114039,1,0
0,OACI,5,24,0.3106865907498819,1.9133412842888684,0.3341388881206512,1,0
0,OACI,6,29,0.30156683321240285,1.9919801992808102,0.3567306705883571,1,0
0,OACI,7,34,0.32422132975930446,2.031474932429498,0.35664883047815354,1,0
0,OACI,8,39,0.31401139628987734,2.079461290276206,0.33085233994892665,1,0
0,OACI,9,44,0.36664984291566566,1.6606401427426438,0.2570624497201708,1,0
0,OACI,10,49,0.3334172954426119,1.9528570279907136,0.3420986725224389,1,0
0,OACI,11,54,0.343345658219076,1.7458512962566077,0.2770146958411686,1,0
0,OACI,12,59,0.3680812715622842,1.6197975370578441,0.24423113588302853,1,0
0,OACI,13,64,0.29831142172914327,2.100037440165532,0.40795528936007663,1,0
0,OACI,14,69,0.31182775486572956,2.1909458922008063,0.3720579575924646,1,0
0,OACI,15,74,0.30724414426946073,2.219579583301765,0.40933578619881283,1,0
0,OACI,16,79,0.25018836648583487,12.104152633523356,0.7216028544637891,1,0
0,OACI,17,84,0.2843219401763706,1.4562190995632736,0.12440766767849996,1,0
0,OACI,18,89,0.30829421889548475,1.4788605396886028,0.16211216383510163,1,0
0,OACI,19,94,0.3192200233339474,1.4219302500018907,0.17172133960421124,1,0
0,OACI,20,99,0.2981583788545814,1.4720530886243681,0.2220637618549286,1,0
0,OACI,21,104,0.3103705579971403,1.4464549839769598,0.19111026960705954,1,0
0,OACI,22,109,0.34594989341824783,1.4882779304023852,0.18915292895029465,1,0
0,OACI,23,114,0.3145063967848778,1.5653033255753308,0.23457365509063477,1,0
0,OACI,24,119,0.34031793129894394,1.5254000049846408,0.22095439831415817,1,0
0,OACI,25,124,0.32996067252396366,1.6546626912702915,0.26718396752599693,1,0
0,OACI,26,129,0.3166699092332004,1.690836360317,0.2813544501387884,1,0
0,OACI,27,134,0.3031673609205255,1.7555502962780418,0.3188520996343522,1,0
0,OACI,28,139,0.3231097716857211,1.6965479401818782,0.28364632631105086,1,0
0,OACI,29,144,0.3277420991028587,1.6937678591593741,0.29083124418107287,1,0
0,OACI,30,149,0.3246373808082669,1.7122690689531759,0.2907197112128848,1,0
0,OACI,31,154,0.3246373808082669,1.7097341148535878,0.28997875962938585,1,0
0,OACI,32,159,0.3246373808082669,1.7083331047562036,0.28956161358999827,1,0
0,OACI,33,164,0.3246373808082669,1.7071719157033691,0.28921456346436153,1,0
0,OACI,34,169,0.3246373808082669,1.7063464504394492,0.2889759940760476,1,0
0,OACI,35,174,0.3246373808082669,1.7056616199208192,0.2887685916726552,1,0
0,OACI,36,179,0.3246373808082669,1.705069198639397,0.28859888712565107,1,0
0,OACI,37,184,0.3246373808082669,1.704611718999622,0.28845708057993935,1,0
0,OACI,38,189,0.3214728238462416,1.704258725123789,0.2915157083481077,1,0
0,OACI,39,194,0.3214728238462416,1.703935684639913,0.29141319819859096,1,0
0,OACI,40,199,0.3214728238462416,1.7036328012069055,0.2913189106517368,1,0
1,ERM,0,199,0.3030338204388837,2.382291625573005,0.4958568291058616,1,0
1,OACI,1,4,0.3261545729900161,1.8229629855886864,0.3391426831010788,1,0
1,OACI,2,9,0.3711392311075855,1.6054509970099793,0.23034377221077207,1,0
1,OACI,3,14,0.32129393442684584,1.7384876005963792,0.3039414686816079,1,0
1,OACI,4,19,0.37904482762077696,1.5997665569627382,0.19954839679929942,1,0
1,OACI,5,24,0.362087536138169,1.666881193120008,0.24498555130428734,1,0
1,OACI,6,29,0.3692406065823788,1.5382301606280353,0.24684293137656318,1,0
1,OACI,7,34,0.31665189497467977,1.8362495006516075,0.3469062841127789,1,0
1,OACI,8,39,0.3266324207779904,1.678976635724904,0.29733468577975314,1,0
1,OACI,9,44,0.317601403044441,1.8726832776849798,0.31134178070794966,1,0
1,OACI,10,49,0.36673787781382716,1.5252336786472458,0.21000281506114535,1,0
1,OACI,11,54,0.3034672591634617,1.6658785467195119,0.28159262973164756,1,0
1,OACI,12,59,0.32817929732486695,1.645021711064404,0.27031689295693045,1,0
1,OACI,13,64,0.3675337947489846,1.689202045946379,0.2906207216164422,1,0
1,OACI,14,69,0.422439061679568,1.5078082257242407,0.1846760585194542,1,0
1,OACI,15,74,0.3951810605291618,1.6870961060394534,0.2246877392133077,1,0
1,OACI,16,79,0.3834482956318399,1.5765787742869362,0.21652986038298835,1,0
1,OACI,17,84,0.334833137839467,1.5749235123324645,0.27282880601428805,1,0
1,OACI,18,89,0.3498322010980239,1.616662072246546,0.26567239004468163,1,0
1,OACI,19,94,0.36333592425364575,1.7427581064838933,0.3095174180136787,1,0
1,OACI,20,99,0.3017399267399268,14.324130213541041,0.5605924627137562,1,0
1,OACI,21,104,0.3014970475413513,1.4328626688151749,0.09411181542608475,1,0
1,OACI,22,109,0.33403353972974226,1.5067687391976792,0.14704368549679955,1,0
1,OACI,23,114,0.372985849251672,1.5749612387979621,0.1518153378887782,1,0
1,OACI,24,119,0.4062176134960945,1.4923800009766395,0.12361479079912582,1,0
1,OACI,25,124,0.34896861320911954,1.63435137179536,0.21860337758821152,1,0
1,OACI,26,129,0.3425068203549217,1.5431123293489315,0.2241900514988672,1,0
1,OACI,27,134,0.39900235469855727,1.5059600064776457,0.15726185526166647,1,0
1,OACI,28,139,0.36730908645465615,1.5628167220224987,0.20419401800821696,1,0
1,OACI,29,144,0.3509822940202687,1.596524620143196,0.24281003683332414,1,0
1,OACI,30,149,0.3380469598824029,1.5753984866616797,0.2565560578353821,1,0
1,OACI,31,154,0.32922561245346055,1.6995313222648538,0.321918443271092,1,0
1,OACI,32,159,0.34930751623789597,1.6726283950796212,0.29146408031857207,1,0
1,OACI,33,164,0.3481469280519913,1.8719529193371727,0.34265892515106805,1,0
1,OACI,34,169,0.33646985071035707,1.5004187892358491,0.23208521405855811,1,0
1,OACI,35,174,0.37385687781257404,1.4394810352321448,0.19292193074075004,1,0
1,OACI,36,179,0.3162697577254539,1.5390036225458337,0.23257184265151856,1,0
1,OACI,37,184,0.36389640266222545,1.4426473267889348,0.16104748126060245,1,0
1,OACI,38,189,0.3613574104080433,1.4878532126188475,0.17745260123222595,1,0
1,OACI,39,194,0.35181016668358445,1.4658317476602298,0.17198941262941517,1,0
1,OACI,40,199,0.3825117891573588,1.4468698614963502,0.1358624109200069,1,0
