pair_id,pair_key,seed,target,level,regime,selected_order,better_order,n_atoms,low_mass_cut,positive_advantage_sum,low_mass_positive_share,support_edge_positive_share,dominant_atom_id,dominant_atom_positive_share,dominant_atom_support_count,dominant_atom_support_m,dominant_atom_cell_mass,dominant_atom_low_mass,dominant_atom_support_edge,bootstrap_atom_variance_available,support_artifact_flag
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,24,144.0,0.17510396479034213,0.0,0.0,y1:d2,0.15663889915577292,144,8,144.0,0,0,0,0
0|1|0|S2_rare_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S2_rare_cells,15,16,24,144.0,0.17510396479034213,0.0,0.0,y1:d2,0.15663889915577292,144,8,144.0,0,0,0,0
0|1|0|S3_nonestimable_cells|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S3_nonestimable_cells,15,16,24,144.0,0.17510396479034213,0.0,0.0,y1:d2,0.15663889915577292,144,8,144.0,0,0,0,0
0|1|1|S0_full_support|nearest_continuous_better|14|13,0|1|1|14|13,0,1,1,S0_full_support,14,13,23,144.0,0.11173586045000419,0.0,0.0,y0:d3,0.1289154110512324,144,8,144.0,0,0,0,0
0|1|1|S2_rare_cells|nearest_continuous_better|14|13,0|1|1|14|13,0,1,1,S2_rare_cells,14,13,23,144.0,0.11173586045000419,0.0,0.0,y0:d3,0.1289154110512324,144,8,144.0,0,0,0,0
0|1|1|S3_nonestimable_cells|nearest_continuous_better|14|13,0|1|1|14|13,0,1,1,S3_nonestimable_cells,14,13,23,144.0,0.11173586045000419,0.0,0.0,y0:d3,0.1289154110512324,144,8,144.0,0,0,0,0
0|2|0|S0_full_support|nearest_continuous_better|2|1,0|2|0|2|1,0,2,0,S0_full_support,2,1,24,144.0,0.1817371095501949,0.0,0.0,y0:d0,0.15947704431584483,144,8,144.0,0,0,0,0
0|2|0|S2_rare_cells|nearest_continuous_better|2|1,0|2|0|2|1,0,2,0,S2_rare_cells,2,1,24,144.0,0.1817371095501949,0.0,0.0,y0:d0,0.15947704431584483,144,8,144.0,0,0,0,0
0|2|0|S3_nonestimable_cells|nearest_continuous_better|2|1,0|2|0|2|1,0,2,0,S3_nonestimable_cells,2,1,24,144.0,0.1817371095501949,0.0,0.0,y0:d0,0.15947704431584483,144,8,144.0,0,0,0,0
0|2|1|S0_full_support|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S0_full_support,0,1,23,144.0,0.08118268767579659,0.0,0.0,y1:d2,0.16802934121816498,144,8,144.0,0,0,0,0
0|2|1|S2_rare_cells|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S2_rare_cells,0,1,23,144.0,0.08118268767579659,0.0,0.0,y1:d2,0.16802934121816498,144,8,144.0,0,0,0,0
0|2|1|S3_nonestimable_cells|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S3_nonestimable_cells,0,1,23,144.0,0.08118268767579659,0.0,0.0,y1:d2,0.16802934121816498,144,8,144.0,0,0,0,0
0|3|0|S0_full_support|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S0_full_support,0,1,24,144.0,0.08520931461930065,0.0,0.0,y0:d3,0.16642958428730104,144,8,144.0,0,0,0,0
0|3|0|S2_rare_cells|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S2_rare_cells,0,1,24,144.0,0.08520931461930065,0.0,0.0,y0:d3,0.16642958428730104,144,8,144.0,0,0,0,0
0|3|0|S3_nonestimable_cells|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S3_nonestimable_cells,0,1,24,144.0,0.08520931461930065,0.0,0.0,y0:d3,0.16642958428730104,144,8,144.0,0,0,0,0
0|3|1|S0_full_support|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S0_full_support,4,10,23,144.0,0.2261888651241909,0.0,0.0,y2:d1,0.09620238980150224,144,8,144.0,0,0,0,0
0|3|1|S2_rare_cells|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S2_rare_cells,4,10,23,144.0,0.2261888651241909,0.0,0.0,y2:d1,0.09620238980150224,144,8,144.0,0,0,0,0
0|3|1|S3_nonestimable_cells|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S3_nonestimable_cells,4,10,23,144.0,0.2261888651241909,0.0,0.0,y2:d1,0.09620238980150224,144,8,144.0,0,0,0,0
0|4|1|S0_full_support|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S0_full_support,2,1,23,144.0,0.10652057989297914,0.0,0.0,y2:d2,0.10759887384030985,144,8,144.0,0,0,0,0
