dataset,target_subject,source_seed,split_family,method,n_adapt,n_eval,class_counts_adapt,class_counts_eval,acc,bacc,macro_f1,prediction_hash,logits_hash,status,failure_reason,protocol,official_repo,official_sha,runner_commit,manifest_hash,split_hash,source_subjects,source_n,target_session,adapt_eval_disjoint,both_classes_adapt,both_classes_eval,source_idx_sha256,adapt_idx_sha256,eval_idx_sha256,parameter_t,source_model_sha256,train_seconds,adapt_seconds,eval_seconds,target_label_leakage_detected,method_selection_uses_target_performance,official_pretrained_weight_used,third_party_vendored
Cho2017,21,1,class_stratified_half,source_only_tsmnet,100,100,"[50,50]","[50,50]",0.5,0.5,0.3333333333333333,90a669b3849cedd71a8374c5048f3183abc4160207edb4dba7b19d12c13455ab,c76abba78767e2c9ceef0f607579b1c6090b0500d8c642a06d92d4cb34b54077,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c25b4d2eff9a11284966c7878a005aaef921908013607413efbfab9402c62f3c,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,108c1c5c71e9fb2a07522f2e9573ab2dd7e3db8068947110ac29de6a834d37c2,2c6a3d10876de59e20fdef1d6f3df87f34df5fa3a620914c4872483c6ea7799a,3111baf43d00749f45c9d3600cc64baa96499e641a93e4443e826fc823008800,1.0,b34778c6375c1936c93ba2c58d7740d904c77c383f7bc2a851df5e423a68e2fe,1135.3266406059265,0.0,0.03258919715881348,False,False,False,False
Cho2017,21,1,class_stratified_half,rct,100,100,"[50,50]","[50,50]",0.64,0.6399999999999999,0.6386993175431553,ece122fbd53dd584353837be9ceea4e8c8858608fac08b273ed413264ce852b7,b80a82c5add0fdf0c4f4c46a102b51e1c60cd0a7dd202fedccce6ce899dfafb0,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c25b4d2eff9a11284966c7878a005aaef921908013607413efbfab9402c62f3c,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,108c1c5c71e9fb2a07522f2e9573ab2dd7e3db8068947110ac29de6a834d37c2,2c6a3d10876de59e20fdef1d6f3df87f34df5fa3a620914c4872483c6ea7799a,3111baf43d00749f45c9d3600cc64baa96499e641a93e4443e826fc823008800,1.0,b34778c6375c1936c93ba2c58d7740d904c77c383f7bc2a851df5e423a68e2fe,1135.3266406059265,0.08083271980285645,0.03310847282409668,False,False,False,False
Cho2017,21,1,class_stratified_half,spdim_geodesic,100,100,"[50,50]","[50,50]",0.63,0.63,0.6290726817042607,7f9b7e4d5beea7cc3d801b4dadc3ed29e916bf026708c5f1831ccae804ca8882,0c2a1bcde1f7da00f786f967901d0df2b1be3cddf86c98a44b0ade756825c488,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c25b4d2eff9a11284966c7878a005aaef921908013607413efbfab9402c62f3c,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,108c1c5c71e9fb2a07522f2e9573ab2dd7e3db8068947110ac29de6a834d37c2,2c6a3d10876de59e20fdef1d6f3df87f34df5fa3a620914c4872483c6ea7799a,3111baf43d00749f45c9d3600cc64baa96499e641a93e4443e826fc823008800,0.9958975223926986,b34778c6375c1936c93ba2c58d7740d904c77c383f7bc2a851df5e423a68e2fe,1135.3266406059265,1.4221258163452148,0.030896663665771484,False,False,False,False
Cho2017,21,1,class_stratified_half,spdim_bias,100,100,"[50,50]","[50,50]",0.64,0.64,0.6347402597402598,a9e29487c7852c0441436180aa0d08fbbf7241096e0790083f24fbfd1fbb71ef,a9a2fd0ce011f9971eda3bc77c34b00e519d3037f132b675c3f4251253ff8f90,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c25b4d2eff9a11284966c7878a005aaef921908013607413efbfab9402c62f3c,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,108c1c5c71e9fb2a07522f2e9573ab2dd7e3db8068947110ac29de6a834d37c2,2c6a3d10876de59e20fdef1d6f3df87f34df5fa3a620914c4872483c6ea7799a,3111baf43d00749f45c9d3600cc64baa96499e641a93e4443e826fc823008800,1.0,b34778c6375c1936c93ba2c58d7740d904c77c383f7bc2a851df5e423a68e2fe,1135.3266406059265,1.4774212837219238,0.028699398040771484,False,False,False,False
Cho2017,22,1,class_stratified_half,source_only_tsmnet,100,100,"[50,50]","[50,50]",0.5,0.5,0.3333333333333333,90a669b3849cedd71a8374c5048f3183abc4160207edb4dba7b19d12c13455ab,599a53553abbe55e72e40a2030edb986e60baec59c567cc5389a87eaf8cea2b1,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c79207e026c40b0b7a2645f92e9392219615df31fa1bd5938254ea1bf0f7808,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,4975dfea89713cbf0cdb8f37cb0fa5198413ac0f1bf4e92effe0ae7aa634aaad,72039abbf2914425a08c9bdf91a787239baaf3392b49621a00fbc371558b03d5,cfeeeefc36c36a02d1f774270de5719fa9ca59dc7b4f8aef098156e956a193cb,1.0,20a1180e834d26507d08a9d60aa6897eee331357622a55e91abdaa5b76fce63c,1101.9990978240967,0.0,0.031198501586914062,False,False,False,False
Cho2017,22,1,class_stratified_half,rct,100,100,"[50,50]","[50,50]",0.66,0.6599999999999999,0.6578099838969405,31daee086e688feea0b48124599dc2164694fc8c1889de4deef687bfcf23266e,fd2f851d4c685b4b318dae15c39fd0911c70799e431e881a73ec6d3df3c3969d,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c79207e026c40b0b7a2645f92e9392219615df31fa1bd5938254ea1bf0f7808,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,4975dfea89713cbf0cdb8f37cb0fa5198413ac0f1bf4e92effe0ae7aa634aaad,72039abbf2914425a08c9bdf91a787239baaf3392b49621a00fbc371558b03d5,cfeeeefc36c36a02d1f774270de5719fa9ca59dc7b4f8aef098156e956a193cb,1.0,20a1180e834d26507d08a9d60aa6897eee331357622a55e91abdaa5b76fce63c,1101.9990978240967,0.08057498931884766,0.03194236755371094,False,False,False,False
Cho2017,22,1,class_stratified_half,spdim_geodesic,100,100,"[50,50]","[50,50]",0.7,0.7,0.6921182266009853,901818a481fd9cd230cc17d69da0fbf568c7b277410c554f8bb7b4f2d7b9ce1e,e36fc12f43dd7262b0def1dab56651a718c02c42c4e8f133f29833323407a217,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c79207e026c40b0b7a2645f92e9392219615df31fa1bd5938254ea1bf0f7808,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,4975dfea89713cbf0cdb8f37cb0fa5198413ac0f1bf4e92effe0ae7aa634aaad,72039abbf2914425a08c9bdf91a787239baaf3392b49621a00fbc371558b03d5,cfeeeefc36c36a02d1f774270de5719fa9ca59dc7b4f8aef098156e956a193cb,0.9462068512308501,20a1180e834d26507d08a9d60aa6897eee331357622a55e91abdaa5b76fce63c,1101.9990978240967,1.3426311016082764,0.028751611709594727,False,False,False,False
Cho2017,22,1,class_stratified_half,spdim_bias,100,100,"[50,50]","[50,50]",0.7,0.7,0.6940024479804161,5a2591c3b3cc09d0ee532d15bcd70ca1ed2841a225717cdca29ad31d8a77bf28,3499e92207fd758cec743af240cd614eb0dd02f0a42a206736f649bbdd506bb1,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c79207e026c40b0b7a2645f92e9392219615df31fa1bd5938254ea1bf0f7808,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,4975dfea89713cbf0cdb8f37cb0fa5198413ac0f1bf4e92effe0ae7aa634aaad,72039abbf2914425a08c9bdf91a787239baaf3392b49621a00fbc371558b03d5,cfeeeefc36c36a02d1f774270de5719fa9ca59dc7b4f8aef098156e956a193cb,1.0,20a1180e834d26507d08a9d60aa6897eee331357622a55e91abdaa5b76fce63c,1101.9990978240967,1.4315311908721924,0.028282642364501953,False,False,False,False
Cho2017,23,1,class_stratified_half,source_only_tsmnet,100,100,"[50,50]","[50,50]",0.6,0.6,0.570999570999571,8950e2b4f17f73fdf3a7a8919528b89b3b7d27009a9aed3defcc1d9600999902,620b8cb1c19eec0b6f50be8b92f8aaa3c0374afb5d58bbf42adea8c1ed136bfa,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3f42c8f5cd3ece9effaec3835fa9a4ec647c7512d4be2522f71d8590e6c76f94,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,b20889805fa828151d0cf03693bd850571a42fbe6b3cd7451ad4d079e05bedac,903bfb8c5351c793516174ff6c18c8225f3e912a7aab35bc3415237e5f9d1886,1b74e5f7670e51e51851c2b588c621f16228dcead1047c7483c35267157d9363,1.0,4d2e883e4d1ce3334379cc270ce9646c7ed4d9897288b40a8206c16e04915b7d,1096.2921087741852,0.0,0.031113147735595703,False,False,False,False
Cho2017,23,1,class_stratified_half,rct,100,100,"[50,50]","[50,50]",0.69,0.69,0.6899689968996899,8682a201bbd473349436afed4ce3228c52caf558545efaa392546295c6af9084,8ee244f94249a25018579289c6545736a3445539e096c37c6027a7cbe5e2e977,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3f42c8f5cd3ece9effaec3835fa9a4ec647c7512d4be2522f71d8590e6c76f94,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,b20889805fa828151d0cf03693bd850571a42fbe6b3cd7451ad4d079e05bedac,903bfb8c5351c793516174ff6c18c8225f3e912a7aab35bc3415237e5f9d1886,1b74e5f7670e51e51851c2b588c621f16228dcead1047c7483c35267157d9363,1.0,4d2e883e4d1ce3334379cc270ce9646c7ed4d9897288b40a8206c16e04915b7d,1096.2921087741852,0.07990336418151855,0.03205585479736328,False,False,False,False
Cho2017,23,1,class_stratified_half,spdim_geodesic,100,100,"[50,50]","[50,50]",0.7,0.7,0.6995192307692308,40bfe5ffe9a859d0e1a263c9cc55129ebc1b9db1d8893a643179be8025cde936,52ec17f64b029227727a465ba036a0724103f8c3d26c17eb82f3a976f45ac541,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3f42c8f5cd3ece9effaec3835fa9a4ec647c7512d4be2522f71d8590e6c76f94,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,10320,0,True,True,True,b20889805fa828151d0cf03693bd850571a42fbe6b3cd7451ad4d079e05bedac,903bfb8c5351c793516174ff6c18c8225f3e912a7aab35bc3415237e5f9d1886,1b74e5f7670e51e51851c2b588c621f16228dcead1047c7483c35267157d9363,0.8944244858254928,4d2e883e4d1ce3334379cc270ce9646c7ed4d9897288b40a8206c16e04915b7d,1096.2921087741852,1.4044477939605713,0.03078627586364746,False,False,False,False
