trajectory_id,seed,target,level,regime,field,field_orientation,n_candidates,spearman_oriented_field_vs_target_utility,pairwise_auc_oriented_field_ranks_target_utility,n_pairwise_comparisons,sign_class,target_labels_diagnostic_only
0|1|0|S0_full_support,0,1,0,S0_full_support,selection_leakage_point,lower_better,20,0.2467093066533929,0.5904255319148937,188,aligned,1
0|1|0|S0_full_support,0,1,0,S0_full_support,audit_leakage_point,lower_better,20,-0.28281310762706013,0.4095744680851064,188,anti_aligned,1
0|1|0|S0_full_support,0,1,0,S0_full_support,R_src,lower_better,20,0.36103800973667255,0.6382978723404256,188,aligned,1
0|1|0|S0_full_support,0,1,0,S0_full_support,balanced_err,lower_better,20,0.34599475933097784,0.6223404255319149,188,aligned,1
0|1|0|S0_full_support,0,1,0,S0_full_support,source_guard_worst_bacc,higher_better,20,0.4149736644093302,0.651595744680851,188,aligned,1
0|1|0|S0_full_support,0,1,0,S0_full_support,source_guard_worst_nll,lower_better,20,0.20157955543630884,0.5531914893617021,188,aligned,1
0|1|0|S0_full_support,0,1,0,S0_full_support,source_guard_worst_ece,lower_better,20,0.08875517739359867,0.5319148936170213,188,decoupled,1
0|1|0|S0_full_support,0,1,0,S0_full_support,source_audit_worst_bacc,higher_better,20,0.1889145106435996,0.5531914893617021,188,aligned,1
0|1|0|S0_full_support,0,1,0,S0_full_support,source_audit_worst_nll,lower_better,20,0.3482512468918321,0.6170212765957447,188,aligned,1
0|1|0|S0_full_support,0,1,0,S0_full_support,source_audit_worst_ece,lower_better,20,0.32117339616158164,0.6117021276595744,188,aligned,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,selection_leakage_point,lower_better,20,0.2467093066533929,0.5904255319148937,188,aligned,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,audit_leakage_point,lower_better,20,-0.28281310762706013,0.4095744680851064,188,anti_aligned,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,R_src,lower_better,20,0.36103800973667255,0.6382978723404256,188,aligned,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,balanced_err,lower_better,20,0.34599475933097784,0.6223404255319149,188,aligned,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,source_guard_worst_bacc,higher_better,20,0.4149736644093302,0.651595744680851,188,aligned,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,source_guard_worst_nll,lower_better,20,0.20157955543630884,0.5531914893617021,188,aligned,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,source_guard_worst_ece,lower_better,20,0.08875517739359867,0.5319148936170213,188,decoupled,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,source_audit_worst_bacc,higher_better,20,0.1889145106435996,0.5531914893617021,188,aligned,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,source_audit_worst_nll,lower_better,20,0.3482512468918321,0.6170212765957447,188,aligned,1
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,source_audit_worst_ece,lower_better,20,0.32117339616158164,0.6117021276595744,188,aligned,1
0|1|0|S3_nonestimable_cells,0,1,0,S3_nonestimable_cells,selection_leakage_point,lower_better,20,0.2467093066533929,0.5904255319148937,188,aligned,1
0|1|0|S3_nonestimable_cells,0,1,0,S3_nonestimable_cells,audit_leakage_point,lower_better,20,-0.28281310762706013,0.4095744680851064,188,anti_aligned,1
0|1|0|S3_nonestimable_cells,0,1,0,S3_nonestimable_cells,R_src,lower_better,20,0.36103800973667255,0.6382978723404256,188,aligned,1
0|1|0|S3_nonestimable_cells,0,1,0,S3_nonestimable_cells,balanced_err,lower_better,20,0.34599475933097784,0.6223404255319149,188,aligned,1
0|1|0|S3_nonestimable_cells,0,1,0,S3_nonestimable_cells,source_guard_worst_bacc,higher_better,20,0.4149736644093302,0.651595744680851,188,aligned,1
0|1|0|S3_nonestimable_cells,0,1,0,S3_nonestimable_cells,source_guard_worst_nll,lower_better,20,0.20157955543630884,0.5531914893617021,188,aligned,1
0|1|0|S3_nonestimable_cells,0,1,0,S3_nonestimable_cells,source_guard_worst_ece,lower_better,20,0.08875517739359867,0.5319148936170213,188,decoupled,1
