pair_id,seed,target,level,regime,comparison,selected_order,candidate_order,raw_selected_bacc,raw_selected_nll_improve,raw_selected_ece_improve,raw_candidate_bacc,raw_candidate_nll_improve,raw_candidate_ece_improve,raw_delta_bacc,raw_delta_nll_improve,raw_delta_ece_improve,global_z_delta_bacc,global_z_delta_nll_improve,global_z_delta_ece_improve,within_z_delta_bacc,within_z_delta_nll_improve,within_z_delta_ece_improve,rank_delta_bacc,rank_delta_nll_improve,rank_delta_ece_improve
0|1|0|S0_full_support|nearest_binary_joint_good|15|8,0,1,0,S0_full_support,nearest_binary_joint_good,15,8,-0.06944444444444436,0.03420579567024129,0.0027632765150278904,0.01041666666666663,0.012701755886817656,0.031697503053146336,0.079861111111111,-0.021504039783423634,0.028934226538118446,1.8693069449625213,-0.0803938335869901,0.32976611006009604,2.9431148441622943,-0.2748608395573005,0.9175307492652802,0.631578947368421,-0.10526315789473684,0.26315789473684215
0|1|0|S0_full_support|nearest_continuous_better|15|16,0,1,0,S0_full_support,nearest_continuous_better,15,16,-0.06944444444444436,0.03420579567024129,0.0027632765150278904,-0.04340277777777779,0.08978787273141742,0.07136341917870231,0.026041666666666574,0.05558207706117613,0.06860014266367442,0.6095566124877776,0.20779613034012134,0.7818422989798928,0.9597113622268332,0.7104402949044936,2.1753731766420112,0.3684210526315789,0.21052631578947367,0.4736842105263158
0|1|0|S0_full_support|nearest_pareto_better|15|16,0,1,0,S0_full_support,nearest_pareto_better,15,16,-0.06944444444444436,0.03420579567024129,0.0027632765150278904,-0.04340277777777779,0.08978787273141742,0.07136341917870231,0.026041666666666574,0.05558207706117613,0.06860014266367442,0.6095566124877776,0.20779613034012134,0.7818422989798928,0.9597113622268332,0.7104402949044936,2.1753731766420112,0.3684210526315789,0.21052631578947367,0.4736842105263158
0|1|0|S0_full_support|target_oracle|15|8,0,1,0,S0_full_support,target_oracle,15,8,-0.06944444444444436,0.03420579567024129,0.0027632765150278904,0.01041666666666663,0.012701755886817656,0.031697503053146336,0.079861111111111,-0.021504039783423634,0.028934226538118446,1.8693069449625213,-0.0803938335869901,0.32976611006009604,2.9431148441622943,-0.2748608395573005,0.9175307492652802,0.631578947368421,-0.10526315789473684,0.26315789473684215
0|1|1|S0_full_support|nearest_continuous_better|14|13,0,1,1,S0_full_support,nearest_continuous_better,14,13,0.0034722222222222654,0.06374432540997321,-0.0027869797903432164,0.015625000000000056,0.0696939827991605,-0.008118796534247935,0.01215277777777779,0.005949657389187291,-0.005331816743904719,0.28445975249429734,0.022243065529233177,-0.06076721853526634,0.290662311641945,0.05197965372384461,-0.11670568122352121,0.21052631578947367,0.05263157894736836,-0.26315789473684215
0|1|1|S0_full_support|nearest_pareto_better|14|9,0,1,1,S0_full_support,nearest_pareto_better,14,9,0.0034722222222222654,0.06374432540997321,-0.0027869797903432164,0.010416666666666685,0.10390670396937396,0.010976342328195124,0.00694444444444442,0.040162378559400747,0.01376332211853834,0.16254842999674063,0.15014888415762168,0.1568618808785207,0.1660927495096821,0.3508818060746819,0.30125901937253063,0.052631578947368474,0.1578947368421052,0.10526315789473684
0|1|1|S0_full_support|target_oracle|14|0,0,1,1,S0_full_support,target_oracle,14,0,0.0034722222222222654,0.06374432540997321,-0.0027869797903432164,0.022569444444444364,0.12284529601864036,0.011341518439616435,0.0190972222222221,0.05910097060866715,0.014128498229959652,0.4470081824910354,0.22095167437354513,0.16102382747804814,0.45675506115162434,0.5163403177743773,0.30925219109935365,0.26315789473684215,0.21052631578947367,0.1578947368421052
0|2|0|S0_full_support|nearest_continuous_better|2|1,0,2,0,S0_full_support,nearest_continuous_better,2,1,0.020833333333333315,-0.09770844222469632,0.01524590950409166,0.01388888888888884,0.12046281828959704,0.08017191844172825,-0.006944444444444475,0.21817126051429336,0.06492600893763659,-0.1625484299967419,0.815643208806299,0.7399678502165945,-0.9194903223443416,2.4061406530829323,2.0496789660074968,-0.11538461538461542,0.7692307692307692,0.3846153846153846
0|2|0|S0_full_support|nearest_pareto_better|2|1,0,2,0,S0_full_support,nearest_pareto_better,2,1,0.020833333333333315,-0.09770844222469632,0.01524590950409166,0.01388888888888884,0.12046281828959704,0.08017191844172825,-0.006944444444444475,0.21817126051429336,0.06492600893763659,-0.1625484299967419,0.815643208806299,0.7399678502165945,-0.9194903223443416,2.4061406530829323,2.0496789660074968,-0.11538461538461542,0.7692307692307692,0.3846153846153846
0|2|0|S0_full_support|target_oracle|2|0,0,2,0,S0_full_support,target_oracle,2,0,0.020833333333333315,-0.09770844222469632,0.01524590950409166,0.03125,0.16034134029257285,0.07799128463154023,0.010416666666666685,0.2580497825172692,0.06274537512744857,0.24382264499511225,0.9647308822802707,0.71511496091942,1.3792354835165086,2.845948044533265,1.9808375367183448,0.038461538461538436,0.8461538461538463,0.34615384615384615
0|2|1|S0_full_support|nearest_binary_joint_good|0|1,0,2,1,S0_full_support,nearest_binary_joint_good,0,1,-0.01909722222222221,-0.2770078536103717,-0.043875299138774804,0.0017361111111111605,-0.07193224034484191,0.009286342610421383,0.02083333333333337,0.2050756132655298,0.05316164174919619,0.4876452899902245,0.7666845342393658,0.6058882472958214,1.5403123727943837,1.001926268777005,1.062443852945992,0.6296296296296297,0.07407407407407407,0.1111111111111111
0|2|1|S0_full_support|nearest_continuous_better|0|1,0,2,1,S0_full_support,nearest_continuous_better,0,1,-0.01909722222222221,-0.2770078536103717,-0.043875299138774804,0.0017361111111111605,-0.07193224034484191,0.009286342610421383,0.02083333333333337,0.2050756132655298,0.05316164174919619,0.4876452899902245,0.7666845342393658,0.6058882472958214,1.5403123727943837,1.001926268777005,1.062443852945992,0.6296296296296297,0.07407407407407407,0.1111111111111111
0|2|1|S0_full_support|nearest_pareto_better|0|1,0,2,1,S0_full_support,nearest_pareto_better,0,1,-0.01909722222222221,-0.2770078536103717,-0.043875299138774804,0.0017361111111111605,-0.07193224034484191,0.009286342610421383,0.02083333333333337,0.2050756132655298,0.05316164174919619,0.4876452899902245,0.7666845342393658,0.6058882472958214,1.5403123727943837,1.001926268777005,1.062443852945992,0.6296296296296297,0.07407407407407407,0.1111111111111111
