dataset,target_subject,source_seed,split_family,method,n_adapt,n_eval,class_counts_adapt,class_counts_eval,acc,bacc,macro_f1,prediction_hash,logits_hash,status,failure_reason,protocol,official_repo,official_sha,runner_commit,manifest_hash,split_hash,source_subjects,source_n,target_session,adapt_eval_disjoint,both_classes_adapt,both_classes_eval,source_idx_sha256,adapt_idx_sha256,eval_idx_sha256,parameter_t,source_model_sha256,train_seconds,adapt_seconds,eval_seconds,target_label_leakage_detected,method_selection_uses_target_performance,official_pretrained_weight_used,third_party_vendored
BNCI2014_001,1,1,class_stratified_half,source_only_tsmnet,72,72,"[36,36]","[36,36]",0.5,0.5,0.3333333333333333,6bc25e9e3aae737cef0ecb1f71f4d1143dc99fc72c62b0f8db9603fb87614c5b,d83e414065acf10be15c5297627528bc2e037a75f62eeb0adba4ca7f456d59bd,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,2 3 4 5 6 7 8 9,2304,0,True,True,True,e465e339076ddda8a860f1cf45b08ae0f29c0edb6d28ce5a64253851137c54f0,a795e5bc03ed5f1f953e4539af97da663030b8db4faa31de506ad5cdd98478a0,bd9a2c8fbf053af0e055841916ee360363cf260d55f96945c7db0b7a4c89e968,1.0,36153ae2793a3942df4c9084cec68ab6a5a2701128aa1d3b7970e63898675fb8,97.42108798027039,0.0,0.023177146911621094,False,False,False,False
BNCI2014_001,1,1,class_stratified_half,rct,72,72,"[36,36]","[36,36]",0.8472222222222222,0.8472222222222222,0.8447971781305115,2a8a54e8953be4cef7ec97215c5abafbcbf755f5c68dda9b440a53c06f5f44f3,818fc6c25c89661f923bd9a456123c8f50cbe9cac05f6306ba4c2d5f80c57366,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,2 3 4 5 6 7 8 9,2304,0,True,True,True,e465e339076ddda8a860f1cf45b08ae0f29c0edb6d28ce5a64253851137c54f0,a795e5bc03ed5f1f953e4539af97da663030b8db4faa31de506ad5cdd98478a0,bd9a2c8fbf053af0e055841916ee360363cf260d55f96945c7db0b7a4c89e968,1.0,36153ae2793a3942df4c9084cec68ab6a5a2701128aa1d3b7970e63898675fb8,97.42108798027039,0.06647372245788574,0.021677732467651367,False,False,False,False
BNCI2014_001,1,1,class_stratified_half,spdim_geodesic,72,72,"[36,36]","[36,36]",0.8472222222222222,0.8472222222222222,0.8447971781305115,2a8a54e8953be4cef7ec97215c5abafbcbf755f5c68dda9b440a53c06f5f44f3,806e3039bf3f7c92516816c79be4f56d63df665f197456168311997d7511860d,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,2 3 4 5 6 7 8 9,2304,0,True,True,True,e465e339076ddda8a860f1cf45b08ae0f29c0edb6d28ce5a64253851137c54f0,a795e5bc03ed5f1f953e4539af97da663030b8db4faa31de506ad5cdd98478a0,bd9a2c8fbf053af0e055841916ee360363cf260d55f96945c7db0b7a4c89e968,1.006179326860969,36153ae2793a3942df4c9084cec68ab6a5a2701128aa1d3b7970e63898675fb8,97.42108798027039,0.9411430358886719,0.019567251205444336,False,False,False,False
BNCI2014_001,1,1,class_stratified_half,spdim_bias,72,72,"[36,36]","[36,36]",0.8472222222222222,0.8472222222222222,0.8447971781305115,2a8a54e8953be4cef7ec97215c5abafbcbf755f5c68dda9b440a53c06f5f44f3,3eec1be6860e20f9cfd628cc9e18fdf7dd8caf4c61a9561210a05c795734edc3,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,2 3 4 5 6 7 8 9,2304,0,True,True,True,e465e339076ddda8a860f1cf45b08ae0f29c0edb6d28ce5a64253851137c54f0,a795e5bc03ed5f1f953e4539af97da663030b8db4faa31de506ad5cdd98478a0,bd9a2c8fbf053af0e055841916ee360363cf260d55f96945c7db0b7a4c89e968,1.0,36153ae2793a3942df4c9084cec68ab6a5a2701128aa1d3b7970e63898675fb8,97.42108798027039,0.9940612316131592,0.019423246383666992,False,False,False,False
BNCI2014_001,1,2,class_stratified_half,source_only_tsmnet,72,72,"[36,36]","[36,36]",0.5277777777777778,0.5277777777777778,0.39225422045680236,1bbbe2a9af7c7579f8b9f7bd32a81df5ba75b33e3553ea35745f2401141f8f3c,d6c8b6f47f9c09a83ca09dc88deac0bcbae3a9f96da139ea65f48535ca267c08,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,2 3 4 5 6 7 8 9,2304,0,True,True,True,e465e339076ddda8a860f1cf45b08ae0f29c0edb6d28ce5a64253851137c54f0,a795e5bc03ed5f1f953e4539af97da663030b8db4faa31de506ad5cdd98478a0,bd9a2c8fbf053af0e055841916ee360363cf260d55f96945c7db0b7a4c89e968,1.0,263d6dffeef755cbce375d17ed033085b0ab86231ae4e93294ac36cae0f01546,54.15705633163452,0.0,0.04715323448181152,False,False,False,False
BNCI2014_001,1,2,class_stratified_half,rct,72,72,"[36,36]","[36,36]",0.8194444444444444,0.8194444444444444,0.8165784832451499,561a663e2ad86da34ab970bdba6f28ac58520914afce116c5b099d1b0daf65c5,805754d86d9ca72bfffdc12665031767264e522b774336ab31132832daee483b,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,2 3 4 5 6 7 8 9,2304,0,True,True,True,e465e339076ddda8a860f1cf45b08ae0f29c0edb6d28ce5a64253851137c54f0,a795e5bc03ed5f1f953e4539af97da663030b8db4faa31de506ad5cdd98478a0,bd9a2c8fbf053af0e055841916ee360363cf260d55f96945c7db0b7a4c89e968,1.0,263d6dffeef755cbce375d17ed033085b0ab86231ae4e93294ac36cae0f01546,54.15705633163452,1.2107234001159668,0.12463092803955078,False,False,False,False
BNCI2014_001,1,2,class_stratified_half,spdim_geodesic,72,72,"[36,36]","[36,36]",0.8055555555555556,0.8055555555555556,0.8017309205350118,9d25070367bd87217cd7f32a0d6bed069b1272dec9a25761d59a6a005620e323,6a099d9369ebeb253b9ac88c7ab6090daaf792350f074d951ca50d1cfd1cf615,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,2 3 4 5 6 7 8 9,2304,0,True,True,True,e465e339076ddda8a860f1cf45b08ae0f29c0edb6d28ce5a64253851137c54f0,a795e5bc03ed5f1f953e4539af97da663030b8db4faa31de506ad5cdd98478a0,bd9a2c8fbf053af0e055841916ee360363cf260d55f96945c7db0b7a4c89e968,1.0211273529873963,263d6dffeef755cbce375d17ed033085b0ab86231ae4e93294ac36cae0f01546,54.15705633163452,10.897416353225708,0.12086248397827148,False,False,False,False
BNCI2014_001,1,2,class_stratified_half,spdim_bias,72,72,"[36,36]","[36,36]",0.8055555555555556,0.8055555555555556,0.8017309205350118,9d25070367bd87217cd7f32a0d6bed069b1272dec9a25761d59a6a005620e323,150588af712c0813080f5c71c095ffcd91d747d99c7d25a376dcaf1528bd3738,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,2 3 4 5 6 7 8 9,2304,0,True,True,True,e465e339076ddda8a860f1cf45b08ae0f29c0edb6d28ce5a64253851137c54f0,a795e5bc03ed5f1f953e4539af97da663030b8db4faa31de506ad5cdd98478a0,bd9a2c8fbf053af0e055841916ee360363cf260d55f96945c7db0b7a4c89e968,1.0,263d6dffeef755cbce375d17ed033085b0ab86231ae4e93294ac36cae0f01546,54.15705633163452,13.868158102035522,0.029190778732299805,False,False,False,False
BNCI2014_001,2,1,class_stratified_half,source_only_tsmnet,72,72,"[36,36]","[36,36]",0.5,0.5,0.3333333333333333,6bc25e9e3aae737cef0ecb1f71f4d1143dc99fc72c62b0f8db9603fb87614c5b,d6845ec3a881d6048965c0e3455b35b23a0f4f9bb3d61f8a898fb4b1553e8e03,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,1 3 4 5 6 7 8 9,2304,0,True,True,True,4dd237e1cabcefd1aa31a8a1730d193129224f058f3769f7aaaef0014dc524a1,cc4401006f5feeefd43a9469805dc4d090e4626bbd85a3a17041446d75fa0e18,0527f89d06fc7cca1421b2dc6dc3e5698f98a2fd6e47a769090600079bc0d2c8,1.0,549e2072e116ba1f037b8669659113556c02adc789f93df9e7d2a0639581e596,79.33436918258667,0.0,0.018925189971923828,False,False,False,False
BNCI2014_001,2,1,class_stratified_half,rct,72,72,"[36,36]","[36,36]",0.4583333333333333,0.45833333333333337,0.45739130434782604,36efab2d50d1ce273add936ff2356c86c86093c281b3f8618b45d9f7cfa5ec25,0f77fdbb0f35cfe81892657a2a992eaa5b594fdb23f5b855a52d257a8b315712,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,1 3 4 5 6 7 8 9,2304,0,True,True,True,4dd237e1cabcefd1aa31a8a1730d193129224f058f3769f7aaaef0014dc524a1,cc4401006f5feeefd43a9469805dc4d090e4626bbd85a3a17041446d75fa0e18,0527f89d06fc7cca1421b2dc6dc3e5698f98a2fd6e47a769090600079bc0d2c8,1.0,549e2072e116ba1f037b8669659113556c02adc789f93df9e7d2a0639581e596,79.33436918258667,0.059259891510009766,0.019493579864501953,False,False,False,False
BNCI2014_001,2,1,class_stratified_half,spdim_geodesic,72,72,"[36,36]","[36,36]",0.4583333333333333,0.45833333333333337,0.45739130434782604,36efab2d50d1ce273add936ff2356c86c86093c281b3f8618b45d9f7cfa5ec25,ed6a0345b0b348aa598401d0e9ab9961f30eef04a3cc6fe03a340c6a324bb7b2,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,1 3 4 5 6 7 8 9,2304,0,True,True,True,4dd237e1cabcefd1aa31a8a1730d193129224f058f3769f7aaaef0014dc524a1,cc4401006f5feeefd43a9469805dc4d090e4626bbd85a3a17041446d75fa0e18,0527f89d06fc7cca1421b2dc6dc3e5698f98a2fd6e47a769090600079bc0d2c8,1.0070147024589893,549e2072e116ba1f037b8669659113556c02adc789f93df9e7d2a0639581e596,79.33436918258667,0.9217028617858887,0.01946425437927246,False,False,False,False
BNCI2014_001,2,1,class_stratified_half,spdim_bias,72,72,"[36,36]","[36,36]",0.4583333333333333,0.4583333333333333,0.4582288250048234,9c7593cbb561364594ad96efb82db8d591107d3e9c9153c3b4d0ed3f08054870,ed5ba00079052de5d1e89ad5b0d27b47b1ce99ecd9989cd6db5bb320d6d1009f,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,1 3 4 5 6 7 8 9,2304,0,True,True,True,4dd237e1cabcefd1aa31a8a1730d193129224f058f3769f7aaaef0014dc524a1,cc4401006f5feeefd43a9469805dc4d090e4626bbd85a3a17041446d75fa0e18,0527f89d06fc7cca1421b2dc6dc3e5698f98a2fd6e47a769090600079bc0d2c8,1.0,549e2072e116ba1f037b8669659113556c02adc789f93df9e7d2a0639581e596,79.33436918258667,0.9879658222198486,0.019489049911499023,False,False,False,False
BNCI2014_001,2,2,class_stratified_half,source_only_tsmnet,72,72,"[36,36]","[36,36]",0.5138888888888888,0.5138888888888888,0.4032678190859579,13f8a185f3b8c401dbd7a1eb51da8ed6c34e0caf5c961003dbd195196f53ed65,9b64bec7392d746648d361a145861ccec69178e522628ff33eaeaaa2f6bc5bbf,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,1 3 4 5 6 7 8 9,2304,0,True,True,True,4dd237e1cabcefd1aa31a8a1730d193129224f058f3769f7aaaef0014dc524a1,cc4401006f5feeefd43a9469805dc4d090e4626bbd85a3a17041446d75fa0e18,0527f89d06fc7cca1421b2dc6dc3e5698f98a2fd6e47a769090600079bc0d2c8,1.0,334db7f441e0b7280306675dfb7e4104a6ba06d9a90879407eff21864df63dbe,53.420576333999634,0.0,0.02859330177307129,False,False,False,False
BNCI2014_001,2,2,class_stratified_half,rct,72,72,"[36,36]","[36,36]",0.4583333333333333,0.4583333333333333,0.4582288250048234,3d0238253e042fd57f71aaf952f627f68ffe7636ebf53d8c4686cd342a9787d1,8fc723e8c19e633b67ca58218228e7df5d3f260a283ef107e9724cb17b70e34f,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,1 3 4 5 6 7 8 9,2304,0,True,True,True,4dd237e1cabcefd1aa31a8a1730d193129224f058f3769f7aaaef0014dc524a1,cc4401006f5feeefd43a9469805dc4d090e4626bbd85a3a17041446d75fa0e18,0527f89d06fc7cca1421b2dc6dc3e5698f98a2fd6e47a769090600079bc0d2c8,1.0,334db7f441e0b7280306675dfb7e4104a6ba06d9a90879407eff21864df63dbe,53.420576333999634,1.1672751903533936,0.14294767379760742,False,False,False,False
BNCI2014_001,2,2,class_stratified_half,spdim_geodesic,72,72,"[36,36]","[36,36]",0.4583333333333333,0.4583333333333333,0.4582288250048234,3d0238253e042fd57f71aaf952f627f68ffe7636ebf53d8c4686cd342a9787d1,49247b3d63b4b7c6afa65e55512c10cfc8815870dc3b4725dcdb63b40808a365,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,1 3 4 5 6 7 8 9,2304,0,True,True,True,4dd237e1cabcefd1aa31a8a1730d193129224f058f3769f7aaaef0014dc524a1,cc4401006f5feeefd43a9469805dc4d090e4626bbd85a3a17041446d75fa0e18,0527f89d06fc7cca1421b2dc6dc3e5698f98a2fd6e47a769090600079bc0d2c8,0.9985179585204439,334db7f441e0b7280306675dfb7e4104a6ba06d9a90879407eff21864df63dbe,53.420576333999634,10.1510910987854,0.03030085563659668,False,False,False,False
BNCI2014_001,2,2,class_stratified_half,spdim_bias,72,72,"[36,36]","[36,36]",0.4305555555555556,0.4305555555555556,0.4295652173913044,87fb5b9e550ac8dc20ca3f6c4c7df914336c835b08094916acb581ed06e184f9,d5eac9eddfde44b6d2fa6fba6401fc1b591afd636fa149bac51c52013c2bdf7d,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,1 3 4 5 6 7 8 9,2304,0,True,True,True,4dd237e1cabcefd1aa31a8a1730d193129224f058f3769f7aaaef0014dc524a1,cc4401006f5feeefd43a9469805dc4d090e4626bbd85a3a17041446d75fa0e18,0527f89d06fc7cca1421b2dc6dc3e5698f98a2fd6e47a769090600079bc0d2c8,1.0,334db7f441e0b7280306675dfb7e4104a6ba06d9a90879407eff21864df63dbe,53.420576333999634,13.512105226516724,0.029288768768310547,False,False,False,False
BNCI2014_001,3,1,class_stratified_half,source_only_tsmnet,72,72,"[36,36]","[36,36]",0.6111111111111112,0.6111111111111112,0.5418181818181818,12db9cd4896b263f7c5ebbcb51f1410cb23fe61d3ef70c28e2c6b4982787a207,1bf50018a53767afb87d005d3fc57fadd9cb608a31c79e27159aec7265970c1f,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,493f649911f354d4deaa307c80be3cb367149fce,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b86856052f3494d68518bc6f85291a2e812e310832eafa99232894eb20088ecd,1 2 4 5 6 7 8 9,2304,0,True,True,True,e3b6f35e06b543e17c94e9713cd4b0d45afb4cde11e1321f8456e8437bf11a8d,25603e169e34bbfe166b47142ed08a1db973413f0598f18bc424df053c885472,7ce12a1e4d5f1a656b9ddc531b4c76f41aa647911ccfefe9fafc534ceb4c8e1a,1.0,7ff62a49d1a4480d64f2bbcead046437b24e2df30f0e168db23ece878e40f9eb,81.73425340652466,0.0,0.01890277862548828,False,False,False,False
