dataset,target_subject,source_seed,method,clean_acc,exploratory_acc,acc_match,clean_bacc,exploratory_bacc,bacc_match,clean_prediction_hash,exploratory_prediction_hash,prediction_hash_match,clean_logits_hash,exploratory_logits_hash,logits_hash_match,comparison_note
BNCI2014_001,1,0,source_only_tsmnet,0.5,0.5,true,0.5,0.5,true,b34275f9b47303137d4f0937b481a60a93eb6509a74a5b0c4cb0c89671ff30a4,b34275f9b47303137d4f0937b481a60a93eb6509a74a5b0c4cb0c89671ff30a4,true,6e752f0eeb31c3ec0e5ef578b05337cb2ed0a2e07229fcdb7f973e9bf028d256,a74404b6b602bdf56d7fb17fe8516105fb69b4dea170e6d69b31d438e567316d,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,1,0,rct,0.8055555555555556,0.8055555555555556,true,0.8055555555555556,0.8055555555555556,true,ecae87fa83666fe35a3707860e4c3a4a65debbf960a8f266622f571aaef81304,ecae87fa83666fe35a3707860e4c3a4a65debbf960a8f266622f571aaef81304,true,7b004b1b501dda0a289a25af1e1ab065f9a913a155dac256e374c22e9152e164,7fa770099c3f1d23857c2de0d410dd0e463d7b7a560727a71f55565092b77ebf,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,1,0,spdim_geodesic,0.8055555555555556,0.8055555555555556,true,0.8055555555555556,0.8055555555555556,true,ecae87fa83666fe35a3707860e4c3a4a65debbf960a8f266622f571aaef81304,ecae87fa83666fe35a3707860e4c3a4a65debbf960a8f266622f571aaef81304,true,38bc61eb7fe1234572c5c63c3f7583445022008012e5b02b67373dd54a328394,58d6b1be9961346efc15562cfa4e5093d41cae7782b1e66da2a1677fbea1152c,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,1,0,spdim_bias,0.8055555555555556,0.8055555555555556,true,0.8055555555555556,0.8055555555555556,true,ecae87fa83666fe35a3707860e4c3a4a65debbf960a8f266622f571aaef81304,ecae87fa83666fe35a3707860e4c3a4a65debbf960a8f266622f571aaef81304,true,30af105735d3f4a67a8ed7813c8401386905f15ea5e40745c550b81d12c4f747,9e4fb3a238477de5b47486db088942f2a4e426fdeaff959b892fc5071b7e1d5e,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,2,0,source_only_tsmnet,0.5416666666666666,0.5416666666666666,true,0.5416666666666667,0.5416666666666667,true,da1ebc9c5b39b33d94bacf6b299705186f8221445d9915aeb2b0aea0304c61d7,da1ebc9c5b39b33d94bacf6b299705186f8221445d9915aeb2b0aea0304c61d7,true,78b240b75d84f99e6c3a4779312fbdc9a6fa282387cf54bd226381ebc2b54739,91dbc7051d5058aca108bf498f02dca4bafeb35def54211a315a8967456c7b6f,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,2,0,rct,0.5416666666666666,0.5416666666666666,true,0.5416666666666667,0.5416666666666667,true,e6f084119a953d9df42df006101875060addddf82f2d3032008d9ec5e6981913,e6f084119a953d9df42df006101875060addddf82f2d3032008d9ec5e6981913,true,0ce0eaea298a1d777505cd0c64963c48aef263fabe91b23a132f9d360893ed3d,45e5f7fc599ddbbd7fbc250d6a87bbe3da09bc6e985ee8c24bf85f6555e84dfe,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,2,0,spdim_geodesic,0.5138888888888888,0.5138888888888888,true,0.5138888888888888,0.5138888888888888,true,26ab429c7d009393ea91db3c87a4085e27bd1549c5d65c58845465529ec78373,26ab429c7d009393ea91db3c87a4085e27bd1549c5d65c58845465529ec78373,true,5e94f3436a4c2971830029a8745975c3458b0260592706c360575dfa0c3071d5,3faedc0fecc93f7b4eed56242c7c5ed86be9f7f5cf6c0e1598c5d1d3a52adab4,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,2,0,spdim_bias,0.5138888888888888,0.5138888888888888,true,0.513888888888889,0.513888888888889,true,9cf66ad4d5a661d9423a31c34b87aec1c7c634e4c4dcab26f0241345eb6b58f5,9cf66ad4d5a661d9423a31c34b87aec1c7c634e4c4dcab26f0241345eb6b58f5,true,b73d5f7fc4fb33c87c14f6a7359378cc4879a8498f881b1f8717de9314e7e664,24eb1e543b5ba226640f3ab1445e3e12c6072a3dd146920692b717fe93112349,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,3,0,source_only_tsmnet,0.8333333333333334,0.8333333333333334,true,0.8333333333333333,0.8333333333333333,true,bd548a2829e512300f1add6663db72206495ac9f1943489c626f3fbd33bd4717,bd548a2829e512300f1add6663db72206495ac9f1943489c626f3fbd33bd4717,true,bec31047630ab2702152596ee24c1e8162176fef2cca935d49d4237721e4ead6,a5dd07c7d1ad1c827a92ca14de05ebce4475770d0b666698a2fd8f9489d025ed,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,3,0,rct,0.875,0.875,true,0.875,0.875,true,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,true,50d7a559b87db142920ffc4dd2b8ca626f325b61b822876bbb78e9aa8af85baa,fc2c56a0212663aa6c314ec64e8f838bf4fc1b3fe7c2ff50b04f0b29c1847e22,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,3,0,spdim_geodesic,0.875,0.875,true,0.875,0.875,true,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,true,a6cd38552474fc17de5dfa1c404dee43f25e476600badfd920757b505548b364,1b8e61e944b0bb3760f25f0fa6f062afc194cd3b35bf0cfd6ed52ff7656ece85,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,3,0,spdim_bias,0.875,0.875,true,0.875,0.875,true,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,44a12b2181179a01214f02e49f7adcf77a51443397554895f238ae90129fc4f4,true,f9054cdf1d591d2dc531c8b63507bd4f3eebe28f9ab8c823e248798122b96924,31caa5ae35003eda14992c7923821448e2d19e97f0d73137394197a45e28c561,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,4,0,source_only_tsmnet,0.5,0.5,true,0.5,0.5,true,b34275f9b47303137d4f0937b481a60a93eb6509a74a5b0c4cb0c89671ff30a4,b34275f9b47303137d4f0937b481a60a93eb6509a74a5b0c4cb0c89671ff30a4,true,ae4ed9c9960c87a8d0d61f9868fd4d05f3a942c7ce616470afbb1c51772bfaad,cd181757859734376b46621d60f11408220df82fac724396bfd68b5af2985654,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,4,0,rct,0.7361111111111112,0.7361111111111112,true,0.7361111111111112,0.7361111111111112,true,8fe59572551ecada16837568744a1d800079f2dfec45573472e3b9ad7f8aa3fe,8fe59572551ecada16837568744a1d800079f2dfec45573472e3b9ad7f8aa3fe,true,e2f3d1b0b47434577c1fd63843a89965530224ca1056f0bbb41b2993591aac46,3b4484e3a727bae467178abde5223be75dab4e71a049911871e17edde22bb2ae,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,4,0,spdim_geodesic,0.7222222222222222,0.7222222222222222,true,0.7222222222222222,0.7222222222222222,true,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,true,721d45e8957e3f2c259a0e03646cb7a22aa33a6104b6689cccab65a789e954d3,c4f2b19012c6e5de1ad3ae3b0b8a74868f9dabc3707b0e425b859f7d7db842c3,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,4,0,spdim_bias,0.7222222222222222,0.7222222222222222,true,0.7222222222222222,0.7222222222222222,true,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,1731f8dcdbdcf775a0be60707ebb9da444c948a8869ea69e5a30b8f0645c6545,true,1e89066319695572a8d6dacbfbca416098c63f82541226b7731283247311ce0f,512ba7a085d24f0f6fd43ccfcace7c125ebdb5c7147b4c24662977a1329c8fbd,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,5,0,source_only_tsmnet,0.5,0.5,true,0.5,0.5,true,6bc25e9e3aae737cef0ecb1f71f4d1143dc99fc72c62b0f8db9603fb87614c5b,6bc25e9e3aae737cef0ecb1f71f4d1143dc99fc72c62b0f8db9603fb87614c5b,true,c37cacd7685af2e7b2efa24bbeb60ffa736bd3854088f629cd78a2822e2d78e9,4862f8f708d902ea6895b71b27baedd401aef2f34bf721471a421ea12f8c3e88,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,5,0,rct,0.5972222222222222,0.5972222222222222,true,0.5972222222222222,0.5972222222222222,true,de1d6942219ae2a7a54f921f24b61d9577a53923d89f6531ae3a02c6fa85dd63,de1d6942219ae2a7a54f921f24b61d9577a53923d89f6531ae3a02c6fa85dd63,true,6a80fe1c62f9ebd1b9daa883d4cfb0252597e366b5f7717420af8b35b2dfc8f3,23241d6c8cca335df24806fd426029ba575ec0fff961e9ab64909cb67be9fbee,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,5,0,spdim_geodesic,0.5694444444444444,0.5694444444444444,true,0.5694444444444444,0.5694444444444444,true,023adcc0a4bbd9b27e04ea990957317e667bac6486e6cac99ca1dc267180ca42,023adcc0a4bbd9b27e04ea990957317e667bac6486e6cac99ca1dc267180ca42,true,458663f2936d1e847694056f05a6d4605e54a17df1a854b425df40e6ff506e16,1631579e19211d469e5f62accb5ca99c5f85be0bf70cee6434f9f13cc6d69771,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,5,0,spdim_bias,0.5555555555555556,0.5555555555555556,true,0.5555555555555556,0.5555555555555556,true,09a47af7494c5fa67ad4d30eb5033fd7a99b8288e623a93700da735620aa68c3,09a47af7494c5fa67ad4d30eb5033fd7a99b8288e623a93700da735620aa68c3,true,0605fd1d6d14da45152f1f56f8303ad9a9ab82e69d66e63ab736355dbae9b94e,9e649214a40c7371417cef801f03aca7841e1dd70bcdfe4dce648ad9565466fd,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,6,0,source_only_tsmnet,0.5277777777777778,0.5277777777777778,true,0.5277777777777778,0.5277777777777778,true,1177d315005ffca794bb5c18422bd8ab6d5e91ceadff5188792c54b52592a81d,1177d315005ffca794bb5c18422bd8ab6d5e91ceadff5188792c54b52592a81d,true,07571768fa418e85182b2b0eecd7dbf7f6c30e1c864b359abfae50a032147158,ba6c125f3ab1ed7fb37f19b717ba715e86c2f44e986ee4066eb366a55f1179f5,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,6,0,rct,0.75,0.75,true,0.75,0.75,true,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,true,547feab863eee62ad3117780a1c6363cacbb9e4e12725b33cb962a7e0cae7624,04acef88820cdc51e0ae9469221bc60d559b0d5975becb96a8a9c1af12988e65,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,6,0,spdim_geodesic,0.75,0.75,true,0.75,0.75,true,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,51cbd0e144b4ee4458da4ea97e7d51236115ac7d5d6e1d4445591132f9103387,true,6b92852e19de788101e04d83a76e2a98256317b1aa9a1d9d3e3c917c347e3edc,31cd3cfc3156473f8aceb42b893432afbf5da94fc82d97bed4e283fb87cfe8db,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,6,0,spdim_bias,0.7361111111111112,0.7361111111111112,true,0.7361111111111112,0.7361111111111112,true,0c0cfee11184f6838d3a08872e1de15905f987a7b5d916fc75dd02e796df5023,0c0cfee11184f6838d3a08872e1de15905f987a7b5d916fc75dd02e796df5023,true,131cdfb78f9eaaf4971a22bf7489dff8772ff7b3a3e7dc4723a1bfdd235e52d3,9d9ebe69b3a2bed1a3ae4ae1307bfa678f531cd6b77f31ae3de5662b12b33239,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,7,0,source_only_tsmnet,0.6805555555555556,0.6805555555555556,true,0.6805555555555556,0.6805555555555556,true,cf788443a7347f69c997b47a911dbc702570028a1557506207730bc50bd51496,cf788443a7347f69c997b47a911dbc702570028a1557506207730bc50bd51496,true,ffacc303f4af91d1c761de221e86862b1a882098a5d1395552eb8baaf62e860b,05cdf233c5acf0c9e76d8a35d441fa304b3e5c90698ca1ed3dd8254582a43e77,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,7,0,rct,0.6388888888888888,0.6388888888888888,true,0.6388888888888888,0.6388888888888888,true,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,true,6f19551ef6a558c32e7c6a63cb7d24fe2ba895a89b31f4237787eaf697ba9875,c954b66efa19e96bccf797db1425d42023ed730ccfe46d9077fa976bd381352d,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,7,0,spdim_geodesic,0.6388888888888888,0.6388888888888888,true,0.6388888888888888,0.6388888888888888,true,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,1e2fe949d4b27455feda250bd1e7d7feed813b229fc3e76d70e9d023029e1a5d,true,422ebac9de9545f656f2db310167f7e9f954b8e044654958c62514d145347095,7af6cc77ef4ac9983e823918e9db393f42dce252e4ee6240a752de45ca4e6fdd,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,7,0,spdim_bias,0.6527777777777778,0.6527777777777778,true,0.6527777777777777,0.6527777777777777,true,ba84ddfcf7972ab8474402108625b49f346682353db342a9b6ba886c8eaf8bdc,ba84ddfcf7972ab8474402108625b49f346682353db342a9b6ba886c8eaf8bdc,true,ea58027622105eba1e8da74f482a0b1e4f1cb708698f8bbc1ff547daca86aae4,2f3187c88a87e2d8c0aada1cf81201e72f808d19c81d569210cccd4cf1f19955,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,8,0,source_only_tsmnet,0.7222222222222222,0.7222222222222222,true,0.7222222222222222,0.7222222222222222,true,243417aae74f8671d9083ced2f286c0a0a3fbb0b7409575514936a1a2ab9f268,243417aae74f8671d9083ced2f286c0a0a3fbb0b7409575514936a1a2ab9f268,true,75539a0f11c3088a0b94cde6a087949ba92c6d806f4436289b4417cb3c6be7b5,28fe3e19a84a09f3c9fb3499966cee7451bed23c27011a9ce5b9230247d51d35,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,8,0,rct,0.8194444444444444,0.8194444444444444,true,0.8194444444444444,0.8194444444444444,true,f4961dbe1d4a9badf870064e38d3199ff5276eed3912be3bd21a0c27cd89429f,f4961dbe1d4a9badf870064e38d3199ff5276eed3912be3bd21a0c27cd89429f,true,d18bc95912267bdca5f120fb153793b514f804136fb51d4ac84d8749fe1ac1bf,c852f15d295da3f1b7ddac8223bdf42b9ad3ba45b5c2de0cedd13ec53b08efdf,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,8,0,spdim_geodesic,0.8194444444444444,0.8194444444444444,true,0.8194444444444444,0.8194444444444444,true,f4961dbe1d4a9badf870064e38d3199ff5276eed3912be3bd21a0c27cd89429f,f4961dbe1d4a9badf870064e38d3199ff5276eed3912be3bd21a0c27cd89429f,true,7d0addcf95216f4ec1a82be84770ae76d81ab3d37109986b0707d8515675f690,b640e0c2b8941b090bcefefd6cad812d8589723b471950d8202798ad31970a44,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,8,0,spdim_bias,0.8194444444444444,0.8194444444444444,true,0.8194444444444444,0.8194444444444444,true,f4961dbe1d4a9badf870064e38d3199ff5276eed3912be3bd21a0c27cd89429f,f4961dbe1d4a9badf870064e38d3199ff5276eed3912be3bd21a0c27cd89429f,true,0dc78bfb694592acf5a8a678b87188980bdeb8224a2ba0afbe7f43e8fc857299,819457e775d6d53fd66bb886cbb7ea3492acaf64515440d350cc30446cb48c67,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,9,0,source_only_tsmnet,0.8333333333333334,0.8333333333333334,true,0.8333333333333333,0.8333333333333333,true,741f0a400f7017cbaf02739858cb59aa62abe370868e0cee2e6641013f3e02d7,741f0a400f7017cbaf02739858cb59aa62abe370868e0cee2e6641013f3e02d7,true,978c16287e5298e5ef5e27482f1823e2bee2a127192307ad7e58fa04426a613c,7aab29c1579c1fad0ac8b150825bd2f67873b25313b9b3249c143a7a5bd6cfb5,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,9,0,rct,0.8055555555555556,0.8055555555555556,true,0.8055555555555556,0.8055555555555556,true,23f75ead04b3d66eab23494cb76a9908a092c040d3756d8665f94072d5fa9db1,23f75ead04b3d66eab23494cb76a9908a092c040d3756d8665f94072d5fa9db1,true,2280aecbf4abdac97c2f475f4d8c3dd71486168b1d1fbbf1729173505398c73a,d05a8264d64a85b0acf5aef57991c76e6b3069f17df81181ca0bd79395554599,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,9,0,spdim_geodesic,0.8194444444444444,0.8194444444444444,true,0.8194444444444444,0.8194444444444444,true,e99f7f6480530a5f92bdc4230b488c01d5e2f2d92aec7af52d15e0d418e57b43,e99f7f6480530a5f92bdc4230b488c01d5e2f2d92aec7af52d15e0d418e57b43,true,ff5347d2876b5813a8a49cda0f333b18c4660e16ea067627feab2a38cbd21e23,79a52bb6d0b536fbd598856560a4f2f2577b7705ca1a74558d14f6ca708d2e99,false,metrics and predictions match; logits byte hash differs
BNCI2014_001,9,0,spdim_bias,0.8194444444444444,0.8194444444444444,true,0.8194444444444444,0.8194444444444444,true,ec833ad948cd212154b2cf8a13c0ffaad9a5b2203ec4ee3ba705baef1d170158,ec833ad948cd212154b2cf8a13c0ffaad9a5b2203ec4ee3ba705baef1d170158,true,22eb9ec15b3b827576e8a6236e10b2157a26e2366dee8f2b8ddcba14b5356482,bac2bb75925d2dbd7b1da205837a89a4b7f6b44be13d89e6cbf1e15b9d9ecd6a,false,metrics and predictions match; logits byte hash differs
