tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
H1000_s1,seedv,0,fresh_head,global_oracle,same_rank_random,15,0.031763817270561046,0.0,0.058510638297872286,0.24680851063829787,2.1365656036648204,235,2ec135c373ad22f7dfb0a200d9bd52797614a3f4e39961ab2a7cdc73bad716d2,0.02127659574468077,0.01702127659574465,0.01927191709159004
H1000_s1,seedv,0,exact_head,global_oracle,same_rank_random,15,0.031763817270561046,0.0,0.07978723404255317,0.26382978723404255,2.061636488323303,235,612b0a4d3fa321f653563fb3c9353f804e804475696b88f7a2344e11b9bfc420,0.04255319148936165,0.03404255319148933,-0.05565719824992721
H1000_s1,seedv,0,fresh_head,global_oracle,variance_matched_random,174,0.8256104655443262,0.0,0.05319148936170215,0.24255319148936166,1.6578606299096976,235,99201e1bd771a7c276820ca943d9cfc73d80505ee2a6565b36911fd94c4c8515,0.015957446808510634,0.012765957446808446,-0.45943305666353274
H1000_s1,seedv,0,exact_head,global_oracle,variance_matched_random,174,0.8256104655443262,0.0,-0.010638297872340496,0.19148936170212766,5.949906607695271,235,e894c7b025b7a3c603c6ca67fcf137c504e90ad5c96b5f5bb1b707f8c4063f53,-0.04787234042553201,-0.03829787234042556,3.832612921122041
H1000_s1,seedv,1,fresh_head,global_oracle,same_rank_random,15,0.04937740447472039,0.0,0.058510638297872286,0.24680851063829787,2.0551940196273732,235,7626a51d1a28819ade8a64cad51036618217e1b4df14581bcd78e5f619050cdb,0.02127659574468077,0.01702127659574465,-0.06209966694585711
H1000_s1,seedv,1,exact_head,global_oracle,same_rank_random,15,0.04937740447472039,0.0,0.037234042553191515,0.22978723404255316,2.0617614537597997,235,dc947b16f1daa4824906df83892bf2fd60cae7707e18af29b7b97ea36c22c1c8,0.0,-5.551115123125783e-17,-0.05553223281343067
H1000_s1,seedv,1,fresh_head,global_oracle,variance_matched_random,162,0.8256104655443262,0.0,0.07446808510638303,0.25957446808510637,1.7759910549235909,235,ceb452a610cbac0bbff3fcf71e45c3950ea3a837fe49701e47bcbbebe0115f02,0.037234042553191515,0.02978723404255315,-0.3413026316496395
H1000_s1,seedv,1,exact_head,global_oracle,variance_matched_random,162,0.8256104655443262,0.0,-0.005319148936170137,0.19574468085106383,4.289032546297873,235,bdbb707543b57da8993f7d77a31a7faa388675a33ca5f47ece6b80345a250aeb,-0.04255319148936165,-0.03404255319148938,2.171738859724643
H1000_s1,seedv,2,fresh_head,global_oracle,same_rank_random,15,0.045424780422479605,0.0,0.06382978723404253,0.25106382978723407,2.0431535201185853,235,1fd5393489c16f9a3d7fde5e9de85dca28e1dbadf2c2307bc88b40bbe55ca58a,0.02659574468085102,0.021276595744680854,-0.07414016645464505
H1000_s1,seedv,2,exact_head,global_oracle,same_rank_random,15,0.045424780422479605,0.0,0.08510638297872342,0.2680851063829787,2.074469157711582,235,7b87915baf839112b01fe0c00aa9b8d9cadd2a6a624269dac08b16ec4443634a,0.0478723404255319,0.038297872340425504,-0.042824528861648226
H1000_s1,seedv,2,fresh_head,global_oracle,variance_matched_random,175,0.8256104655443262,0.0,0.07978723404255317,0.26382978723404255,1.642908866503076,235,6f48c90a1d381f46fba67b5b910ed7822e71cbb77a5dbdcc2623a3bd24a55bb6,0.04255319148936165,0.03404255319148933,-0.47438482007015437
H1000_s1,seedv,2,exact_head,global_oracle,variance_matched_random,175,0.8256104655443262,0.0,-0.010638297872340496,0.19148936170212766,4.967210582936918,235,5c4df3d6d1e7e2bea90781aa31c4b2721c562b3993eab21d2887c39aa7cb9a9e,-0.04787234042553201,-0.03829787234042556,2.8499168963636876
H1000_s1,seedv,3,fresh_head,global_oracle,same_rank_random,15,0.05486644749959098,0.0,0.07446808510638303,0.25957446808510637,2.1079088174913836,235,6f9e21a22f56fe3dd2edb5a6fc27eeca08a87d9192abcb100257b2e4700f2f0f,0.037234042553191515,0.02978723404255315,-0.00938486908184677
H1000_s1,seedv,3,exact_head,global_oracle,same_rank_random,15,0.05486644749959098,0.0,0.09042553191489366,0.2723404255319149,2.0461473999133286,235,cb54938224345faa9fbd46cb4fe0540d75100cc32fbc752fd8305535cba6f69d,0.05319148936170215,0.04255319148936168,-0.07114628665990175
H1000_s1,seedv,3,fresh_head,global_oracle,variance_matched_random,164,0.8256104655443262,0.0,0.1063829787234043,0.28510638297872337,1.6500145348630355,235,86846d2f5ef7e01249a91ffde2fec1955f76d28b126c8a42c006aa0efc565837,0.06914893617021278,0.055319148936170154,-0.46727915171019485
H1000_s1,seedv,3,exact_head,global_oracle,variance_matched_random,164,0.8256104655443262,0.0,-0.03191489361702127,0.174468085106383,3.540861575262891,235,497c7feea0504e614830e81b61741ba2696ab3305f339a213de1e65efb646c00,-0.06914893617021278,-0.05531914893617021,1.4235678886896608
H1000_s1,seedv,4,fresh_head,global_oracle,same_rank_random,15,0.03857794305468474,0.0,0.07978723404255317,0.26382978723404255,2.100865098393168,235,6df190466cae29500e6b1d1b7c327dc0c6c5048c16ea8d95e36242315e61a234,0.04255319148936165,0.03404255319148933,-0.01642858818006232
H1000_s1,seedv,4,exact_head,global_oracle,same_rank_random,15,0.03857794305468474,0.0,0.058510638297872286,0.24680851063829787,2.0767610302341755,235,bb981c49155308b7fc7dd541efd9cf217499022fb39aae87270fda57f5828dd1,0.02127659574468077,0.01702127659574465,-0.040532656339054896
H1000_s1,seedv,4,fresh_head,global_oracle,variance_matched_random,167,0.8256104655443258,3.3306690738754696e-16,0.08510638297872342,0.2680851063829787,1.7469287893718304,235,e1505d6ede257b90b7ff9717bfda3366db103f031b605b7b652e7f2551a255ff,0.0478723404255319,0.038297872340425504,-0.3703648972014
H1000_s1,seedv,4,exact_head,global_oracle,variance_matched_random,167,0.8256104655443258,3.3306690738754696e-16,-0.037234042553191404,0.1702127659574468,5.03529363797099,235,bc438a4188388e2993ed5a5d55cd8c074ec3a50a88001668a7610788dc4befc0,-0.07446808510638292,-0.05957446808510641,2.9179999513977597
H1000_s1,seedv,5,fresh_head,global_oracle,same_rank_random,15,0.02789511377838747,0.0,0.12234042553191493,0.29787234042553196,2.092127158383434,235,832b6b0d3f8d55b8cc1f51f80f553c0f28830f422fc63a4a00773fe91f72b34f,0.08510638297872342,0.06808510638297874,-0.025166528189796367
H1000_s1,seedv,5,exact_head,global_oracle,same_rank_random,15,0.02789511377838747,0.0,0.06382978723404253,0.251063829787234,2.060111967777522,235,3a69422ccde99218b177623ebcabd1b9c2937eff26fffa6f0dc710c62bc50588,0.02659574468085102,0.0212765957446808,-0.057181718795708214
H1000_s1,seedv,5,fresh_head,global_oracle,variance_matched_random,169,0.8256104655443258,3.3306690738754696e-16,0.03191489361702127,0.225531914893617,1.7555576600730802,235,1566c2397cf211949b91f412db0b88acc38e5f0de85c598770319e6fe730c521,-0.005319148936170248,-0.004255319148936204,-0.36173602650015013
H1000_s1,seedv,5,exact_head,global_oracle,variance_matched_random,169,0.8256104655443258,3.3306690738754696e-16,0.005319148936170248,0.20425531914893616,5.4579171689174375,235,6aa7dad569c7c90f340151ae172da1a3fe6f4b4cb1c7cc0e1f102ab51476fa6e,-0.03191489361702127,-0.025531914893617058,3.340623482344207
H1000_s1,seedv,6,fresh_head,global_oracle,same_rank_random,15,0.02656298628794135,0.0,0.0957446808510638,0.2765957446808511,2.0555074219849683,235,238e5a738cd28212a88a1733d2c7feb62057e80c07f78409a3a650bb393e7012,0.058510638297872286,0.04680851063829786,-0.061786264588262085
H1000_s1,seedv,6,exact_head,global_oracle,same_rank_random,15,0.02656298628794135,0.0,0.07978723404255317,0.2638297872340426,2.0629858012811653,235,2d85a17e4457554dfbb5403cadbfeca7237d51dbeb9858f9429eb38a826316cf,0.04255319148936165,0.03404255319148938,-0.054307885292065095
