tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
H2000_s1,seedv,0,fresh_head,global_oracle,same_rank_random,15,0.028747170000534616,0.0,0.17021276595744694,0.33617021276595743,2.214364940755431,235,4fd10feb32651ad5f49d5c2a2b38ec2ea3ce03356663bf368c78686117587e41,0.010638297872340607,0.008510638297872297,-0.0037829847095496305
H2000_s1,seedv,0,exact_head,global_oracle,same_rank_random,15,0.028747170000534616,0.0,0.14893617021276595,0.3191489361702128,2.1755139336582934,235,2ad29fb0da2e6d8f020f3baefa005560e4513a6cbc317e79651507c748b29c9e,-0.010638297872340385,-0.008510638297872353,-0.042633991806687366
H2000_s1,seedv,0,fresh_head,global_oracle,variance_matched_random,166,0.8231742288969424,0.0,0.10106382978723405,0.28085106382978725,1.7467503310302976,235,3e8907c582b7c6926356e7761f603aca0250ba52e34f1f292e041048c8b56121,-0.058510638297872286,-0.046808510638297884,-0.4713975944346831
H2000_s1,seedv,0,exact_head,global_oracle,variance_matched_random,166,0.8231742288969424,0.0,0.02659574468085102,0.22127659574468087,5.801105212354205,235,d45ef3e841b70d3fb33a2a3bedb12809633cff62629e34ecf7f51299a0b4c1f0,-0.13297872340425532,-0.10638297872340427,3.5829572868892243
H2000_s1,seedv,1,fresh_head,global_oracle,same_rank_random,15,0.07762022025326323,0.0,0.17021276595744683,0.3361702127659575,2.225891965702066,235,197974e9af32b1965078aef3ae153d0772f6f9509ab57be811277c2939cf3a28,0.010638297872340496,0.008510638297872353,0.0077440402370854144
H2000_s1,seedv,1,exact_head,global_oracle,same_rank_random,15,0.07762022025326323,0.0,0.1542553191489362,0.32340425531914896,2.210259012350678,235,e11c23975a9dea628c21e080fe0429e29c60ca76a3ef4f75f158ce7bbb9a7653,-0.005319148936170137,-0.004255319148936176,-0.007888913114302731
H2000_s1,seedv,1,fresh_head,global_oracle,variance_matched_random,164,0.8231742288969427,3.3306690738754696e-16,0.11702127659574468,0.2936170212765957,1.708848892904477,235,e18d9e3a78693d6c01de5956ad0cf9fca2e09e0bd77fc1f81714fb5110d130cd,-0.04255319148936165,-0.03404255319148941,-0.5092990325605038
H2000_s1,seedv,1,exact_head,global_oracle,variance_matched_random,164,0.8231742288969427,3.3306690738754696e-16,0.005319148936170248,0.2042553191489362,4.967255884773138,235,739fecad36999bcd2b5a59e81427124ff2be3d03594b6887dcc92262b9ba1553,-0.1542553191489361,-0.12340425531914895,2.7491079593081573
H2000_s1,seedv,2,fresh_head,global_oracle,same_rank_random,15,0.04014601740708011,0.0,0.13297872340425532,0.30638297872340425,2.2384262795009264,235,1b7b88e5d0a0c588df8a662eb7653eb5fbb99257f89d718c094a230ec58ba208,-0.02659574468085102,-0.021276595744680882,0.02027835403594569
H2000_s1,seedv,2,exact_head,global_oracle,same_rank_random,15,0.04014601740708011,0.0,0.1436170212765957,0.31489361702127655,2.2159647521644987,235,e6f93f1fee679d9c44ff97476e615e79ac723cb222a7a132ca1050df18c02dcb,-0.015957446808510634,-0.012765957446808585,-0.002183173300482011
H2000_s1,seedv,2,fresh_head,global_oracle,variance_matched_random,159,0.8231742288969418,5.551115123125783e-16,0.19148936170212771,0.3531914893617022,1.7509398494871578,235,62fafa92b888d85e323b8e7ceac3957f85b5c9a62c2facac049f92aa39b1194d,0.03191489361702138,0.025531914893617058,-0.467208075977823
H2000_s1,seedv,2,exact_head,global_oracle,variance_matched_random,159,0.8231742288969418,5.551115123125783e-16,0.07978723404255317,0.26382978723404255,4.237412533663797,235,b30077a391cac1fe17547c76ed27c764e4ab24a6c9ad52b8550f9fe537d0c920,-0.07978723404255317,-0.06382978723404259,2.019264608198816
H2000_s1,seedv,3,fresh_head,global_oracle,same_rank_random,15,0.04850926940070662,0.0,0.16489361702127658,0.33191489361702126,2.15930288651386,235,28c9afdc4243fa9dbb1e08724b6c21cacff113847b2ce9106c635db8ea7e328b,0.005319148936170248,0.004255319148936121,-0.05884503895112081
H2000_s1,seedv,3,exact_head,global_oracle,same_rank_random,15,0.04850926940070662,0.0,0.16489361702127658,0.33191489361702126,2.1335379156064294,235,3cbea4004f1e6a555510e97f5e428b95a87dbcdfda468a97d26e4ed9f75efbdb,0.005319148936170248,0.004255319148936121,-0.08461000985855138
H2000_s1,seedv,3,fresh_head,global_oracle,variance_matched_random,162,0.8231742288969424,0.0,0.07978723404255317,0.26382978723404255,1.855738050786944,235,e05fc2adc94347a26efa5bf6e8a2e3e43b3f60fed5653a3bd96b3c314d3559e7,-0.07978723404255317,-0.06382978723404259,-0.36240987467803665
H2000_s1,seedv,3,exact_head,global_oracle,variance_matched_random,162,0.8231742288969424,0.0,0.04255319148936165,0.2340425531914893,5.701002352317215,235,ff19625223cc208fb2f9cef32466123ff3a57aada0f89c258cd8d5d7287d0f97,-0.11702127659574468,-0.09361702127659582,3.4828544268522346
H2000_s1,seedv,4,fresh_head,global_oracle,same_rank_random,15,0.04565453686149406,0.0,0.12765957446808507,0.3021276595744681,2.2952875519592983,235,245d0a4695c813a34b102e56d874dc5b37987fd8495243fdc24ea1d0a900e78d,-0.03191489361702127,-0.025531914893617058,0.0771396264943176
H2000_s1,seedv,4,exact_head,global_oracle,same_rank_random,15,0.04565453686149406,0.0,0.13297872340425532,0.30638297872340425,2.168148761789379,235,3c4cb67f5b02656f33eff8a5e4c973595aac4e28c9dc82efa497900096e7af4e,-0.02659574468085102,-0.021276595744680882,-0.04999916367560164
H2000_s1,seedv,4,fresh_head,global_oracle,variance_matched_random,165,0.8231742288969424,0.0,0.07446808510638303,0.25957446808510637,1.7426963454001703,235,2158da64ca650c66da1de3933fc4a335e3efa07be612d0ba7d25342e85edc5d9,-0.0851063829787233,-0.06808510638297877,-0.4754515800648105
H2000_s1,seedv,4,exact_head,global_oracle,variance_matched_random,165,0.8231742288969424,0.0,-0.015957446808510634,0.18723404255319148,4.504748200671636,235,d2675005b924442b5ca473253e1b147b0ddd657ce8f7c795c232bdf13cbf5622,-0.17553191489361697,-0.14042553191489365,2.286600275206655
H2000_s1,seedv,5,fresh_head,global_oracle,same_rank_random,15,0.06370074433755028,0.0,0.15957446808510634,0.3276595744680851,2.228891158160054,235,0b8767239e4b910e5473277ad126dc3e8a31393a88ebcdfde6577c88066ed0e1,0.0,-5.551115123125783e-17,0.010743232695073157
H2000_s1,seedv,5,exact_head,global_oracle,same_rank_random,15,0.06370074433755028,0.0,0.17021276595744683,0.3361702127659575,2.1638737892011215,235,7cae43718bd98a146f58674aac777737e05c09abb29e018abf3059b075f06e3a,0.010638297872340496,0.008510638297872353,-0.05427413626385924
