pair_id,pair_key,seed,target,level,regime,selected_order,better_order,selected_candidate_id,better_candidate_id,selected_point,better_point,point_delta_better_minus_selected,selected_width,better_width,width_delta_better_minus_selected,selected_ucl,better_ucl,ucl_delta_better_minus_selected,point_width_class,audit_leakage_point_delta_better_minus_selected,audit_leakage_point_prefers,source_endpoint_majority_prefers,source_guard_endpoint_prefers,source_audit_endpoint_prefers,target_endpoint_prefers,target_gauge_delta_better_minus_selected,target_gauge_prefers
0|1|0|S0_full_support|nearest_continuous_better|15|16,0|1|0|15|16,0,1,0,S0_full_support,15,16,s0_t001_l000_S0_full_support_o015,s0_t001_l000_S0_full_support_o016,0.974831609010045,1.138590250123518,0.16375864111347316,0.32386101580277293,0.34171981771447846,0.017858801911705524,1.2986926248128179,1.4803100678379966,0.18161744302517868,mixed_point_dominant,-0.019565457108341455,better,selected,selected,selected,better,0.026041666666666574,better
0|1|1|S0_full_support|nearest_continuous_better|14|13,0|1|1|14|13,0,1,1,S0_full_support,14,13,s0_t001_l001_S0_full_support_o014,s0_t001_l001_S0_full_support_o013,1.0549444232872718,1.1389587715158704,0.08401434822859866,0.29069380943804024,0.27862830164675856,-0.012065507791281682,1.345638232725312,1.417587073162629,0.07194884043731697,point_driven_width_offsets,-0.018413523488884254,better,selected,flat,selected,better,0.01215277777777779,better
0|2|0|S0_full_support|nearest_continuous_better|2|1,0|2|0|2|1,0,2,0,S0_full_support,2,1,s0_t002_l000_S0_full_support_o002,s0_t002_l000_S0_full_support_o001,1.1663058863186264,1.3328378006217396,0.1665319143031132,0.2904939795508681,0.22597490711852508,-0.064519072432343,1.4567998658694945,1.5588127077402647,0.1020128418707702,point_driven_width_offsets,0.019137431382246994,selected,selected,better,selected,better,-0.0013570206152028197,selected
0|2|1|S0_full_support|nearest_continuous_better|0|1,0|2|1|0|1,0,2,1,S0_full_support,0,1,s0_t002_l001_S0_full_support_o000,s0_t002_l001_S0_full_support_o001,1.1261616195206612,1.1888371664945483,0.06267554697388711,0.2822630436109068,0.25731794586918166,-0.024945097741725153,1.408424663131568,1.44615511236373,0.037730449232161956,point_driven_width_offsets,-0.008247138894722394,better,better,flat,better,better,0.045611410249885964,better
0|3|0|S0_full_support|nearest_continuous_better|0|1,0|3|0|0|1,0,3,0,S0_full_support,0,1,s0_t003_l000_S0_full_support_o000,s0_t003_l000_S0_full_support_o001,1.103852092706232,1.153272039706376,0.04941994700014396,0.24954144072914342,0.26294374413415134,0.01340230340500792,1.3533935334353755,1.4162157838405274,0.06282225040515188,mixed_point_dominant,0.00803830438738462,selected,selected,selected,selected,better,0.09895833333333326,better
0|3|1|S0_full_support|nearest_continuous_better|4|10,0|3|1|4|10,0,3,1,S0_full_support,4,10,s0_t003_l001_S0_full_support_o004,s0_t003_l001_S0_full_support_o010,1.1808153170446576,1.3924069728601534,0.21159165581549577,0.2719477672660495,0.19564465342238413,-0.0763031138436654,1.452763084310707,1.5880516262825375,0.13528854197183038,point_driven_width_offsets,-0.0031992409722573223,better,selected,flat,selected,better,0.013888888888888729,better
0|4|1|S0_full_support|nearest_continuous_better|2|1,0|4|1|2|1,0,4,1,S0_full_support,2,1,s0_t004_l001_S0_full_support_o002,s0_t004_l001_S0_full_support_o001,1.222150774156938,1.3113635434276674,0.08921276927072941,0.3284188653823852,0.2873134861640505,-0.04110537921833468,1.5505696395393231,1.5986770295917179,0.04810739005239473,point_driven_width_offsets,0.004030382148656808,selected,better,better,better,better,0.015625,better
0|5|0|S0_full_support|nearest_continuous_better|19|18,0|5|0|19|18,0,5,0,S0_full_support,19,18,s0_t005_l000_S0_full_support_o019,s0_t005_l000_S0_full_support_o018,0.9247366889337748,1.1421225060721663,0.21738581713839145,0.4385136420079635,0.3725574696718532,-0.06595617233611029,1.3632503309417383,1.5146799757440195,0.15142964480228116,point_driven_width_offsets,0.019122934213709586,selected,better,selected,better,better,-0.003472222222222321,selected
0|6|1|S0_full_support|nearest_continuous_better|20|19,0|6|1|20|19,0,6,1,S0_full_support,20,19,s0_t006_l001_S0_full_support_o020,s0_t006_l001_S0_full_support_o019,1.0828942132914716,1.1903891024342155,0.10749488914274385,0.2863833199570105,0.2722709712127649,-0.014112348744245606,1.3692775332484821,1.4626600736469804,0.09338254039849825,point_driven_width_offsets,-0.0715636941219594,better,selected,flat,selected,better,0.019097222222222265,better
0|7|1|S0_full_support|nearest_continuous_better|5|0,0|7|1|5|0,0,7,1,S0_full_support,5,0,s0_t007_l001_S0_full_support_o005,s0_t007_l001_S0_full_support_o000,1.0081666395384052,1.2820411840054342,0.27387454446702897,0.3298600064774586,0.2502253222161801,-0.07963468426127851,1.3380266460158639,1.5322665062216143,0.19423986020575046,point_driven_width_offsets,-0.01149221834681502,better,better,flat,better,better,0.02083333333333337,better
0|8|0|S0_full_support|nearest_continuous_better|17|15,0|8|0|17|15,0,8,0,S0_full_support,17,15,s0_t008_l000_S0_full_support_o017,s0_t008_l000_S0_full_support_o015,0.7964267569680739,0.9312035502667975,0.1347767932987236,0.41686707038577575,0.37213406910073576,-0.044733001285039986,1.2132938273538496,1.3033376193675332,0.09004379201368362,point_driven_width_offsets,0.05831241489478067,selected,better,better,better,better,0.04861111111111105,better
0|9|0|S0_full_support|nearest_continuous_better|19|18,0|9|0|19|18,0,9,0,S0_full_support,19,18,s0_t009_l000_S0_full_support_o019,s0_t009_l000_S0_full_support_o018,0.7193969473835693,0.9131204017907918,0.1937234544072225,0.4746367458005991,0.4220774312795351,-0.05255931452106399,1.1940336931841684,1.335197833070327,0.1411641398861585,point_driven_width_offsets,0.02669430014295604,selected,selected,selected,selected,better,0.00347222222222221,better
0|9|1|S0_full_support|nearest_continuous_better|12|13,0|9|1|12|13,0,9,1,S0_full_support,12,13,s0_t009_l001_S0_full_support_o012,s0_t009_l001_S0_full_support_o013,0.7536346230647282,0.8874721465331173,0.13383752346838917,0.49315329180126244,0.3876427791901659,-0.10551051261109656,1.2467879148659906,1.2751149257232832,0.02832701085729261,point_driven_width_offsets,-0.03241391819366757,better,better,flat,better,better,0.0434027777777779,better
1|1|0|S0_full_support|nearest_continuous_better|6|5,1|1|0|6|5,1,1,0,S0_full_support,6,5,s1_t001_l000_S0_full_support_o006,s1_t001_l000_S0_full_support_o005,1.2182070205184097,1.403762174436289,0.18555515391787925,0.27923204632277754,0.24816439107244803,-0.031067655250329507,1.4974390668411872,1.651926565508737,0.15448749866754974,point_driven_width_offsets,0.12612382897310603,selected,selected,selected,selected,better,0.02777777777777779,better
1|1|1|S0_full_support|nearest_continuous_better|16|15,1|1|1|16|15,1,1,1,S0_full_support,16,15,s1_t001_l001_S0_full_support_o016,s1_t001_l001_S0_full_support_o015,1.028341012563107,1.1009618390836946,0.07262082652058766,0.2841681389297148,0.317179603964606,0.03301146503489116,1.3125091514928218,1.4181414430483006,0.10563229155547882,mixed_point_dominant,-0.003226336975656774,better,selected,selected,selected,better,0.013888888888888895,better
1|2|0|S0_full_support|nearest_continuous_better|18|17,1|2|0|18|17,1,2,0,S0_full_support,18,17,s1_t002_l000_S0_full_support_o018,s1_t002_l000_S0_full_support_o017,0.5992915296061538,0.9692250534256242,0.3699335238194703,0.4443971236271862,0.32570377780669,-0.11869334582049618,1.04368865323334,1.2949288312323142,0.25124017799897413,point_driven_width_offsets,0.002374018257058075,selected,better,better,better,better,0.027034410613021254,better
1|2|1|S0_full_support|nearest_continuous_better|2|1,1|2|1|2|1,1,2,1,S0_full_support,2,1,s1_t002_l001_S0_full_support_o002,s1_t002_l001_S0_full_support_o001,1.0239074940670214,1.172174652744605,0.14826715867758367,0.24033593372980366,0.20990181735784663,-0.030434116371957032,1.264243427796825,1.3820764701024517,0.11783304230562663,point_driven_width_offsets,0.019024456651539623,selected,selected,selected,better,better,0.041341211372349196,better
1|3|0|S0_full_support|nearest_continuous_better|8|11,1|3|0|8|11,1,3,0,S0_full_support,8,11,s1_t003_l000_S0_full_support_o008,s1_t003_l000_S0_full_support_o011,1.0681524832686051,1.26898620819707,0.20083372492846485,0.30491158907607074,0.28764201013907553,-0.01726957893699521,1.3730640723446759,1.5566282183361455,0.18356414599146964,point_driven_width_offsets,-0.03577368962416416,better,better,better,better,better,0.06423611111111105,better
1|3|1|S0_full_support|nearest_continuous_better|11|3,1|3|1|11|3,1,3,1,S0_full_support,11,3,s1_t003_l001_S0_full_support_o011,s1_t003_l001_S0_full_support_o003,1.0090545935937127,1.2247938573795585,0.21573926378584574,0.2618295648864215,0.17743399146952354,-0.08439557341689796,1.2708841584801343,1.402227848849082,0.13134369036894777,point_driven_width_offsets,-0.0011482659723320854,better,better,selected,better,better,0.00694444444444442,better
