seed,target,level,regime,comparison,selected_joint_good,candidate_joint_good,selected_order,candidate_order,order_distance,epoch_distance,selected_target_bacc_delta,selected_target_nll_delta,selected_target_ece_delta,candidate_target_bacc_delta,candidate_target_nll_delta,candidate_target_ece_delta,target_bacc_delta,target_nll_delta,target_ece_delta,joint_min_margin_delta,pareto_distance_delta,pareto_distance_reduction,endpoint_vector_norm_regret_delta,endpoint_vector_norm_regret_reduction,dominated_hypervolume_regret_delta,source_score_delta,R_src_delta,c30_source_rank_delta,target_gauge_delta,target_margin_mean_delta,target_unlabeled_R3_delta,target_grouped_centered_delta,meaningful_continuous_regret,tiny_continuous_difference,threshold_artifact,endpoint_tradeoff,pair_case
0,1,0,S0_full_support,nearest_binary_joint_good,0,1,15,8,7,70.0,-0.06944444444444436,0.03420579567024129,0.0027632765150278904,0.01041666666666663,0.012701755886817656,0.031697503053146336,0.079861111111111,-0.021504039783423634,0.028934226538118446,1.5175038380149355,-0.3918883689838169,0.3918883689838169,-1.4740989346682798,1.4740989346682798,-4.517425806348349,0.1774065857890238,-0.14367792872542928,0.5263157894736842,0.079861111111111,0.06158070604119792,-0.1077561294454682,0.1774065857890238,1,0,0,1,endpoint_tradeoff
0,1,0,S0_full_support,nearest_continuous_better,0,0,15,16,1,5.0,-0.06944444444444436,0.03420579567024129,0.0027632765150278904,-0.04340277777777779,0.08978787273141742,0.07136341917870231,0.026041666666666574,0.05558207706117613,0.06860014266367442,0.6095566124877776,-0.3918883689838169,0.3918883689838169,-0.7825129095188046,0.7825129095188046,-4.081243445779525,0.015937676583108906,0.028589657901947008,0.15789473684210525,0.026041666666666574,-0.06996458360195795,0.04887644182647288,0.015937676583108906,1,0,0,0,gauge_jump
0,1,0,S0_full_support,nearest_pareto_better,0,0,15,16,1,5.0,-0.06944444444444436,0.03420579567024129,0.0027632765150278904,-0.04340277777777779,0.08978787273141742,0.07136341917870231,0.026041666666666574,0.05558207706117613,0.06860014266367442,0.6095566124877776,-0.3918883689838169,0.3918883689838169,-0.7825129095188046,0.7825129095188046,-4.081243445779525,0.015937676583108906,0.028589657901947008,0.15789473684210525,0.026041666666666574,-0.06996458360195795,0.04887644182647288,0.015937676583108906,1,0,0,0,gauge_jump
0,1,0,S0_full_support,target_oracle,0,1,15,8,7,70.0,-0.06944444444444436,0.03420579567024129,0.0027632765150278904,0.01041666666666663,0.012701755886817656,0.031697503053146336,0.079861111111111,-0.021504039783423634,0.028934226538118446,1.5175038380149355,-0.3918883689838169,0.3918883689838169,-1.4740989346682798,1.4740989346682798,-4.517425806348349,0.1774065857890238,-0.14367792872542928,0.5263157894736842,0.079861111111111,0.06158070604119792,-0.1077561294454682,0.1774065857890238,1,0,0,1,endpoint_tradeoff
0,1,1,S0_full_support,nearest_continuous_better,1,1,14,13,1,15.0,0.0034722222222222654,0.06374432540997321,-0.0027869797903432164,0.015625000000000056,0.0696939827991605,-0.008118796534247935,0.01215277777777779,0.005949657389187291,-0.005331816743904719,-0.06076721853526634,-0.04953534271886345,0.04953534271886345,-0.11459495812646225,0.11459495812646225,-0.4335750998150294,-0.07624695009060461,0.010518641324745559,-0.3684210526315789,0.01215277777777779,0.04216001025037158,0.0011147947199607877,-0.07624695009060461,1,0,0,1,source_active_misranking
0,1,1,S0_full_support,nearest_pareto_better,1,1,14,9,5,50.0,0.0034722222222222654,0.06374432540997321,-0.0027869797903432164,0.010416666666666685,0.10390670396937396,0.010976342328195124,0.00694444444444442,0.040162378559400747,0.01376332211853834,0.1568618808785207,-0.1568618808785207,0.1568618808785207,-0.25849954177879697,0.25849954177879697,-0.7592178214952743,0.10881429754129868,-0.057261373004372285,0.3157894736842105,0.00694444444444442,0.02185117473921233,0.06808172858121414,0.10881429754129868,1,0,0,0,real_endpoint_regret
0,1,1,S0_full_support,target_oracle,1,1,14,0,14,150.0,0.0034722222222222654,0.06374432540997321,-0.0027869797903432164,0.022569444444444364,0.12284529601864036,0.011341518439616435,0.0190972222222221,0.05910097060866715,0.014128498229959652,0.16102382747804814,-0.38879685160975785,0.38879685160975785,-0.4045235435041362,0.4045235435041362,-1.2258519589562142,-0.03570351008691941,0.03569563249242891,-0.15789473684210525,0.0190972222222221,0.03134085985664353,0.06473760006934404,-0.03570351008691941,1,0,0,0,source_active_misranking
0,2,0,S0_full_support,nearest_continuous_better,1,1,2,1,1,5.0,0.020833333333333315,-0.09770844222469632,0.01524590950409166,0.01388888888888884,0.12046281828959704,0.08017191844172825,-0.006944444444444475,0.21817126051429336,0.06492600893763659,0.815643208806299,-1.1012839159027088,1.1012839159027088,-0.8428721151206853,0.8428721151206853,-2.7122869110105157,0.10550589658019538,-0.027330556518045834,0.6538461538461539,-0.0013570206152028197,-0.09113371240742679,-0.03177720587111943,0.10550589658019538,1,0,0,1,endpoint_tradeoff
0,2,0,S0_full_support,nearest_pareto_better,1,1,2,1,1,5.0,0.020833333333333315,-0.09770844222469632,0.01524590950409166,0.01388888888888884,0.12046281828959704,0.08017191844172825,-0.006944444444444475,0.21817126051429336,0.06492600893763659,0.815643208806299,-1.1012839159027088,1.1012839159027088,-0.8428721151206853,0.8428721151206853,-2.7122869110105157,0.10550589658019538,-0.027330556518045834,0.6538461538461539,-0.0013570206152028197,-0.09113371240742679,-0.03177720587111943,0.10550589658019538,1,0,0,1,endpoint_tradeoff
0,2,0,S0_full_support,target_oracle,1,1,2,0,2,15.0,0.020833333333333315,-0.09770844222469632,0.01524590950409166,0.03125,0.16034134029257285,0.07799128463154023,0.010416666666666685,0.2580497825172692,0.06274537512744857,0.9647308822802707,-1.1012839159027088,1.1012839159027088,-1.216198439106435,1.216198439106435,-3.341857833487147,0.294020981178299,-0.06373368156753423,0.8846153846153846,0.01600409049590834,-0.06193804853322199,-0.20035510117614608,0.294020981178299,1,0,0,0,real_endpoint_regret
