dataset,method,metric,mean,ci_lo,ci_hi,n_folds,seed_sd
BNCI2014_001,cigl_graph_node,target_bacc,0.334619341563786,0.2842062114197531,0.38689557613168724,9,0.0798018105346608
BNCI2014_001,cigl_graph_node,source_bacc,0.4859765288544358,0.47009582256675286,0.5018303186907838,9,0.026695556773383148
BNCI2014_001,cigl_graph_node,graph_kl,0.726378944185045,0.6559405611621009,0.7923967487834118,9,0.12915036688104775
BNCI2014_001,cigl_graph_node,node_kl,0.33257884725376413,0.3042173126229534,0.362473796211459,9,0.05264529046531772
BNCI2014_001,cigl_graph_node,graph_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,cigl_graph_node,node_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,cigl_graph_node,R_rel_k2,0.016846707818930037,0.0038580246913580353,0.030606995884773655,9,0.02403218740950455
BNCI2014_001,cigl_graph_node,R_rel_k2_random_control,0.0005144032921810702,-0.002636316872427974,0.0032150205761316947,9,0.01017613689097745
BNCI2014_001,cigl_graph_node,marginal_moment_gap,0.3281041578139479,0.23524197502498703,0.42688354798882683,9,0.17009489062491512
BNCI2014_001,cigl_graph_node,class_conditional_moment_gap,0.41841331497349565,0.3100824649196418,0.5322022115219266,9,0.1994454537992743
BNCI2014_001,cigl_graph_node,per_domain_risk_variance,0.09276440876583478,0.08790040065663243,0.09821707577527013,9,0.017589946551997835
BNCI2014_001,cigl_graph_node,irmv1_diagnostic,0.19016031333505085,0.17575902678011468,0.20678117192156725,9,0.042451854928773604
BNCI2014_001,cigl_graph_node,feature_norm,7.1487420796462615,6.4957868889293655,7.791267143898708,9,1.1911679589131081
BNCI2014_001,cigl_graph_node,top_singular_value,135.39734408889197,120.15761142023189,151.45411796227987,9,29.415032024877203
BNCI2014_001,cigl_graph_node,effective_rank,38.693976475201396,37.934778268126934,39.42110453727486,9,1.4530762768292647
BNCI2014_001,cigl_nested,target_bacc,0.33867026748971196,0.28716563786008226,0.39139821244855966,9,0.08031679954185096
BNCI2014_001,cigl_nested,source_bacc,0.4850075366063738,0.47036431416882,0.49951617678725235,9,0.023866166410668372
BNCI2014_001,cigl_nested,graph_kl,0.6788700347145399,0.5105729065007634,0.8641252944797828,9,0.4681615702617132
BNCI2014_001,cigl_nested,node_kl,0.30497971756590736,0.23309950733350385,0.38459864175981945,9,0.19505802411926745
BNCI2014_001,cigl_nested,graph_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,cigl_nested,node_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,cigl_nested,R_rel_k2,0.03536522633744857,0.012602880658436216,0.05967078189300412,9,0.047369288786110665
BNCI2014_001,cigl_nested,R_rel_k2_random_control,0.000578703703703716,-0.00347222222222221,0.004372427983539113,9,0.008557512736427032
BNCI2014_001,cigl_nested,marginal_moment_gap,0.9293256969646463,0.4717430924638669,1.4416763912157424,9,1.270538649586331
BNCI2014_001,cigl_nested,class_conditional_moment_gap,1.0508311549053886,0.549564685479503,1.6093472965699667,9,1.3805632890157693
BNCI2014_001,cigl_nested,per_domain_risk_variance,0.08635342321899994,0.07970625940104616,0.09281725679252655,9,0.017876101550346128
BNCI2014_001,cigl_nested,irmv1_diagnostic,0.1811214576952061,0.15309062435782805,0.2079408308754702,9,0.0972317102032002
BNCI2014_001,cigl_nested,feature_norm,7.700673812046912,5.949051529236899,9.66401635642696,9,4.662498338657058
BNCI2014_001,cigl_nested,top_singular_value,142.2118111691459,104.0045923207998,183.88895437120271,9,100.44044688416933
BNCI2014_001,cigl_nested,effective_rank,37.09296889242718,35.638950065105114,38.57698140334472,9,3.9272092933363534
BNCI2014_001,cond_dann,target_bacc,0.32966820987654316,0.29603748713991773,0.366063850308642,9,0.05734392750883388
BNCI2014_001,cond_dann,source_bacc,0.41755490956072355,0.4049041774332472,0.4309337316968131,9,0.021775691933954823
BNCI2014_001,cond_dann,graph_kl,0.34452390836344826,0.3099205278688007,0.3797294845597612,9,0.09719902520623183
BNCI2014_001,cond_dann,node_kl,0.33299039911340783,0.3079900644719601,0.3554398826702877,9,0.05165563384328585
BNCI2014_001,cond_dann,graph_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,cond_dann,node_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,cond_dann,R_rel_k2,0.030092592592592598,0.012795781893004114,0.049897119341563795,9,0.032651062653955946
BNCI2014_001,cond_dann,R_rel_k2_random_control,0.01813271604938272,0.009837962962962974,0.02687757201646091,9,0.029300675225381986
BNCI2014_001,cond_dann,marginal_moment_gap,3571.501702513083,1061.2248277947042,8283.092389270356,9,9937.50370559081
BNCI2014_001,cond_dann,class_conditional_moment_gap,9105.31515282897,2255.9389867683412,21780.365059673968,9,29179.04395599688
BNCI2014_001,cond_dann,per_domain_risk_variance,0.03331467949656207,0.02950994386296241,0.03681108994259568,9,0.008141749051927265
BNCI2014_001,cond_dann,irmv1_diagnostic,0.03499733375335887,0.02961703680773829,0.04068338863996244,9,0.013122449396789358
BNCI2014_001,cond_dann,feature_norm,134.7772474674125,112.33765116189817,159.85738799873,9,52.572266976441824
BNCI2014_001,cond_dann,top_singular_value,2940.8017559966297,2458.815919838863,3585.8612924582476,9,1419.6199755900384
BNCI2014_001,cond_dann,effective_rank,18.155172336773635,17.190932706818366,18.95770650223626,9,2.5002998147040874
BNCI2014_001,coral,target_bacc,0.3314043209876544,0.28427211934156377,0.37950263631687237,9,0.07709487950946071
BNCI2014_001,coral,source_bacc,0.4850613695090439,0.4705796457795004,0.49903168066322134,9,0.022984506109896115
BNCI2014_001,coral,graph_kl,1.1676412555906508,1.1367809021914448,1.2012027850857487,9,0.05766071130279905
BNCI2014_001,coral,node_kl,0.4539937112066481,0.42645205049603074,0.4813155582657566,9,0.056488832726610975
BNCI2014_001,coral,graph_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,coral,node_perm_p,0.0196078431372549,0.0196078431372549,0.0196078431372549,9,0.0
BNCI2014_001,coral,R_rel_k2,0.004822530864197526,0.001284400720164621,0.008937757201646078,9,0.011919360884085961
BNCI2014_001,coral,R_rel_k2_random_control,-0.0012860082304526786,-0.004886831275720172,0.002057613168724281,9,0.008655991383551767
BNCI2014_001,coral,marginal_moment_gap,0.5947439212158213,0.5611990866820893,0.627642376062947,9,0.06951309694413418
BNCI2014_001,coral,class_conditional_moment_gap,0.7196541711279982,0.6839099882787013,0.7542107352776671,9,0.07700575811377687
BNCI2014_001,coral,per_domain_risk_variance,0.09871538420302794,0.09294073940062149,0.10485320771171809,9,0.019667430305675308
BNCI2014_001,coral,irmv1_diagnostic,0.27142979871682515,0.25013995925379295,0.293542439255673,9,0.0488485539306051
BNCI2014_001,coral,feature_norm,8.548437276930843,8.465541673170833,8.63290514010468,9,0.3449943756860286
