dataset,method,seed,fold,mean_logit_norm,mean_margin,prediction_entropy,target_nll,removed_vs_original_agreement,removed_target_bacc
BNCI2014_001,dcigl_consistency_beta0.1,0,0,2.839470451184131,1.0125966041573133,0.9009183023995025,1.2383654140251918,0.859375,0.4392361111111111
BNCI2014_001,dcigl_consistency_beta0.1,0,1,3.1484679138656273,1.1412496565748016,0.8627743271753895,2.273096026980481,0.7760416666666666,0.2482638888888889
BNCI2014_001,dcigl_consistency_beta0.1,0,2,2.6432101570382223,1.1591682867252229,0.8962980843080407,1.4216980068709557,0.703125,0.36979166666666663
BNCI2014_001,dcigl_consistency_beta0.1,0,3,2.8826321526413934,1.2012725157636994,0.8641678954637881,2.0805573266428192,0.8524305555555556,0.2708333333333333
BNCI2014_001,dcigl_consistency_beta0.1,0,4,3.0716767916298258,1.1150590673688219,0.8330859622085912,2.3612379292010868,0.5920138888888888,0.24826388888888887
BNCI2014_001,dcigl_consistency_beta0.1,0,5,4.7068095205214355,1.509946185973987,0.6901111344354153,2.588389654182724,0.7256944444444444,0.3229166666666667
BNCI2014_001,dcigl_consistency_beta0.1,0,6,2.8087946304052944,1.1978952065820698,0.8637655044435374,2.235965214495716,0.8819444444444444,0.22743055555555555
BNCI2014_001,dcigl_consistency_beta0.1,0,7,2.249276479654405,1.047143654554721,0.9635900276101409,1.3261868180326535,0.6371527777777778,0.4201388888888889
BNCI2014_001,dcigl_consistency_beta0.1,0,8,4.0002537945250065,1.8350416561347838,0.63341205665119,2.1842550056963206,0.7690972222222222,0.3368055555555556
BNCI2014_001,cigl_graph_node,0,0,2.499354913426791,0.9168626556824502,0.9513906220268363,1.1948577844027233,0.8541666666666666,0.4201388888888889
BNCI2014_001,cigl_graph_node,0,1,2.762523696801436,1.0805161001354362,0.9057971634550996,2.1044519288879724,0.8038194444444444,0.2708333333333333
BNCI2014_001,cigl_graph_node,0,2,2.5123763684564366,1.021198689032943,0.9326430360463305,1.4982931977366103,0.6440972222222222,0.3680555555555556
BNCI2014_001,cigl_graph_node,0,3,2.530041315022558,1.0608410352784432,0.9335579324503327,1.9045297811843787,0.7048611111111112,0.2586805555555556
BNCI2014_001,cigl_graph_node,0,4,3.0300790038896213,1.0216387383258825,0.8563325425998457,2.2732211678861507,0.7517361111111112,0.24305555555555555
BNCI2014_001,cigl_graph_node,0,5,4.080428995951753,1.3213318057629122,0.748398692174258,2.395181037815364,0.7690972222222222,0.2951388888888889
BNCI2014_001,cigl_graph_node,0,6,2.54292932143706,1.0998754469531087,0.9088073055526196,2.1242806887439065,0.8819444444444444,0.2326388888888889
BNCI2014_001,cigl_graph_node,0,7,2.07289962313044,0.9529546060154654,1.0048343573333776,1.2987085381593806,0.6163194444444444,0.39409722222222227
BNCI2014_001,cigl_graph_node,0,8,3.945213132818332,1.7297347164249968,0.655106142444855,2.0637797623813388,0.8263888888888888,0.3159722222222222
BNCI2014_001,fcigl_align_eta0.01,0,0,2.6644353106448824,0.9726344916633844,0.9257937154519236,1.2209260310580459,0.8559027777777778,0.4375
BNCI2014_001,fcigl_align_eta0.01,0,1,3.119651314530971,1.1506479350417302,0.8584418002869684,2.253887191883202,0.7847222222222222,0.2621527777777778
BNCI2014_001,fcigl_align_eta0.01,0,2,2.5049737226902065,1.08342044409786,0.9266909477355855,1.4248929778535318,0.6666666666666666,0.3559027777777778
BNCI2014_001,fcigl_align_eta0.01,0,3,2.9416194569084397,1.168075969480392,0.8785094456834561,2.0439364152320025,0.84375,0.2951388888888889
BNCI2014_001,fcigl_align_eta0.01,0,4,3.0652765033465843,1.0770100606669726,0.8405684153289821,2.3283439960374936,0.7951388888888888,0.2552083333333333
BNCI2014_001,fcigl_align_eta0.01,0,5,4.418276622989487,1.4494276924440865,0.7075933074691243,2.5112920524462776,0.78125,0.3142361111111111
BNCI2014_001,fcigl_align_eta0.01,0,6,2.64497457423518,1.1553285065735597,0.8874994467337445,2.172132252448157,0.9131944444444444,0.2361111111111111
BNCI2014_001,fcigl_align_eta0.01,0,7,2.2590867762357076,0.9840872661776986,0.9801366050257856,1.3409836962482657,0.6840277777777778,0.4027777777777778
BNCI2014_001,fcigl_align_eta0.01,0,8,3.8567141562104275,1.808535981246185,0.6620399754657014,2.0744703644698044,0.8697916666666666,0.3090277777777778
BNCI2014_001,dcigl_consistency_beta0.1,1,0,2.892686882454593,1.157488302215643,0.8640286043930158,1.3074028597376939,0.8784722222222222,0.4513888888888889
BNCI2014_001,dcigl_consistency_beta0.1,1,1,2.9236660852510488,1.2098809578476173,0.8603403088959207,2.115741017783199,0.9253472222222222,0.2916666666666667
BNCI2014_001,dcigl_consistency_beta0.1,1,2,2.9773166928732135,1.2487822210128265,0.8440429576122536,1.632514387163568,0.9305555555555556,0.3940972222222222
BNCI2014_001,dcigl_consistency_beta0.1,1,3,2.9752382667962887,1.2345059190462087,0.8414240601205508,2.033986551289377,0.8836805555555556,0.2760416666666667
BNCI2014_001,dcigl_consistency_beta0.1,1,4,4.2118483454937,1.1212466534339485,0.7522566544878383,2.7965568853445455,0.8697916666666666,0.2690972222222222
BNCI2014_001,dcigl_consistency_beta0.1,1,5,4.037798476770397,1.4316104779569616,0.7252540440983359,2.4408845329802245,0.8993055555555556,0.2881944444444444
BNCI2014_001,dcigl_consistency_beta0.1,1,6,2.952759233712272,1.1644302876944885,0.8648228452088085,2.3466707124862807,0.8263888888888888,0.20833333333333334
BNCI2014_001,dcigl_consistency_beta0.1,1,7,2.7343837396238735,1.2572826649601572,0.8577415946495994,1.4803178990831085,0.7395833333333334,0.3819444444444444
BNCI2014_001,dcigl_consistency_beta0.1,1,8,3.5597795530659635,1.3934391964795436,0.7651667877380538,1.8427408791399766,0.8159722222222222,0.328125
BNCI2014_001,cigl_graph_node,1,0,2.6390060008302907,1.0928161780777843,0.9071038252046217,1.2816536465253237,0.9166666666666666,0.4427083333333333
BNCI2014_001,cigl_graph_node,1,1,2.565973231753958,1.0731330195078062,0.9163286663931002,1.9771931934333347,0.828125,0.3125
BNCI2014_001,cigl_graph_node,1,2,2.677373174005664,1.0752239567435646,0.9198252609357327,1.5617876190039535,0.6892361111111112,0.3871527777777778
