dataset,backbone,feature_object,training_method,heldout_subject,seed,normalized_overlap,raw_overlap,rank_Y,rank_D,null_mean,null_ci_hi,feature_norm,cov_condition_number,effective_rank,top_singular_value,config_hash,git_sha
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,1,0,0.08265114943385281,0.08265114943385281,1,10,0.15444585891430118,0.17293525889756725,6.486341196449865,2499.686364764719,34.604601585069496,159.61405238407556,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,1,1,0.12056745165555321,0.12056745165555321,1,10,0.16491657803563675,0.18525723607700176,10.35921010124341,1263.5593752072207,39.45228979677249,244.5453827141012,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,1,2,0.11688193300085307,0.11688193300085307,1,10,0.16556001519960567,0.1833935596425986,8.483899843322531,1430.8578880638427,37.510738437206676,194.74876402336926,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,0,0.045993368606702806,0.045993368606702806,1,10,0.17340293047425814,0.19145088584164158,9.029036442883616,1061.0707691684652,39.57066282109595,184.0464285565628,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,1,0.04802565580848838,0.04802565580848838,1,10,0.17261343269167365,0.1923699800664341,12.46827919848796,1215.7749687756361,38.995448751207775,260.1859407189944,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,11,2,0.06303670274952813,0.06303670274952813,1,10,0.15715143446141172,0.17176988504989524,11.431215629783251,1218.406280772936,38.91794780826853,233.53266326591003,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,0,0.09944774861361762,0.09944774861361762,1,10,0.15770370463993083,0.17762628718599352,8.126303004092545,1622.5085967004807,37.448883927710845,183.61493776886962,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,1,0.07159970031262725,0.07159970031262725,1,10,0.15111022308422098,0.16725495271200072,11.026242598076701,1375.5774830125297,38.75754579581344,245.6322829892912,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,12,2,0.16064320361788612,0.16064320361788612,1,10,0.16072603941995842,0.17559286209513833,10.844417618330798,638.623931438286,42.446953944342006,211.45585933163227,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,2,0,0.07713236320913804,0.07713236320913804,1,10,0.16074578860598898,0.17838145471775188,8.9536157910587,1825.9320530765535,36.24966318927501,206.13073912795545,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
