path,size_bytes,over_50mb,passed
oaci/reports/C73_ATTRIBUTION_ROBUSTNESS_INSTRUMENTATION_GATE.json,7211,0,1
oaci/reports/C73_ATTRIBUTION_ROBUSTNESS_INSTRUMENTATION_GATE.md,6477,0,1
oaci/reports/C73_ATTRIBUTION_ROBUSTNESS_PROTOCOL.json,13654,0,1
oaci/reports/C73_ATTRIBUTION_ROBUSTNESS_PROTOCOL.sha256,65,0,1
oaci/reports/C73_PROTOCOL_TIMING_AUDIT.md,536,0,1
oaci/reports/C73_RED_TEAM_VERIFICATION.md,2577,0,1
oaci/reports/C73_THEORY_NOTE.md,2913,0,1
oaci/reports/c73_tables/alpha_zero_local_geometry.csv,691,0,1
oaci/reports/c73_tables/attribution_bootstrap_intervals.csv,3545,0,1
oaci/reports/c73_tables/attribution_endpoint_sensitivity.csv,3656,0,1
oaci/reports/c73_tables/attribution_leave_target_out.csv,3692,0,1
oaci/reports/c73_tables/attribution_leave_trajectory_out.csv,15935,0,1
oaci/reports/c73_tables/attribution_order_sensitivity.csv,280476,0,1
oaci/reports/c73_tables/attribution_shapley_summary.csv,4759,0,1
oaci/reports/c73_tables/c72_cache_identity_replay.csv,292,0,1
oaci/reports/c73_tables/c72_metric_identity_replay.csv,822,0,1
oaci/reports/c73_tables/c72_protocol_replay.csv,415,0,1
oaci/reports/c73_tables/c72_red_team_repair_ledger.csv,676,0,1
oaci/reports/c73_tables/candidate_count_confounding.csv,599,0,1
oaci/reports/c73_tables/candidate_vs_common_variance.csv,229,0,1
oaci/reports/c73_tables/cell_specific_random_baselines.csv,14746,0,1
oaci/reports/c73_tables/cross_fitted_intervention_stability.csv,434,0,1
oaci/reports/c73_tables/effective_candidate_bound.csv,1791,0,1
oaci/reports/c73_tables/effective_candidate_multiplicity.csv,23914,0,1
oaci/reports/c73_tables/empirical_tail_bound.csv,1660,0,1
oaci/reports/c73_tables/failure_reason_ledger.csv,1029,0,1
oaci/reports/c73_tables/finite_population_best_arm_bound.csv,12077,0,1
oaci/reports/c73_tables/forbidden_claim_scan.csv,501,0,1
oaci/reports/c73_tables/frozen_instrumentation_feasibility.csv,584,0,1
oaci/reports/c73_tables/future_protocol_dependency_graph.csv,421,0,1
oaci/reports/c73_tables/gaussian_bound_failure_diagnosis.csv,1805,0,1
oaci/reports/c73_tables/h4_blocked_effects.csv,4420,0,1
oaci/reports/c73_tables/h4_constructed_vs_random_perturbation.csv,304,0,1
oaci/reports/c73_tables/h4_identity_vs_empirical_effect.csv,821,0,1
oaci/reports/c73_tables/h4_matched_nulls.csv,654,0,1
oaci/reports/c73_tables/h6_leave_target_out.csv,701,0,1
oaci/reports/c73_tables/hierarchical_inference_summary.csv,20539,0,1
oaci/reports/c73_tables/hook_ABI_validation.csv,1246,0,1
oaci/reports/c73_tables/intervention_family_sensitivity.csv,2581,0,1
oaci/reports/c73_tables/near_tie_set_size.csv,66188,0,1
oaci/reports/c73_tables/protocol_timing.csv,485,0,1
oaci/reports/c73_tables/raw_M_vs_effective_M.csv,385,0,1
oaci/reports/c73_tables/red_team_failure_ledger.csv,2250,0,1
oaci/reports/c73_tables/replication_stage_decision.csv,472,0,1
oaci/reports/c73_tables/representation_Wz_cache_schema.csv,419,0,1
oaci/reports/c73_tables/residual_construct_validity.csv,973,0,1
oaci/reports/c73_tables/residual_incremental_prediction.csv,1188,0,1
oaci/reports/c73_tables/residual_null_calibration.csv,378,0,1
oaci/reports/c73_tables/residual_split_stability.csv,178,0,1
oaci/reports/c73_tables/risk_register.csv,3631,0,1
oaci/reports/c73_tables/schema_validation_summary.csv,2121,0,1
oaci/reports/c73_tables/shared_calibration_equivalence.csv,1217,0,1
oaci/reports/c73_tables/shared_calibration_power_audit.csv,2934,0,1
oaci/reports/c73_tables/source_trial_cache_schema.csv,445,0,1
oaci/reports/c73_tables/storage_runtime_plan.csv,869,0,1
oaci/reports/c73_tables/synthetic_attribution_robustness.csv,50139,0,1
oaci/reports/c73_tables/test_command_manifest.csv,567,0,1
oaci/reports/c73_tables/top_gap_adjusted_effects.csv,228,0,1
oaci/reports/c73_tables/topk_and_regret_context.csv,52352,0,1
