trajectory_id,seed,target,level,regime,selection_rule,label,n_candidates,n_draw,trajectory_random_hit_rate,trajectory_random_expected_regret
0|1|0|S0_full_support,0,1,0,S0_full_support,top1,primary_joint_good,20,1,0.05,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top1,pareto_good,20,1,0.2,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top1,preference_robust_better_candidate,20,1,0.05,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top3,primary_joint_good,20,3,0.05,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top3,pareto_good,20,3,0.2,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top3,preference_robust_better_candidate,20,3,0.05,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top5,primary_joint_good,20,5,0.05,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top5,pareto_good,20,5,0.2,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top5,preference_robust_better_candidate,20,5,0.05,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top_decile,primary_joint_good,20,2,0.05,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top_decile,pareto_good,20,2,0.2,1.1566572510920083
0|1|0|S0_full_support,0,1,0,S0_full_support,top_decile,preference_robust_better_candidate,20,2,0.05,1.1566572510920083
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,top1,primary_joint_good,20,1,0.05,1.1566572510920083
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,top1,pareto_good,20,1,0.2,1.1566572510920083
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,top1,preference_robust_better_candidate,20,1,0.05,1.1566572510920083
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,top3,primary_joint_good,20,3,0.05,1.1566572510920083
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,top3,pareto_good,20,3,0.2,1.1566572510920083
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,top3,preference_robust_better_candidate,20,3,0.05,1.1566572510920083
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,top5,primary_joint_good,20,5,0.05,1.1566572510920083
0|1|0|S2_rare_cells,0,1,0,S2_rare_cells,top5,pareto_good,20,5,0.2,1.1566572510920083
