tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
H1000_s0,seedv,0,fresh_head,global_oracle,same_rank_random,15,0.03915745704735914,0.0,0.0957446808510638,0.276595744680851,2.013230927081657,235,e481eaedb810a828fe35f2b30f5a6f11c972788e98e5e502b5f16ba7d73a74fd,0.005319148936170137,0.004255319148936121,0.05217547984278004
H1000_s0,seedv,0,exact_head,global_oracle,same_rank_random,15,0.03915745704735914,0.0,0.0957446808510638,0.276595744680851,1.9342309725343667,235,8ad74c072f77967695d3c5b3113f82da5dfdbae1ae829285763330d43e339197,0.005319148936170137,0.004255319148936121,-0.026824474704510104
H1000_s0,seedv,0,fresh_head,global_oracle,variance_matched_random,166,0.8188502962914567,4.440892098500626e-16,0.13829787234042556,0.31063829787234043,1.7145091902709495,235,f74ed6d9d6c08440c10bdfe30ce9d6d70131856aeff61c69b1e6dc15242bcd33,0.0478723404255319,0.03829787234042553,-0.2465462569679273
H1000_s0,seedv,0,exact_head,global_oracle,variance_matched_random,166,0.8188502962914567,4.440892098500626e-16,0.0,0.2,3.9504601190438433,235,abd4248042b0542f47d79356c66142293c61ee7d52f9ce5fe441f4f67fc14d91,-0.09042553191489366,-0.07234042553191489,1.9894046718049665
H1000_s0,seedv,1,fresh_head,global_oracle,same_rank_random,15,0.04248104354409984,0.0,0.0957446808510638,0.2765957446808511,2.0346884688378153,235,aef8f3e232e13eec984b672781af3e9af2732b0c0c3a92e79f1018707da74949,0.005319148936170137,0.004255319148936176,0.07363302159893848
H1000_s0,seedv,1,exact_head,global_oracle,same_rank_random,15,0.04248104354409984,0.0,0.11170212765957444,0.2893617021276596,1.9392333407819986,235,374c2949c567acf1a3201c789dee3998c5901bdea20984881f86b3373a448722,0.02127659574468077,0.017021276595744705,-0.02182210645687821
H1000_s0,seedv,1,fresh_head,global_oracle,variance_matched_random,165,0.8188502962914564,2.220446049250313e-16,0.08510638297872342,0.26808510638297867,1.7391113604477981,235,229f7c662436d6e707367452972f0174ec106da8a6bff190f15e986394c3fe93,-0.005319148936170248,-0.004255319148936232,-0.2219440867910787
H1000_s0,seedv,1,exact_head,global_oracle,variance_matched_random,165,0.8188502962914564,2.220446049250313e-16,-0.005319148936170137,0.19574468085106383,4.755818788490979,235,5238565be9cbb891e9367917362ff62c0211f0818e872e1ad102e08d8e341145,-0.0957446808510638,-0.07659574468085106,2.794763341252102
H1000_s0,seedv,2,fresh_head,global_oracle,same_rank_random,15,0.060053860383271485,0.0,0.09042553191489366,0.2723404255319149,2.089139127186359,235,637010f58ab3d11c535d518c9bff0c28101966fd72ebc90e928100cd45c72263,0.0,0.0,0.12808367994748227
H1000_s0,seedv,2,exact_head,global_oracle,same_rank_random,15,0.060053860383271485,0.0,0.11170212765957444,0.28936170212765955,1.9549653140162204,235,64adde840d52007e6d701e2d4c653d55fc711219f8702a48a2fb476add872d45,0.02127659574468077,0.01702127659574465,-0.006090133222656391
