candidate_count,effective_multiplicity,top_gap,association_strength,transport_heterogeneity,label_budget,cell_id,replicates,association_detection_rate,mean_local_excess_r2,median_incremental_R2,median_trajectory_incremental_R2,transport_qualification_rate,mean_positive_regimes,mean_positive_trajectories,mean_top1_increment,mean_regret_reduction,actionability_qualification_rate,association_detection_count,transport_qualification_count,actionability_qualification_count
20,2,0.01,0.0,0.0,128,syn_7df0bd3ea10eda65,400,0.025,0.0006784054468899042,-0.0009321454231469017,-0.000648055748842552,0.0,1.1225,0.68,-0.0001851851851851851,-0.0015573150532317364,0.0,10,0,0
20,2,0.01,0.2,0.0,32,syn_4685a10ef59d69dd,400,1.0,0.08921010615653048,0.11095842398924341,0.11129887796597113,1.0,3.0,2.0,0.13527777777777777,0.32355694079387864,0.9675,400,400,387
20,2,0.01,0.5,0.0,8,syn_901de4da1be05aca,400,1.0,0.3180284472535578,0.4262216064980323,0.42700888303297957,1.0,3.0,2.0,0.4645370370370371,1.3584706995448363,1.0,400,400,400
20,2,0.01,0.5,1.5,128,syn_7113fafff1ccee6a,400,1.0,0.341021560998919,0.2912440788894801,0.3048517225992171,0.8675,2.8725,1.98,0.3572222222222223,1.3373666758992004,0.8675,400,347,347
20,2,0.03,0.0,1.5,32,syn_977b4716ae416e97,400,0.0175,-1.1554485213497714e-05,-0.0008608129994085815,-0.00046238772974757647,0.0,1.21,0.7375,-0.0007407407407407407,-0.001670440252987003,0.0,7,0,0
20,2,0.03,0.2,1.5,8,syn_b26e23e8b5040042,400,1.0,0.1132735906390772,0.09400146688156255,0.09958725602380461,0.8025,2.82,1.9775,0.12949074074074074,0.3109446678603278,0.7575,400,321,303
20,2,0.03,0.5,0.75,128,syn_3dacae91f9b99775,400,1.0,0.3290201210923357,0.3835673593473681,0.38668621991763996,1.0,3.0,2.0,0.4153703703703704,1.3606908739810324,1.0,400,400,400
20,8,0.01,0.0,0.75,32,syn_c530202f6808bc92,400,0.0275,2.798783745041472e-07,-0.0008789369275688889,-0.000539290653057245,0.0,1.18,0.6225,9.259259259259259e-05,-0.0004166244404317909,0.0,11,0,0
20,8,0.01,0.2,0.75,8,syn_84fd7f7a6caf0e9d,400,0.9925,0.053539825376822954,0.07076166610475505,0.07151761354968003,0.9575,2.965,1.9925,0.13087962962962962,0.2194436360885335,0.8425,397,383,337
20,8,0.01,0.5,0.0,128,syn_e9a6044c47d346f0,400,1.0,0.18217420863979542,0.22474979016822738,0.2244897521167324,1.0,3.0,2.0,0.4553703703703703,0.7841662110464482,1.0,400,400,400
20,8,0.03,0.0,0.0,32,syn_db9507b3b3962e19,400,0.035,0.00042913211591680863,-0.0009633385323556583,-0.0006273380702822295,0.0,1.125,0.695,-0.0005555555555555556,-0.0028360986436657184,0.0,14,0,0
20,8,0.03,0.2,0.0,8,syn_90bccc33af6dd74e,400,0.9975,0.051737913762090276,0.07731612543797628,0.07758600305201924,1.0,3.0,2.0,0.13240740740740742,0.23491796061847317,0.9325,399,400,373
20,8,0.03,0.2,1.5,128,syn_da7b1cdfb89d4e80,400,0.995,0.0734741539675555,0.061317028390037956,0.06266706735508817,0.7825,2.8225,1.96,0.1212037037037037,0.18121588351976828,0.68,398,313,272
20,8,0.03,0.5,1.5,32,syn_c976860c3c308cce,400,1.0,0.19724668685005917,0.16321653270651112,0.16830855290126095,0.865,2.875,1.9725,0.35629629629629633,0.7339484601927799,0.8525,400,346,341
20,20,0.01,0.0,1.5,8,syn_ff87c361c73e6e9d,400,0.0225,-1.4844858967338528e-05,-0.029298478299028635,-0.04413248777223999,0.0,0.4275,0.2125,-0.023888888888888894,-0.005083333333333333,0.0,9,0,0
