query_id,conditioning_key,target,trajectory,seed,level,regime,neighbors_n,covered,query_positive_label,neighbor_positive_rate,neighbor_base_rate,local_lift,local_enrichment,source_distance_mean,source_distance_min,source_distance_max,source_distance_q25,source_distance_q75,is_singleton_neighbor,is_high_purity_island,target_labels_diagnostic_only,no_checkpoint_recommendation
c50q_0000,1,1,0|1|0|S0_full_support,0,0,S0_full_support,92,1,0,0.5652173913043478,0.4552238805970149,0.10999351070733288,1.2416250890947969,2.62988847398886,0.34104961342317686,3.2053669902129505,2.4132032084670323,2.9021468769448524,0,0,1,1
c50q_0001,1,1,0|1|0|S0_full_support,0,0,S0_full_support,9,1,0,0.5555555555555556,0.4552238805970149,0.10033167495854067,1.22040072859745,2.4861093632658497,0.4376103921776384,3.1713869755654227,2.745473721241749,3.1159374710015237,0,0,1,1
c50q_0002,1,1,0|1|0|S0_full_support,0,0,S0_full_support,59,1,0,0.8983050847457628,0.4552238805970149,0.44308120414874785,1.9733259238677412,3.0121292666938464,0.739708235503291,3.253024333693999,2.999199390601905,3.1944007444638585,0,1,1,1
c50q_0003,1,1,0|1|0|S0_full_support,0,0,S0_full_support,2,1,0,0.0,0.4552238805970149,-0.4552238805970149,0.0,0.5305912680684377,0.3654198189060749,0.6957627172308006,0.4480055434872563,0.6131769926496192,0,0,1,1
c50q_0004,1,1,0|1|0|S0_full_support,0,0,S0_full_support,33,1,0,0.8181818181818182,0.4552238805970149,0.3629579375848033,1.797317436661699,2.6165100761823696,0.16027631926623426,3.2018320496922086,2.5679886548050637,3.0662897514997822,0,1,1,1
c50q_0005,1,1,0|1|0|S0_full_support,0,0,S0_full_support,84,1,0,0.8571428571428571,0.4552238805970149,0.4019189765458422,1.8829039812646369,2.1231391136545446,0.46312746051820897,3.2177739202570903,1.5439954017767925,2.900455888647438,0,1,1,1
c50q_0006,1,1,0|1|0|S0_full_support,0,0,S0_full_support,81,1,0,0.7407407407407407,0.4552238805970149,0.2855168601437258,1.6272009714632665,2.474323101240724,0.16069588178432292,3.1726431885491615,2.2413556242995147,2.9312520754190716,0,1,1,1
c50q_0007,1,1,0|1|0|S0_full_support,0,0,S0_full_support,66,1,0,0.7424242424242424,0.4552238805970149,0.2872003618272275,1.6308991554893195,2.593854726975535,0.21922814915606023,3.2145363588538727,2.5252955579455314,2.9848620715898346,0,1,1,1
c50q_0008,1,1,0|1|0|S0_full_support,0,0,S0_full_support,40,1,1,0.575,0.4552238805970149,0.11977611940298505,1.2631147540983607,2.69804773520095,0.34886967104220945,3.240464048082049,2.350459356579634,3.172642040329774,0,0,1,1
c50q_0009,1,1,0|1|0|S0_full_support,0,0,S0_full_support,2,1,0,0.0,0.4552238805970149,-0.4552238805970149,0.0,0.637581018770608,0.6160900287527212,0.6590720087884948,0.6268355237616646,0.6483265137795514,0,0,1,1
c50q_0010,1,1,0|1|0|S0_full_support,0,0,S0_full_support,12,1,0,0.3333333333333333,0.4552238805970149,-0.12189054726368159,0.73224043715847,2.208109328811616,0.1402397537587329,3.2051953778218585,1.8686334119737542,2.9880364754655147,0,0,1,1
c50q_0011,1,1,0|1|0|S0_full_support,0,0,S0_full_support,49,1,0,0.24489795918367346,0.4552238805970149,-0.21032592141334144,0.5379725660756106,2.5417551358701194,0.33744301793911524,3.2501317900582922,2.294680822151274,2.9532071383334038,0,0,1,1
c50q_0012,1,1,0|1|0|S0_full_support,0,0,S0_full_support,72,1,0,0.3333333333333333,0.4552238805970149,-0.12189054726368159,0.73224043715847,2.5172424730659277,0.20896575559900127,3.24766061582939,2.1157306834064724,2.9870286908837995,0,0,1,1
c50q_0013,1,1,0|1|0|S0_full_support,0,0,S0_full_support,66,1,0,0.3787878787878788,0.4552238805970149,-0.07643600180913612,0.8320914058618977,2.680555844296033,0.1434543780341331,3.2328748693630973,2.5220301582270697,3.025094713728678,0,0,1,1
c50q_0014,1,1,0|1|0|S0_full_support,0,0,S0_full_support,50,1,0,0.34,0.4552238805970149,-0.11522388059701488,0.7468852459016394,2.724356693742535,0.16386899543812064,3.235928591557748,2.5410986470304366,3.1250214899266426,0,0,1,1
c50q_0015,1,1,0|1|0|S0_full_support,0,0,S0_full_support,59,1,0,0.3898305084745763,0.4552238805970149,-0.06539337212243862,0.8563489858293971,2.4956157842055218,0.5788509720878078,3.2158797663574457,2.1077499859558504,2.9644097953028554,0,0,1,1
c50q_0016,1,1,0|1|0|S0_full_support,0,0,S0_full_support,82,1,0,0.36585365853658536,0.4552238805970149,-0.08937022206042955,0.8036785285885646,2.597046890824699,0.07232083025097347,3.240671775306516,2.4730501661976545,2.9603659733317507,0,0,1,1
c50q_0017,1,1,0|1|0|S0_full_support,0,0,S0_full_support,35,1,0,0.2571428571428571,0.4552238805970149,-0.1980810234541578,0.564871194379391,2.637115399277253,0.15721176532804965,3.2279019159051052,2.397837001963641,3.113888529646953,0,0,1,1
c50q_0018,1,1,0|1|0|S0_full_support,0,0,S0_full_support,82,1,0,0.32926829268292684,0.4552238805970149,-0.12595558791408806,0.7233106757297082,2.4305576512595977,0.4272662234900616,3.243052742514448,2.1154938923407265,2.882330245605046,0,0,1,1
c50q_0019,1,1,0|1|0|S0_full_support,0,0,S0_full_support,35,1,0,0.2571428571428571,0.4552238805970149,-0.1980810234541578,0.564871194379391,2.58629345672509,0.8034827151485072,3.2397220451940165,2.366753521624841,2.9894852232848694,0,0,1,1
c50q_0020,1,1,0|1|0|S2_rare_cells,0,0,S2_rare_cells,93,1,0,0.5591397849462365,0.4552238805970149,0.1039159043492216,1.2282742816851753,2.7780753731388437,0.16990067098959136,3.1159374710015237,2.7752998507533855,2.913394576653041,0,0,1,1
c50q_0021,1,1,0|1|0|S2_rare_cells,0,0,S2_rare_cells,11,1,0,0.5454545454545454,0.4552238805970149,0.09023066485753051,1.1982116244411325,2.599598745070615,0.4639268436845797,3.2278578136098344,2.9312086227648027,3.0347288547279963,0,0,1,1
c50q_0022,1,1,0|1|0|S2_rare_cells,0,0,S2_rare_cells,28,1,0,0.7142857142857143,0.4552238805970149,0.2590618336886994,1.5690866510538644,2.952161096255303,0.007218148414703441,3.247256458046845,3.12449032338063,3.18072634538333,0,1,1,1
c50q_0023,1,1,0|1|0|S2_rare_cells,0,0,S2_rare_cells,2,1,0,0.0,0.4552238805970149,-0.4552238805970149,0.0,0.5163787048809194,0.3369946925310382,0.6957627172308006,0.4266866987059788,0.6060707110558601,0,0,1,1
