seed,target,level,model_hash,src__source_guard_worst_bacc,src__source_guard_worst_nll,src__source_guard_worst_ece,src__source_audit_worst_bacc,src__source_audit_worst_nll,src__source_audit_worst_ece,src__selection_leakage_point,src__audit_leakage_point,src__R_src,src__balanced_err,src__train_surrogate,src__epoch,tgt__target_bacc_delta,tgt__target_nll_delta,tgt__target_bacc_good,tgt__target_oracle_rank
0,1,0,4b4247ebfcfb,0.5364583333333334,1.0822619569315006,0.13879320395300476,0.2777777777777778,1.8005181348501589,0.27481955564673927,1.19889625792656,0.6352447261102798,0.7725996359127765,0.3020833333333333,1.3347658576985852,9,-0.04861111111111105,0.12277317032664192,False,8
0,1,0,8c6c433fe015,0.5434027777777777,1.0370977344265444,0.1135972934634414,0.2725694444444445,1.8526069402894312,0.31035708803451406,1.2839598552676401,0.6330145873243281,0.726303411573284,0.2896412037037037,1.4889241612127082,14,-0.07118055555555552,0.10944452487823897,False,14
0,1,0,0b03857e894c,0.5920138888888888,0.9682634373810277,0.13257528963736329,0.2934027777777778,1.8254073572319456,0.26254612268916555,1.3269712892931511,0.5541393859967463,0.7317111608748813,0.2806712962962963,1.5771221776103632,19,-0.09027777777777773,0.1438070849761095,False,20
0,1,0,9943cdeb31d2,0.5225694444444444,1.0599487128356988,0.16388274158195978,0.26041666666666663,1.8769158131886716,0.3246559594555494,1.327486523180292,0.6257326435692728,0.7902330345155351,0.3090277777777778,0.9297079971602218,24,-0.07118055555555552,0.07562024445536042,False,15
0,1,0,f3cc4abd14f3,0.5173611111111112,1.0871243530916241,0.12343725426041684,0.3072916666666667,1.6873666426661653,0.2257897409745431,1.17918590543771,0.6256516086278326,0.8139855926887136,0.32436342592592593,1.659233357439007,74,-0.05381944444444442,0.047936032564959596,False,11
0,1,0,582ed14cfcf3,0.5833333333333334,1.0072151376277771,0.1425455609790721,0.2760416666666667,1.6330269573758314,0.24178456468636036,1.134057341468519,0.6285516359615312,0.7426481461653878,0.28096064814814814,1.7739630648302411,79,-0.012152777777777735,0.050013778250168395,False,3
0,1,0,f8c19f575649,0.6145833333333333,0.9441670094972634,0.15880115020631236,0.2951388888888889,1.663558675506261,0.22957752910137624,1.2087910387119085,0.6206126176478748,0.6974411829069709,0.2586805555555556,1.780992434041764,84,-0.046875,0.15668491132812234,False,7
0,1,0,93644750d635,0.6319444444444444,0.9235749451117061,0.13398416052589066,0.2934027777777778,1.6627832206819448,0.24031860800256788,1.1914990790473123,0.6171506926633599,0.6862917286613015,0.25752314814814814,1.790356922641877,89,-0.0017361111111110494,0.04886554644846175,False,2
0,1,0,2cad19b26a7d,0.6371527777777778,0.9234598265028708,0.1270964799366886,0.3055555555555556,1.636618354492815,0.22491685651396467,1.161871497176001,0.6182284766015322,0.7020797403531591,0.2641782407407407,1.7901044632762935,94,0.01041666666666663,-0.012701755886817656,True,1
0,1,0,4faaf240650c,0.5729166666666667,1.198142189555176,0.08334811554357792,0.3298611111111111,1.9966647845608192,0.26221714635827764,1.117510157642891,0.6122290910766794,0.8335808504057767,0.32552083333333337,1.787511832199016,99,-0.03472222222222221,-0.012217729154335277,False,5
