null_name,statistic,observed,null_mean,null_std,z_score,percentile,empirical_p_two_sided,n_permutations
N0_global_label_shuffle,trajectory_actionability_fail_fraction,0.43209876543209874,0.6315586419753086,0.04531988614388277,-4.40115572907574,0.0,0.0,64
N0_global_label_shuffle,trajectory_min_hit,0.0,0.0,0.0,,1.0,1.0,64
N0_global_label_shuffle,trajectory_min_coverage,1.0,1.0,0.0,,1.0,1.0,64
N0_global_label_shuffle,mean_existing_score_underuse_gap,0.37101063829787234,-0.022095520587815165,0.060833060940282895,6.462047985249046,1.0,0.0,64
N0_global_label_shuffle,max_mean_existing_score_underuse_gap,0.4308510638297872,0.011876387656865689,0.06392940157552,6.553708713790875,1.0,0.0,64
N0_global_label_shuffle,covered_island_hit,1.0,0.33724435052761614,0.09546112125164229,6.9426761469238665,1.0,0.0,64
N0_global_label_shuffle,covered_island_enrichment,2.3597078708023864,0.7948922427707559,0.2248613968310273,6.959022980754297,1.0,0.0,64
N1_within_target_label_shuffle,trajectory_actionability_fail_fraction,0.43209876543209874,0.7054398148148148,0.03852571377354565,-7.095028816063375,0.0,0.0,64
N1_within_target_label_shuffle,trajectory_min_hit,0.0,0.0,0.0,,1.0,1.0,64
N1_within_target_label_shuffle,trajectory_min_coverage,1.0,1.0,0.0,,1.0,1.0,64
N1_within_target_label_shuffle,mean_existing_score_underuse_gap,0.37101063829787234,-0.012010416362375292,0.05295690202720783,7.232693756584585,1.0,0.0,64
N1_within_target_label_shuffle,max_mean_existing_score_underuse_gap,0.4308510638297872,0.019149545960319744,0.0581028397336651,7.085738317725035,1.0,0.0,64
N1_within_target_label_shuffle,covered_island_hit,1.0,0.36445631291164104,0.09994381583359851,6.359009627434154,1.0,0.0,64
N1_within_target_label_shuffle,covered_island_enrichment,2.3597078708023864,0.860010430141217,0.23583820886056656,6.359009627434153,1.0,0.0,64
N2_within_target_trajectory_label_shuffle,trajectory_actionability_fail_fraction,0.43209876543209874,0.8055555555555556,0.03299005914572832,-11.320282527344709,0.0,0.0,64
N2_within_target_trajectory_label_shuffle,trajectory_min_hit,0.0,0.0,0.0,,1.0,1.0,64
N2_within_target_trajectory_label_shuffle,trajectory_min_coverage,1.0,1.0,0.0,,1.0,1.0,64
N2_within_target_trajectory_label_shuffle,mean_existing_score_underuse_gap,0.37101063829787234,0.03184763801938439,0.033497877336116914,10.124910210737665,1.0,0.0,64
N2_within_target_trajectory_label_shuffle,max_mean_existing_score_underuse_gap,0.4308510638297872,0.0555829549520085,0.03448745835739351,10.881292120424636,1.0,0.0,64
N2_within_target_trajectory_label_shuffle,covered_island_hit,1.0,0.6325752452772733,0.08595920044577947,4.274408705726474,1.0,0.0,64
N2_within_target_trajectory_label_shuffle,covered_island_enrichment,2.3597078708023864,1.4926927851555323,0.20283860185978583,4.274408705726471,1.0,0.0,64
N3_degree_preserving_neighbor_randomization,trajectory_actionability_fail_fraction,0.43209876543209874,0.814332561728395,0.023001197331026846,-16.617995611067265,0.0,0.0,64
N3_degree_preserving_neighbor_randomization,trajectory_min_hit,0.0,0.0,0.0,,1.0,1.0,64
N3_degree_preserving_neighbor_randomization,trajectory_min_coverage,1.0,1.0,0.0,,1.0,1.0,64
N3_degree_preserving_neighbor_randomization,mean_existing_score_underuse_gap,0.37101063829787234,-0.0668306019479048,0.02738058422669035,15.990938565108241,1.0,0.0,64
N3_degree_preserving_neighbor_randomization,max_mean_existing_score_underuse_gap,0.4308510638297872,-0.006990176415989915,0.02738058422669035,15.990938565108241,1.0,0.0,64
N3_degree_preserving_neighbor_randomization,covered_island_hit,1.0,0.35101548889345235,0.07462252354454417,8.696898473544003,1.0,0.0,64
N3_degree_preserving_neighbor_randomization,covered_island_enrichment,2.3597078708023864,0.8282940119154273,0.17608735614719728,8.696898473544001,1.0,0.0,64
N4_source_geometry_permutation_within_target,trajectory_actionability_fail_fraction,0.43209876543209874,0.8169367283950617,0.027110002125935943,-14.195423562685422,0.0,0.0,64
N4_source_geometry_permutation_within_target,trajectory_min_hit,0.0,0.0,0.0,,1.0,1.0,64
N4_source_geometry_permutation_within_target,trajectory_min_coverage,1.0,1.0,0.0,,1.0,1.0,64
N4_source_geometry_permutation_within_target,mean_existing_score_underuse_gap,0.37101063829787234,-0.043729396128929954,0.029141319109393354,14.232026795695594,1.0,0.0,64
N4_source_geometry_permutation_within_target,max_mean_existing_score_underuse_gap,0.4308510638297872,0.016111029402984943,0.029141319109393354,14.232026795695594,1.0,0.0,64
N4_source_geometry_permutation_within_target,covered_island_hit,1.0,0.3535286705909057,0.07855403190393405,8.229639061680276,1.0,0.0,64
N4_source_geometry_permutation_within_target,covered_island_enrichment,2.3597078708023864,0.8342243865476644,0.18536456736697499,8.229639061680274,1.0,0.0,64
