dataset,target_subject,source_seed,split_family,method,n_adapt,n_eval,class_counts_adapt,class_counts_eval,acc,bacc,macro_f1,prediction_hash,logits_hash,status,failure_reason,protocol,official_repo,official_sha,runner_commit,manifest_hash,split_hash,source_subjects,source_n,target_session,adapt_eval_disjoint,both_classes_adapt,both_classes_eval,source_idx_sha256,adapt_idx_sha256,eval_idx_sha256,parameter_t,source_model_sha256,train_seconds,adapt_seconds,eval_seconds,target_label_leakage_detected,method_selection_uses_target_performance,official_pretrained_weight_used,third_party_vendored
Cho2017,50,0,class_stratified_half,source_only_tsmnet,100,100,"[50,50]","[50,50]",0.5,0.5,0.3333333333333333,90a669b3849cedd71a8374c5048f3183abc4160207edb4dba7b19d12c13455ab,27d1d8e5925c52b1f48779e71e50e251483899fc4bcd279a056107c9e62608a4,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,4aeb139be3509053bd3088e3be6b7a20c4ae269d4504dd22e9e8cf84ef911959,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52,10320,0,True,True,True,322919855d3331a8608c02fbc292b684a67f98de3c731b4d6fbdec13dad035fc,3dbd2f6e1f9ae2bc107df5268ccf7e709091d49fd9b1ad5671f2d04f25570807,6c48e35ef1f82c598fb9d0fe3a24cd4cd47d3fd82ccd43dc065eaef37f19eaf6,1.0,13ef1860691704a90653fc628d9496c46110d22617e5d8d43b303f87f576f43f,1020.8172633647919,0.0,0.03288102149963379,False,False,False,False
Cho2017,50,0,class_stratified_half,rct,100,100,"[50,50]","[50,50]",0.57,0.5700000000000001,0.568922305764411,9e69afec41fc24380a5f79bdaa51dde5fe295adb1cf9c50b4addbe1b8a84d45d,441600d18f95fdb4b472dcf649dbc0015af5f3d6120176c08366879a1a439e86,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,4aeb139be3509053bd3088e3be6b7a20c4ae269d4504dd22e9e8cf84ef911959,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52,10320,0,True,True,True,322919855d3331a8608c02fbc292b684a67f98de3c731b4d6fbdec13dad035fc,3dbd2f6e1f9ae2bc107df5268ccf7e709091d49fd9b1ad5671f2d04f25570807,6c48e35ef1f82c598fb9d0fe3a24cd4cd47d3fd82ccd43dc065eaef37f19eaf6,1.0,13ef1860691704a90653fc628d9496c46110d22617e5d8d43b303f87f576f43f,1020.8172633647919,0.08725881576538086,0.032129764556884766,False,False,False,False
Cho2017,50,0,class_stratified_half,spdim_geodesic,100,100,"[50,50]","[50,50]",0.6,0.6,0.5941558441558441,099c1c82bdf224c9c64eeefc8a6dba8cbe5dcf0ad3aa6e4800c4305a5a8af4a8,afb3a782c026b16deada3b74a4a5e0013f6bb5d55e340ea8cc66b29d78d83004,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,4aeb139be3509053bd3088e3be6b7a20c4ae269d4504dd22e9e8cf84ef911959,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52,10320,0,True,True,True,322919855d3331a8608c02fbc292b684a67f98de3c731b4d6fbdec13dad035fc,3dbd2f6e1f9ae2bc107df5268ccf7e709091d49fd9b1ad5671f2d04f25570807,6c48e35ef1f82c598fb9d0fe3a24cd4cd47d3fd82ccd43dc065eaef37f19eaf6,1.0541555621883631,13ef1860691704a90653fc628d9496c46110d22617e5d8d43b303f87f576f43f,1020.8172633647919,1.3835976123809814,0.028166532516479492,False,False,False,False
Cho2017,50,0,class_stratified_half,spdim_bias,100,100,"[50,50]","[50,50]",0.59,0.5900000000000001,0.5889724310776943,7e3aea8613f45767ef72e84a624fb956e1917940ee8982e40239f49f576761ec,86d906cd3e8e9caad9fe8ba5f7ad87e013aa5f8aaf2c0fe9d44a6a50d1c905c2,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,4aeb139be3509053bd3088e3be6b7a20c4ae269d4504dd22e9e8cf84ef911959,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52,10320,0,True,True,True,322919855d3331a8608c02fbc292b684a67f98de3c731b4d6fbdec13dad035fc,3dbd2f6e1f9ae2bc107df5268ccf7e709091d49fd9b1ad5671f2d04f25570807,6c48e35ef1f82c598fb9d0fe3a24cd4cd47d3fd82ccd43dc065eaef37f19eaf6,1.0,13ef1860691704a90653fc628d9496c46110d22617e5d8d43b303f87f576f43f,1020.8172633647919,1.4326484203338623,0.02848196029663086,False,False,False,False
Cho2017,51,0,class_stratified_half,source_only_tsmnet,100,100,"[50,50]","[50,50]",0.56,0.56,0.5024875621890548,62a53adaefe2b445c185e5c1719095d1b6eaa08dba8716af650f51175464531a,865410150e06c8777c06f2c61d66debe955e42ee124e72069a4e222d1b0e80d4,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,90d5e7c7792e94347fce266035a6acc323c0265f82924932885230ccc9c61085,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 52,10320,0,True,True,True,603d7c604327a203b0a3724c9b9bc7a41557e1baaee6395c83017df9344595b6,2858e61b863ec122b9d510eb72066c717eb607b92c71daa0773a819a46d8c991,9f66884ace304d4ca659abc3bb918543e1e066fa864be6d9e1d1abf0de9ff9e8,1.0,51a65096d6de8c525c769ed5984da6e787c9e38ea75a15470e264916fe990227,1019.4096965789795,0.0,0.029012441635131836,False,False,False,False
Cho2017,51,0,class_stratified_half,rct,100,100,"[50,50]","[50,50]",0.52,0.52,0.5151515151515151,60d5fd2ce5190633091873bafefca50381194308be2beb632709ffac5732fec5,d25637d9d75e5178b00cf95d25c7f66ecc2be35054dc4391aea96c57aa7461fa,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,90d5e7c7792e94347fce266035a6acc323c0265f82924932885230ccc9c61085,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 52,10320,0,True,True,True,603d7c604327a203b0a3724c9b9bc7a41557e1baaee6395c83017df9344595b6,2858e61b863ec122b9d510eb72066c717eb607b92c71daa0773a819a46d8c991,9f66884ace304d4ca659abc3bb918543e1e066fa864be6d9e1d1abf0de9ff9e8,1.0,51a65096d6de8c525c769ed5984da6e787c9e38ea75a15470e264916fe990227,1019.4096965789795,0.07777237892150879,0.03040909767150879,False,False,False,False
Cho2017,51,0,class_stratified_half,spdim_geodesic,100,100,"[50,50]","[50,50]",0.53,0.53,0.5261619114830124,f25ca86aca20d421ab4d03efcc13d36afbc9dfad7d9604fec89594d2020da5ae,048e5f5df5879bfc5382df3ba1ea7d3f1b6eaa8f257a044cf7520f17cd1be1e2,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,90d5e7c7792e94347fce266035a6acc323c0265f82924932885230ccc9c61085,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 52,10320,0,True,True,True,603d7c604327a203b0a3724c9b9bc7a41557e1baaee6395c83017df9344595b6,2858e61b863ec122b9d510eb72066c717eb607b92c71daa0773a819a46d8c991,9f66884ace304d4ca659abc3bb918543e1e066fa864be6d9e1d1abf0de9ff9e8,1.030402398594949,51a65096d6de8c525c769ed5984da6e787c9e38ea75a15470e264916fe990227,1019.4096965789795,1.3299219608306885,0.028176546096801758,False,False,False,False
Cho2017,51,0,class_stratified_half,spdim_bias,100,100,"[50,50]","[50,50]",0.56,0.56,0.5592948717948718,6d159e2fc4e92dd15cadf974da50f60b3c2e940e980ccdaea8ca44917b5d2a37,8cfb523d0a9f7df916283c2f5a26d918ab79713fb662b892e63e1a86a2da6f59,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,90d5e7c7792e94347fce266035a6acc323c0265f82924932885230ccc9c61085,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 52,10320,0,True,True,True,603d7c604327a203b0a3724c9b9bc7a41557e1baaee6395c83017df9344595b6,2858e61b863ec122b9d510eb72066c717eb607b92c71daa0773a819a46d8c991,9f66884ace304d4ca659abc3bb918543e1e066fa864be6d9e1d1abf0de9ff9e8,1.0,51a65096d6de8c525c769ed5984da6e787c9e38ea75a15470e264916fe990227,1019.4096965789795,1.404850721359253,0.027875185012817383,False,False,False,False
Cho2017,52,0,class_stratified_half,source_only_tsmnet,100,100,"[50,50]","[50,50]",0.59,0.59,0.516452411841019,e4e917a8a39dfb3d930013dbff5b669e0512240e281176280c08da0f11efc375,d779f812c1d58a0404702a955efb0d9e898590b16ee1c91d75ff44b95bfde37b,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,46639239a2bd7208b5a766b1a5c1ee403d4c9111851e5a7ce95f3d43e7e7445c,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,10320,0,True,True,True,f73d59c8eb233acee2f50c0d77b265c04bfc774c66985431732ff380f830dc0e,5c752cb1f632457fa1f895d88c2c3f302b5a44a2aab7cc96f97a0b459aebd637,04b5cc489c60fdf450b87ff45574d04ac49426678f8286945e0f59a6dde2df72,1.0,472c9eb676273b260815461c6e21b0426d65d6cebde8d7bbcda41c1c7d1b2c1b,1006.8194398880005,0.0,0.030808210372924805,False,False,False,False
Cho2017,52,0,class_stratified_half,rct,100,100,"[50,50]","[50,50]",0.56,0.56,0.5592948717948718,94c03a7bbe3032f69ccc07b493dbc63238211d883c31e7916c5326636dac41e0,a378225fd0db0e79bef234dcc000d86722638c381236be8d669588d46eab5112,ok,,W1_repaired_class_stratified_half_manifest,https://github.com/fightlesliefigt/SPDIM,1b0de0ccd4c48a4ff28f087b866a0b671b029c39,763e11c4412938017f0a7b1be3cfbe9e40ec3d41,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,46639239a2bd7208b5a766b1a5c1ee403d4c9111851e5a7ce95f3d43e7e7445c,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,10320,0,True,True,True,f73d59c8eb233acee2f50c0d77b265c04bfc774c66985431732ff380f830dc0e,5c752cb1f632457fa1f895d88c2c3f302b5a44a2aab7cc96f97a0b459aebd637,04b5cc489c60fdf450b87ff45574d04ac49426678f8286945e0f59a6dde2df72,1.0,472c9eb676273b260815461c6e21b0426d65d6cebde8d7bbcda41c1c7d1b2c1b,1006.8194398880005,0.07205986976623535,0.03186321258544922,False,False,False,False
